"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","V_symptom_mod","Vap_fail_rate","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",44,-6156.96182288559,12.0065875167107,0.003951825840112,4.41641255219822e-05,0.47105112791524,6.67985921630289,0.973028266342444,463.672466515707,0.57776175067396,0.00163874849148863,0.0859606200320873,0.0989838765715268,0.81463309051743,0.288584527658611,0.292159137799447,0.994645541681275,0.392763123865588,1.51543428232064,0.236115145381654,0.0570726890840461,0.0339611674319752,0.0413360284251387,0.000850454894059426,0.0439569503711829,0.0307429881284402,0.0191247133088782,0.0114829694424185,0.433530993673783,0.327941045240078
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1402,-8502.18664641385,4.85795791831767,0.000116817791224676,0.00138535480499305,0.913110483079874,71.1509697793301,0.143877516287542,1144.88434743282,0.07669086294832,0.0246678034803968,0.139689935715823,0.0355043212500799,0.645267679926114,0.062166038802068,0.440313125327992,0.466323272561084,0.0409620296744485,2.08498081319184,0.949542601200957,0.235060850240372,0.0395206756287361,0.00868649970361252,0.0166920835559872,0.00626000644235562,0.0168601598196741,0.0804240420002662,0.0749435835305274,0.209970434478548,0.311581664599921
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1383,-6263.49414115645,18.6511873169205,0.00327339318367743,0.000101284538893813,0.459799446841064,23.0143726821388,0.0974597219046891,129.843030718864,0.747877423306472,0.00577434882807473,0.214378154940782,0.0641216343534076,0.472410467490175,0.730355262949869,0.350398462421471,0.473639940363724,0.146627791970428,1.71606815269105,0.0335470002838699,0.00927589723678977,0.00433047475838595,0.0487026060608084,0.0100038403792942,0.0624081951571723,0.0602770566499531,0.0714355857000541,0.0167920565978,0.336689196119298,0.380085091340445
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",448,-6187.89502589845,2.96470014892252,0.100655475558989,0.00034160885062386,0.20994527251958,44.5795952403347,0.991323651129461,51.7173678696015,0.932349389964175,0.000259584870722066,0.077151256964289,0.0895185053110112,0.232143201754048,0.0811173053431843,0.972702455765387,0.973377682407458,0.319647166135871,1.45294404176138,0.933629017966987,0.0456312823896068,0.0279481201731814,0.0519532207313376,0.034827601862922,0.0250233483903962,0.0162490957818812,0.0678691853162519,0.0654120240023181,0.362655915409445,0.30243020594266
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",997,-6234.33436706594,0.847650247726328,0.000113230767520115,0.000525167033975975,0.988389755861795,4.65087430127489,0.975241453277094,391.81302953207,0.939525248834857,0.0135106191325581,0.0773797154890911,0.115728066875855,0.841221060713892,0.59981914366705,0.477980590597707,0.976711906341672,0.130773839355223,1.52274438606816,0.145184806868855,0.0392291402262069,0.0214949956507505,0.00350134315155454,0.0285001830716181,0.0360574301190981,0.0416578964402104,0.0173152719020647,0.0272791811920775,0.501308560685573,0.283655997560846
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",951,-6174.41692982434,20.4021208973667,0.00556623394761693,0.00103479349212539,0.554808789371264,210.134049288559,0.00762282965786654,4.20488694877253,0.736410028967765,0.00323819517861561,0.319398533244066,0.124443802967946,0.530364725813303,0.22311315786982,0.308309670447673,0.215279073729166,0.0408270553758244,1.78657054017684,0.0843690455770726,0.152907625963428,0.0235613949442007,0.0494241564797365,0.0443888116913737,0.043418553010173,0.0255882586890311,0.0468204908227412,0.0615238105954715,0.369162214018221,0.183204683785623
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",838,-6156.97231370794,10.53453770842,0.0012629316247851,0.000557905368170677,0.735888253518923,9.3331490802121,0.99871739300976,20.8231249846512,0.412317292908011,0.0723706632223548,0.0822162650240981,0.0252213769262875,0.954383292672522,0.277954277943473,0.964619579758955,0.958243398582941,0.00611701721238861,1.73190465966014,0.112644837590804,0.141716905367617,0.0387428921963342,0.0302529319920169,0.0215619798829161,0.0377395367959222,0.0316735862125025,0.00417265037359897,0.0224294534427737,0.279142192245397,0.392567871490922
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",524,-6076.29218727659,5.99547709093053,0.00129255974747098,0.000365445309274004,0.63736679291056,54.9943371933501,0.920776654385541,20.6038407763015,0.225598446940854,0.00641865684461972,0.134476146421213,0.0992054617423827,0.830434072570222,0.190895656713432,0.853932137409892,0.580478414297318,0.0472707428544957,1.99514803920867,0.392544306469672,0.231611367314947,0.0320477633229493,0.020145732686653,0.0105951946357222,0.0123468297080851,0.0278708239486053,0.026926071388117,0.0136630486605427,0.272426258873277,0.352366909461102
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1866,-6050.63686581361,4.48628763965844,0.00243431235286076,0.000831679043790965,0.97086618803055,176.022929574696,0.069437937352844,132.17231519674,0.0489184911386973,0.000302892727012236,0.0927028036324693,0.0134661409950803,0.689684926095724,0.815985717253989,0.172781268110716,0.791556830533431,0.774802468180134,1.61798826105718,0.591199915593194,0.00404652374487764,0.0193649030456284,0.00962449053847344,0.0124334022491529,0.0162340045410318,0.00915472206056331,0.0242016464187394,0.0402347769148799,0.485268779376917,0.379436751109736
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",19,-7217.00446755354,19.7892290266231,0.000853098778092466,0.00165909524902578,0.832869073120064,51.249853208735,0.100306827884367,121.672800416681,0.364434214531797,0.01874514474772,0.0886733719393807,0.0616168221470397,0.867984895149198,0.923870792763989,0.716393887828699,0.971899501626601,0.0189310660141958,1.54521234958557,0.17012280216563,0.0469080982924633,0.0313448528787787,0.0353611829807658,0.0513459762195254,0.0186472162016342,0.0583823426330158,0.0375823577094501,0.0120808112441129,0.518665023140735,0.189682138699519
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",370,-6125.15444615469,2.00835213212536,0.00296739169393573,0.00132182187535452,0.918162397384949,3.35772537801292,0.00922711639386561,243.471202426599,0.0681627727626772,0.0754262357726468,0.466412650480836,0.153784197554069,0.259140187389964,0.058733082826312,0.613917616450278,0.0694913948256026,0.00276548639345014,1.55238955217045,0.350677412671555,0.0419811597195224,0.0531037789861303,0.0271516207569276,0.0390466152502341,0.00829137796603845,0.00818889182457559,0.020488415393829,0.0484627399768165,0.415835657801536,0.33744974232439
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1848,-6066.31067415691,0.731245837982306,0.00919124139645059,0.00019959998265272,0.767836897191611,0.179921226314618,0.194599446552727,58.1324629968202,0.33534188038339,0.891707985268772,0.0963559680206237,0.0130357240599636,0.39105898140637,0.248087161464779,0.987984282090539,0.00540037156446249,3.5982768196733e-05,1.72411142775864,0.221826748827164,0.144813487266064,0.048628959522762,0.0349275525053881,0.0500755313076814,0.00938985976013164,0.0514874805693503,0.0206712832360313,0.0214657254464228,0.179985398122563,0.438554722263606
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1973,-6124.11041845958,7.2599440935288,0.0155755334499618,0.00139623329137069,0.323153181763047,31.3428440223386,0.01186869185591,4.40303006578703,0.239376722274789,0.609374854070639,0.0745108571004419,0.0526658417059451,0.936493787103767,0.149953117081503,0.224247491672326,0.945120585999323,0.000326909482933192,1.90468906382081,0.0720779226226877,0.282356382454717,0.0244749941926757,0.0128167988829137,0.0158026887594574,0.0564521780472594,0.0363782054747395,0.0121594498883204,0.0477408176187454,0.42570284288291,0.0861156417982623
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",285,-6002.97098402468,2.72595944275322,0.000950968812471146,0.00269864711508533,0.386296657287183,27.9550554042705,0.76840449135091,114.232287763838,0.472775149860962,0.00097766043276272,0.199955080283388,0.107894485117595,0.911497397478703,0.0733243013421827,0.0405910855233459,0.337593244051051,0.389184200864818,1.84068684652276,0.170973962208012,0.0136943182451398,0.00393178099955997,0.0113151862478248,0.0153875543882817,0.0112475118531156,0.0270391020173938,0.0463603736179637,0.0304475570820169,0.438480799539729,0.402095816008975
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",17,-6503.78318496777,1.0882391556845,5.96026861467573e-05,0.000224386706854834,0.0457506757945764,58.315152730556,0.846698570502332,74.9614541714075,0.38692986187827,0.0185466964573163,0.931248032646982,0.248598129023959,0.773872729957491,0.0158524106256824,0.514307233284647,0.166619895285721,0.152102962899872,1.7399863995253,0.237327973951881,0.266396950168908,0.0207690581156803,0.0659627193302008,0.0029782671224639,0.00323094925555683,0.0157055267380655,0.0712323152995462,0.0356958145788461,0.0315528580878084,0.486475541302924
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",475,-6301.33448578845,0.836084784829985,0.0053678856316786,0.26732532470413,0.327171580250563,16.4436378798865,0.0177897120135548,147.399537268849,0.635815964549515,0.121962943992029,0.0930103192859049,0.0925360697192404,0.957565176698302,0.518425889989724,0.499364751289898,0.793906412958137,0.00251065241424805,1.52689015809196,0.381635759333861,0.0708936285304847,0.0645472317782429,0.0252922430935293,0.0250270613524355,0.0240924875924423,0.0419100054151751,0.00621026530287469,0.0421074693954153,0.350661969867151,0.349257637672249
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",64,-6182.82787944105,8.91819988189937,0.065415714141107,0.00044079800003983,0.843995043873501,1.36573473150112,0.681951745280719,30.155969606089,0.144602113183914,0.0502227610347891,0.292596537656407,0.131266748554211,0.880365014891948,0.0655585882453234,0.606113918963761,0.180137530723086,0.00084653360847717,1.67772417298592,0.188290725479851,0.408091910732824,0.0211973823225168,0.0143351904609659,0.0332943572218174,0.0307696581541586,0.00384694585496736,0.0413121741466819,0.0184531758995716,0.248538651513501,0.180160553692995
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1461,-6377.86276481548,23.4628943767725,8.52934166267728e-05,0.00378617137480186,0.0317562352076386,0.256810058605339,0.745598805328145,22.890973160005,0.678293236924035,0.00756885161495115,6.43069030241122,0.118424080962077,0.343843688219196,0.0428837484787847,0.980353821635181,0.614647841695523,0.0150725440459672,1.61212389523403,0.195257709072292,0.453965252214834,0.0393368984815309,0.00514422447573364,0.0298886452768148,0.030616836967432,0.0157447237707543,0.0364456912892994,0.0144543742271126,0.269908212975225,0.104495140321263
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1760,-6453.82510738312,4.70326102981022,0.00102655055513119,0.000228162006610265,0.115391202406542,4.82131593135278,0.47954484836531,3.92493794157362,0.943025270149179,0.0134399141224537,0.166094816718864,0.0563187604707547,0.933375045071016,0.477314258190669,0.702623266897519,0.604961391929531,0.0441612011782916,1.42113869625993,0.00845845007665606,0.149529057934759,0.0239966319042211,0.00170433124833747,0.0269473021238863,0.0361567518590667,0.0252748727022809,0.0328556756397339,0.0195014629470067,0.374586671930465,0.309447241710243
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1088,-6223.00252220426,1.37411536308313,0.0114826147523089,0.0031355954627064,0.166192042325921,15.5086501631522,0.422064645093787,16.754628135504,0.0435356621245682,0.072504194295948,0.0953194664452637,0.126373800083009,0.22952563317072,0.984131271944545,0.937174600444061,0.669121686566173,0.00431598845006321,1.54338048948434,0.399126986221617,0.320132755368974,0.0117977205192591,0.0393199344060594,0.0368647619368734,0.0366278703793507,0.0080258392871618,0.0104650646317095,0.0173846965878713,0.11591954639005,0.40346181049269
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",348,-6255.20180503671,3.25088563877514,0.00269669878966748,0.000126900652889473,0.70317398783488,44.0516990453139,0.801123163816976,7.52352329944896,0.316721364347091,0.230447584601881,0.106223293678622,0.0858287252277538,0.948453416653905,0.779902625438353,0.344106110234762,0.491875852257129,0.00138084294716434,1.48820211084753,0.188526165270081,0.21047788758844,0.0425242456447777,0.040397427706762,0.0236247517768243,0.0384937289346453,0.00727723910941543,0.00748316811413745,0.00857953256556031,0.275127875821414,0.346014142738024
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",321,-6452.27679742926,41.5069668932254,0.0493144003116889,0.000235511308194011,0.0228419040096989,5.57236385805379,0.652361692929858,108.11090658691,0.222278597239072,0.00296919431964737,0.24100595113826,0.212754415013791,0.81686442739871,0.663827303461596,0.769937432961438,0.291953249989441,0.0567280373615645,1.68176189542917,0.138883194376124,0.042842861401241,0.0339118410952289,0.0523435821743504,0.0445789702974747,0.0541193427927745,0.0186496181622997,0.0540858864968746,0.0479565334781597,0.524203972490982,0.127307391610615
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",105,-9226.3190747094,74.8642597887589,0.000671210478855498,0.00228669842308819,0.758101281281696,30.0408726850296,0.262735097654147,50.0565901111434,0.911380836716836,0.0155331774279932,0.0954971401055319,0.142525713140695,0.977995668349577,0.750379135132851,0.00147950530593735,0.955224017933526,0.0221796524869564,1.77363363213703,0.9272894982777,0.161500915623423,0.021831349985432,0.061760891123983,0.0594132550849082,0.0350679614512081,0.0324337294016684,0.0263867208476882,0.0439133262959561,0.386875583084306,0.170816267101427
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1332,-6227.62272685325,8.17253016079445,0.00101098064335269,0.000178709317292623,0.231878578985218,16.3485556216633,0.0777635169028741,44.0926713650618,0.830839142226002,0.00054137257025344,0.132281414507177,0.138056723078819,0.0789116526783984,0.815538225886333,0.814078926412022,0.854951714799486,0.979606956580079,1.67928760892516,0.192053355346691,0.249285847564986,0.00527931286497827,0.0179149246226423,0.0335313189731073,0.0322489414745176,0.028917216497549,0.00409458493024785,0.0282796665686102,0.291534021532245,0.308914164971116
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",410,-6172.58857164618,7.51524429165818,0.00108466332791451,0.000476226450826627,0.374468978533393,11.645108012106,0.0821224845308225,102.067309148928,0.219429125261926,0.170681103505329,0.136153728905538,0.117784477603353,0.708671692395191,0.25914121903651,0.90023122930002,0.592311638050398,0.00252093993269415,1.69449604136945,0.303335735180286,0.225112773979668,0.00462145031817133,0.0451793108943282,0.0722426423661058,0.020692518763067,0.056485315290886,0.00735955296420397,0.00139563451749314,0.0291843011452253,0.537726499760851
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",725,-6353.57941354634,21.5622087769239,0.00122819920572087,0.00267818468438256,0.0503803872631439,40.5881459686754,0.103841046948094,354.280895050972,0.935412797083986,0.00112588441466679,0.54351256949782,0.0325672560671879,0.0386735843851423,0.27406899616,0.930821424270251,0.139974080279337,0.931135253222126,1.46704388671269,0.308805899408812,0.271911761218682,0.0408697691372753,0.0309798445693706,0.0176731118561923,0.0176597906257161,0.00156280273784631,0.0370707379428218,0.0387029000464105,0.118531415974565,0.425037865891121
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",393,-6125.81112656411,0.820131871205622,0.00404445855665882,0.00298127506152922,0.741312503358172,40.3394028960533,0.893147234833075,48.7717702308853,0.185942778439633,0.00568856678071984,0.0949549464848197,0.0596235439157421,0.188539931696244,0.0428482283862864,0.78239566308511,0.873528153375149,0.0478308205011746,1.94431834086549,0.917206014732086,0.141318194304935,0.0587767125576306,0.033908021156774,0.0260765297435558,0.0219745394158463,0.00624172536024962,0.0714273240727099,0.0651563870833378,0.0418217081000271,0.533298858204934
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1551,-6319.09365186913,45.9807848502473,0.000246859777380058,0.00100257239249661,0.811080955946427,16.304942025956,0.00925068431801388,44.3305077046898,0.863101639319732,0.0727951784091013,0.103300986726025,0.0257106069930349,0.767409382004244,0.662674784936802,0.181426381869477,0.845930022611329,0.0141830107026096,1.80851843558906,0.023002716767053,0.268788088443842,0.0662476364729278,0.018516667736355,0.035117589216768,0.0135783819950437,0.0471196429085765,0.00332003660402957,0.0602559048545351,0.0638497718318351,0.423206279936087
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",592,-6198.2546599684,0.648160011288725,0.00891671263282365,0.00127668574276073,0.617763077629313,109.845420791143,0.359546755295444,1.77341401349396,0.450136144976342,0.156770431087273,0.159509004251375,0.177673642493801,0.71280105245737,0.0370059184716969,0.131268243557092,0.328441693101311,0.000921400453693732,1.54433646657692,0.0700179741499472,0.18175365187021,0.00721536126453279,0.0527318853226182,0.00639668353180573,0.0284105321552268,0.0476918867035629,0.0578500122586784,0.0180291473547542,0.387303747840526,0.212617091698085
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1463,-6260.24780870331,119.105769753827,0.000159297922936193,0.00195182536055171,0.962634471445938,4.51090055906029,0.167377581953056,81.0538136564877,0.0816731385918895,0.0330093411074928,0.154861506432683,0.184194241423562,0.429895073756504,0.999391895943127,0.699745146260209,0.59897254574345,0.0291738311777751,2.00717479592231,0.155964029310187,0.315412177280244,0.000281181282289561,0.0162684708937752,0.0136524058710491,0.0392247832192049,0.0255358401447114,0.0404776603203068,0.00204081296458859,0.122498632016103,0.424608036007728
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",860,-6169.71391283271,4.98813616200573,0.00354740182377276,5.99309774102657e-05,0.570413802927426,381.611491438831,0.0245557166592694,149.328925669154,0.73012385223348,0.205967107638537,0.0968958439267,0.0264140454750438,0.685584480219105,0.664695440336909,0.97317685792675,0.86676773518723,0.00172825103791884,2.06755316331986,0.0277829733033605,0.435020197654928,0.00265983257320577,0.0327588494161885,0.0424953832285798,0.0305075863876801,0.0390821362611069,0.0225013671742905,0.0427156220178442,0.174182450054591,0.178076575231586
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1558,-6443.49795827927,42.0915134394168,4.23397089730325e-06,0.000420615174384926,0.228826693766177,88.5970638911702,0.814392615427508,240.093908232976,0.404493028182322,0.0129058504828024,1.04273521664291,0.227039377964385,0.210323372413253,0.87361880184149,0.716143416557002,0.0831371604643915,0.411125639932478,1.48390223471652,0.0188855502240455,0.0901795407703521,0.0446750754115427,0.00695799082262194,0.0259480437450135,0.0170362112340303,0.0443311395764808,0.041795554580293,0.00823957934720602,0.298373774542874,0.422463089969586
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",222,-6090.77270410827,3.70752131639848,0.00571960941656102,0.00195050059785149,0.9081098664432,18.9905267661685,0.334565500866386,0.239334246652024,0.986441356059539,0.0164292231150646,0.119652473298351,0.168806611179081,0.984234206282647,0.0102384223167494,0.570392449286215,0.53986179884901,0.00837174951394139,1.57248635213647,0.314363333493321,0.207528230269384,0.0329505216652892,0.0323672523208657,0.024165732404363,0.0192333840314108,0.0121218517501884,0.0249405338299791,0.0312325692183404,0.278071686658476,0.337388237851703
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",529,-6329.21742172673,6.89642673398991,0.000820012244966501,0.000746241358886974,0.0563235925001677,35.0217521912494,0.098014803589941,10.285001311691,0.865630039654002,0.5959402632723,0.0993983721191321,0.0595560710230585,0.501281378704866,0.336982190806667,0.341634874479615,0.573419819842289,0.00196373110388078,1.88000610593454,0.876556774121784,0.466932595038185,0.0407246675687411,0.0433511270174607,0.030918381105411,0.00758452447253886,0.0485132756755385,0.0144599740969367,0.0257825834812729,0.00377260391945143,0.317960267624464
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",378,-6418.24724381899,45.1351731000386,0.000754487535826866,0.00220212107504026,0.385636635769451,86.018973040805,0.422557424219381,38.0025822959304,0.0603098922226364,0.0651400524348345,0.166168038331646,0.0679699603219562,0.122370751894061,0.967575671934611,0.214765436943154,0.466825823118142,0.0313127624435182,1.51665980149238,0.0776255808780367,0.0542296675680854,0.0307923119443144,0.0324298931914501,0.0190228593062793,0.0145199632090071,0.00234579494387051,0.00443213522103241,0.039312139447635,0.4524427123057,0.350472522862626
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",96,-6445.30733901327,29.8507046315416,0.000161342559405321,0.00133779274372694,0.740352242184485,11.9158000359072,0.734008623452878,6.84242099257441,0.311696815743272,0.00524002578971178,0.16197185221045,0.101200274344649,0.110176238290289,0.270700202401274,0.20312324777279,0.934772485817089,0.242430450410528,1.62808820192841,0.0124902121894508,0.00167694507691265,0.0392442882340213,0.0363552999417855,0.0483562213593547,0.028822575364364,0.0315927161340208,0.0183022248074162,0.0318063495902634,0.469469597036608,0.294373782455254
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",1327,-6356.01274069209,27.6535519907271,0.00249720293825584,0.000217435475096853,0.900370801233467,37.3196920416585,0.507113886424803,36.0765388451949,0.88022884328439,0.00304234680611226,0.127893518914727,0.134722516363439,0.697222893845522,0.802020856534285,0.372387091276688,0.599908348400461,0.11638569275101,1.88049978842116,0.0311881154949466,0.53385992386184,0.0344724490015583,0.034987166421699,0.024980614139216,0.00841092963866496,0.0372196565844839,0.0171976960047102,0.00624942403287092,0.0853093281812252,0.217312812133732
