"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","Vwp_symptom_mod","Vap_fail_rate","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",239,-6128.61192907727,1.38227929876153,0.00363109812918078,0.000378499839679948,0.97403515226805,11.0479840548408,0.915270860393536,36.969093352545,0.463861434349404,28.5979877787272,0.0049754272774908,0.113804685840285,0.0857481645406552,0.781775007567884,0.0575028160300628,0.842111171380922,0.580906072284881,0.0325977359808613,1.6785926374668,0.738465640889285,0.0277105323148891,0.00466126194394062,0.0190619457126606,0.0175471033316484,0.0575227508363435,0.0203064437398403,0.053671512530163,0.00869901223427414,0.256682553608701,0.53413688374754
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1269,-6099.88327639182,4.87426383381305,0.0543685269351189,0.000388330622700005,0.894728541882196,202.052246134893,0.208325858372346,15.9735589626874,0.130110336705094,68.6782046492947,0.0292141688807148,0.0934430369416995,0.0885671008105614,0.765817261298703,0.264238081747481,0.914728046703775,0.724019475681097,0.00224229705761329,1.7721409721741,0.222737682029451,0.170711296505762,0.0209346586010773,0.0267388832946076,0.0355104821844003,0.0130318164736596,0.048181636904003,0.0315703803542476,0.050964312921893,0.141819695837586,0.460536836922763
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",90,-6248.07316024071,49.4454247962131,0.0112071204678668,0.0193812966845315,0.171148429550023,24.9209344810084,0.920867433913559,11.9433263085039,0.76154295782795,24.4081876233362,0.000796081338736389,0.217980015899213,0.0835574437673331,0.91750698222992,0.00673792527906218,0.0502513889530442,0.323204424499238,0.191056403370221,1.58906151734455,0.00835245115075053,0.292245777475178,0.0238087890211908,0.0500064843212249,0.0278356256850255,0.0511595216796514,0.0426587535386474,0.0488894167288604,0.0527214545061502,0.013655099991975,0.397019077052096
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",584,-6089.15564050203,1.12194305381355,0.0015062927426741,2.68377882013547e-05,0.122700984610187,152.421680138765,0.891443655623556,8.20457593385245,0.413165262410825,14.4511346087749,0.0225716529075911,0.226558345062436,0.0816613107976362,0.99630158063434,0.0842368308821159,0.936656563262547,0.369849722606373,0.0185404936693782,1.79990745198617,0.182300440824679,0.00630814231801711,0.0287771821817739,0.0798606754398342,0.00888956003641692,0.0333536936742496,0.0627121514539344,0.0275559870760687,0.00820654936642815,0.437623103012199,0.306712955441078
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",930,-6283.05109196548,2.68527957424788,0.000660014056849691,0.000602333977155084,0.98921817553593,40.1337540491873,0.950142035909488,19.1914000879324,0.11070128460482,79.8741223917557,0.00167102643731073,0.109027989912367,0.104964200458377,0.00337863262534618,0.894684929127591,0.0772719791016586,0.849209388194845,0.803610143317919,1.54469940080294,0.32339638613925,0.0794929192549453,0.0301463571862041,0.0153399440428775,0.0125263158429639,0.0322193611905922,0.0472800153962268,0.02249029210545,0.0295051510469872,0.399327520407571,0.331672123526182
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1743,-6226.12133271279,11.1820200911609,0.00297044063486683,0.000542554705829534,0.616942595428201,31.9171464504548,0.548213860535142,451.286277467329,0.940853730460887,16.4602193035481,0.0033248970862666,0.181372443589985,0.141466032848877,0.0719519333018187,0.898612898612026,0.00905728718445876,0.458350102958682,0.0934781210037871,1.73872288939144,0.227297145585586,0.271347637516012,0.0397329690655097,0.0138445350898127,0.0296635496148193,0.0399665778157002,0.010406264451132,0.0320619801722332,0.0321189673449705,0.260790723491207,0.270066795438603
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1095,-6209.71490433307,23.7963398284778,0.00101463063247419,0.00111857171462346,0.776876167287231,263.01594724918,0.696164684530778,1645.84856015033,0.0148589048131536,88.313149644148,0.00349930218871279,0.0921689454549725,0.152978381224724,0.542700605257879,0.251667741134346,0.242903903211784,0.785172205826461,0.322199480456044,1.59633147064919,0.124891730718537,0.416536016485406,0.0143342230431435,0.0247700323756444,0.0433728177127873,0.000739276729746774,0.000713880625990212,0.006306107700782,0.0177022022775403,0.356034446141762,0.119490996907198
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",383,-6226.27925365548,0.834371197385516,0.00826658225282924,0.000969381699522511,0.780510755656804,1.21798895750856,0.162541680830404,472.624924072771,0.504547898550045,24.1466172573006,0.00459468062266088,0.0941999309166348,0.0375991197597034,0.362048349000939,0.874516330156073,0.590755524240681,0.851846460873937,0.14466153042046,1.90058304720403,0.567825254146892,0.246038672605026,0.0270571469908114,0.0385516213604324,0.00805445075254917,0.0431053823763361,0.0108470521524968,0.00905535223420429,0.0164594455081422,0.469293295446165,0.131537580573836
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1805,-6127.01409441798,11.621665902991,0.0113443461687677,0.000398692311697715,0.334020759409947,6.77690516538712,0.0694776067247222,247.281105224543,0.872202507647979,41.0445940330203,0.00455960604387889,0.247998672342078,0.165658324437907,0.188932330766135,0.118823345495549,0.786436848271177,0.296279029332951,0.0326241577556913,1.81206938879587,0.0344051154949017,0.0300438788412118,0.0270676161453839,0.0398347899633613,0.0332095965136596,0.0169406245800781,0.0364013093290876,0.0100692314679912,0.0307711509469853,0.412260120817645,0.363401681394596
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",121,-6195.30786198283,7.37259599087932,0.000433864306531588,0.000594104013800399,0.70955108789341,14.0961219071665,0.884663867506722,37.2382228983735,0.623820925993781,751.331590528339,0.0177822556623889,0.082464295839318,0.230527945677485,0.797952549179318,0.496637772099684,0.893456798949096,0.998696610359699,0.208906699333038,1.8521873503673,0.152909530053169,0.0310102759777095,0.0315916677761029,0.0368034858736893,0.0251021349676886,0.0330137162601532,0.000129018995874891,0.0401577937098976,0.00537149277884434,0.493647311280376,0.303173102379664
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1122,-6173.81010397283,2.54144879223158,0.000641985188046487,6.76501772624375e-05,0.894205143940836,275.831528630574,0.245277313542779,4.3681610589089,0.0582282157723018,22.7075790222717,0.0995162703326022,0.153985083761045,0.175274781943679,0.365668038772132,0.530755337461592,0.626116331300077,0.720720163856336,0.00811503205136363,1.747423635825,0.976199510478221,0.0167862480708258,0.00631904808010315,0.0378040726855593,0.000188239939904993,0.0100733068213416,0.0196532306142057,0.0153112407558588,0.0324893923593765,0.465554192364085,0.395821028308739
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",178,-6209.6631816871,13.4019237533316,0.011193466745816,0.00479821568101955,0.804974044178049,2.0761923807518,0.94462103695733,373.610654773967,0.942077885330537,94.9246317628533,0.108027296230805,0.270465230639852,0.214956241943204,0.624381854192813,0.0122554740731849,0.0742153546515164,0.159974969297235,0.00184019075357311,1.56145626835677,0.449945321917091,0.268560927767256,0.0173724556677429,0.0316809327743071,0.0119679147971993,0.0125689759408647,0.0223334342326595,0.0158700738597732,0.0112114934342503,0.346379706921874,0.262054084604073
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1023,-6511.71647816397,15.2785008862832,0.00817346538901882,0.00283969286239737,0.804668621301644,99.785473358014,0.582797514970792,39.0129584322065,0.76030606359887,20.6376184567353,0.0367854505121276,0.140173755840798,0.033953758567005,0.571769944250331,0.395493620215692,0.160627329159055,0.462614124812759,0.02480069765998,1.61117507310408,0.620051333961819,0.404914791407306,0.0425063450789767,0.0418969266395876,0.0141966056019125,0.00447686018691926,0.00721074876699885,0.0362973215057075,0.0361323701456454,0.11023503992127,0.302132990745677
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",440,-6154.78825173526,3.28320403514616,0.00272843949762912,5.22896163872188e-05,0.0925026153484452,0.209242284634373,0.401371430651216,157.351311784774,0.988923584976939,525.663385708443,0.0117331834262048,0.137443149267116,0.0292421808810733,0.516787697022937,0.0592081309483134,0.388534419051204,0.61256458338289,0.0442438063525668,1.74167372447688,0.238478012514569,0.211764211688568,0.0299318380553016,0.0340179707433747,0.00225020153681814,0.0102137241723717,0.0397949386323419,0.0375418529793733,0.000818357444806646,0.586449020209162,0.0472178845378825
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",55,-6225.02366327113,77.3085532182079,0.00134313272816303,0.00211434376618822,0.951412243489611,59.2157113528531,0.239435147989333,744.255877690083,0.955645321268215,148.452888801336,0.0204753136089759,0.175319596123099,0.138288475219801,0.632268454568358,0.51855050731237,0.651725938622112,0.400391408258528,0.0411582476044675,2.0145749158981,0.935268252181907,0.0623175417908813,0.00170880685440632,0.0581136188333496,0.0308840448896041,0.0404615654787878,0.0146624888240893,0.0386234814085355,0.0359796554272966,0.23868136132659,0.478567435166459
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",429,-6158.57908278766,5.60711262207533,0.00463501735846844,0.0182849038656917,0.877962412821607,1.68455539068978,0.996801666346177,17.4820448938958,0.517401374647546,3.31767658867269,0.00764329810063154,0.112560295631214,0.0581727643586008,0.138656889834053,0.31177998773784,0.306403872325992,0.599770375913532,0.0584023108905286,1.6437527984217,0.171599205835497,0.155889527735101,0.00532005261036772,0.0237753691292049,0.0216499163949047,0.0217804503650843,0.02096518982484,0.0144263553716865,0.0441844937675348,0.379914187600116,0.31209445720116
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",74,-6713.30225159427,14.4547545726498,0.00115919614285548,0.000268835893929814,0.972547902606126,4.9288299549521,0.390465797464904,27.4303462282648,0.113251154146336,1.0165276561007,0.515982378797385,0.100011764713178,0.208823134963295,0.850116853747926,0.984339784457036,0.315313153311986,0.574174957002014,0.00247299074394338,1.75106167726674,0.10970260977431,0.0933094579433958,0.00875675121338902,0.0398848728823757,0.0384711034415275,0.0565062937364018,0.0511484361223262,0.0461005890206519,0.0200990139594839,0.502615630393418,0.14310785128703
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1376,-6277.71992623371,1.07671965495677,0.00247912134616939,0.00191614708511966,0.0303626922982966,88.3576738919455,0.561890657003092,29.7963953986869,0.643161052255902,16.8766223697118,0.0131452691908508,0.0821970244223868,0.234422327867603,0.296288715019085,0.0017346158417185,0.295564153096814,0.991822733404122,0.0536101948668321,1.39757103075128,0.347538742169131,0.140090255575869,0.0539644369054898,0.0670981004106979,0.0329985590460734,0.043677216081359,0.010341974002405,0.0128835404466658,0.019713309409622,0.378951707569411,0.240280900552407
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1532,-6156.56397531096,13.0377786134102,0.00254501835847111,0.000837627086072332,0.798089318693411,162.293621076397,0.858225786876527,28.2615701338688,0.891322396340783,422.916512830682,0.0105719118957204,0.290514185921737,0.0480722699819107,0.402365379374487,0.00774381492712075,0.486928533502475,0.249102874092623,0.0182868635757359,1.68489715420207,0.404109535956069,0.221397173635486,0.00305204954683762,0.0252310385959358,0.00183369845297152,0.0459247126906487,0.00194811754517924,0.0341509472826356,0.0241600960545127,0.0471327940042751,0.595169372191517
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1720,-6192.02809907475,27.2205928982535,0.000469990963081289,0.00082887868502803,0.825136048402552,53.4794431601602,0.803660854759938,40.5613145953178,0.887317976598979,65.5921312751299,0.895416909872271,0.0919077846800485,0.0973734323847583,0.156251438173116,0.188651415492917,0.342929669226633,0.831065511999021,0.0013730210071811,1.97486325390455,0.0728651233538635,0.0897674486652888,0.0123222195134823,0.00903244674782909,0.0343165931997348,0.0370214037264819,0.0219521967736205,0.0416384393439373,0.0290539311830584,0.394755370024913,0.330139950821654
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1935,-6089.85924983561,13.0839287157641,0.0064507966603225,0.000945988429235279,0.236057869050229,34.0619310441426,0.511086918268716,36.3009705676566,0.282845678946231,633.204793413307,0.00460561089210433,0.123373336271844,0.120591035969468,0.65154652083288,0.0819539194605761,0.425665274648188,0.701589314606569,0.0270272087997775,1.81958085718068,0.261969384624524,0.132898811628833,0.0496921720980839,0.047234862043429,0.0576298876675332,0.0414869768129036,0.00791068370933387,0.032585487433689,0.0624209329679518,0.458270723099543,0.109869462538699
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",793,-6210.4439030224,31.6332405370571,0.00563852077694684,0.00231477614865025,0.197791728347545,37.9540092378749,0.57186973663099,36.6824121806816,0.0335179753555541,53.2244475558078,0.00794817832529945,0.0958224203934253,0.220159995738104,0.601760850514052,0.465508648113572,0.881995812824969,0.757449217642344,0.0566025210239431,1.51681287782394,0.211360056314934,0.381837579779202,0.0235176841799915,0.00426335255510426,0.0327319309878254,0.0412179552129145,0.0196348298391469,0.0166623578531002,0.0050117687429204,0.271128176288787,0.203994364561008
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1372,-6483.36301879064,13.0324693124268,0.00594423074496162,0.000877599025458564,0.555523212556457,87.367518993588,0.0796924913760371,17.1085652978295,0.930371059243958,197.542279212692,0.00286677818930798,0.260240414341901,0.0217734206273053,0.738631328923884,0.477963380196749,0.105370691938869,0.266029270348443,0.219395167133665,1.79451488099231,0.700033167511722,0.158281543164458,0.00715643788721569,0.0028611417444039,0.0448801592019306,0.0122828129030816,0.0358488621882867,0.00255263794481077,0.0332346872134431,0.465345973985356,0.237555743767014
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1147,-6301.93030656331,3.51859728972439,0.000109460192291632,0.0004556744738491,0.366547515490864,116.89495468686,0.658317913717704,689.798356080003,0.890674885235098,93.7741607469371,0.0193677959965761,0.156482405586492,0.0262157883642744,0.184359313681092,0.958267574977568,0.785895732618714,0.854171638544382,0.130785949264222,1.80507490874005,0.631527568577142,0.000594255224603238,0.0386150922228743,0.0128033564110137,0.0321821290073213,0.0393057253815383,0.0543647668256524,0.0474985325466278,0.00867601159453403,0.525422765138409,0.240537365647426
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1422,-6484.39838200827,57.3758248510446,0.000348756741721861,0.0139394490714557,0.277463881681399,48.4767900031583,0.0049645091746314,36.8993701266767,0.881615791404857,10.2202679384933,0.00437007156835203,0.385132599447428,0.0393098338165137,0.856991025619871,0.427285386932629,0.0743681593721776,0.139946998818033,0.329976357972894,1.84427836066278,0.8229534978152,0.402619924264153,0.0101605182686332,0.0123378510092412,0.00644966901524047,0.00260745756225384,0.0103161475986137,0.0138283107390969,0.025132492741799,0.302442369269144,0.214105259531825
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1353,-6133.02393313879,6.20581706003143,0.00732015352874523,0.00356572606564281,0.0285428021561637,194.195681233892,0.0998029204036939,202.939816520545,0.0465864709179001,456.722476045397,0.00050931847152954,0.124864328508157,0.178899976014209,0.233730510949395,0.0115123809773941,0.144653679104951,0.60857768361439,0.579753908818498,1.87266805272693,0.0316226961644151,0.221557415293634,0.0445290970299619,0.00616385416006253,0.0664784433774158,0.0285365134758736,0.0291199933839857,0.0493822142083611,0.0323044655230771,0.0583732481314297,0.463554755416199
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1766,-6359.70763783838,1.18084764608606,0.00222627509459346,0.000749563427309152,0.31999280725621,87.2260970679934,0.683135257280499,38.3276566893325,0.661384077423161,210.772909594182,0.0648155744323317,0.149741504790704,0.0387720102229378,0.679161891079922,0.836778669517434,0.872171787839587,0.468350270061213,0.00751152757546475,1.58121876083455,0.696922175741234,0.0467772305886021,0.0992427489337067,0.00147274118649543,0.141285580534402,0.0695899243175402,0.10396391692271,0.102111278468178,0.147701239834326,0.209437542912228,0.078417796301812
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1027,-6283.24551455485,13.7560888689436,0.000659183645842372,0.0261116028705914,0.182639394900124,9.12550620443124,0.323462104690998,157.40697989624,0.640000315708385,19.7308957193934,0.119922934504753,0.107233947892087,0.215979929623736,0.315558828452799,0.177704295788709,0.783848470024258,0.729772218055992,0.0121597184859873,1.74457591785046,0.42070843198627,0.0578956457489072,0.0190959773524224,0.0506799769445193,0.0584916026213231,0.0519412990357274,0.0086870638009932,0.0211615900955956,0.0316400819312483,0.240074980879205,0.460331781590059
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",984,-6561.62333562511,17.6379388334036,0.00148636779597681,0.000181062775678435,0.847823968954011,16.2352544814181,0.0177608005515079,6.4791454361122,0.73235144073889,15.7967584847125,0.00612394474742662,0.48346203828442,0.119707217129616,0.0727249892930847,0.0785661487121928,0.701482602620132,0.24136338143365,0.0466768616003952,1.60101013789075,0.377929781923333,0.286734598397004,0.0522131046562757,0.0236756237833111,0.00234851550212201,0.0217798382303968,0.038910173978569,0.0400511960638461,0.0250547760582979,0.0301562631981609,0.479075910132016
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",601,-6311.36534861017,59.5234247124118,0.000949567788466742,0.000106457864281299,0.822512612001409,3276.55231834453,0.885211031882488,211.260791494374,0.305748538733768,88.4990933954642,0.00716914419443122,0.453022056071813,0.156095344121409,0.166612827210607,0.007414470621324,0.34132859529973,0.200226929746441,0.0935958030709994,1.60713373801025,0.0154784538906261,0.169562960188224,0.0348318618429655,0.0373710005993832,0.0385934310054777,0.0218872752214008,0.0356548769184163,0.0268120548501069,0.0114974182455985,0.252023515662121,0.371765605466305
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",54,-6231.52550240727,24.2911503398842,0.000208542282469591,0.00291601800767705,0.961914516165615,54.3789053818321,0.00212758500347624,4.34084210088331,0.811117658585344,14.3502417319135,0.322237405645223,0.106736744256158,0.0520191461986901,0.48817544526543,0.3029056686754,0.720444798322338,0.605039873751934,0.00435986310240601,2.03827246794497,0.759245179254687,0.195940976768137,0.0441089329679455,0.0298414819308762,0.0357058084563915,0.0446982745995483,0.0506353808153643,0.0150506466885705,0.014726958491763,0.046586784545205,0.522704754736198
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1304,-6339.04350662702,6.93043351496801,0.00537924148533714,0.000283309015364797,0.102824459342376,268.746446219028,0.406622932053405,1.18054038273631,0.61500866221124,14.2336665101077,0.000773429352247359,0.464408422465304,0.0836438389067868,0.298435797138722,0.00163584380201836,0.642784614737689,0.156563936110069,0.548667372504222,1.54035982138635,0.98027372143698,0.260543814275908,0.0488574390924491,0.0354291516447751,0.0295311698018179,0.0486163154766107,0.035748560496099,0.00219577460742765,0.000871920349520839,0.257113825527445,0.281092028727947
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",848,-6340.52967078764,3.61337535724399,0.000778780267298669,4.58453133398637e-05,0.958453996518328,26.4889063293114,0.452241877177855,40.35316377334,0.398802868839082,1126.4550055689,0.127699377662468,0.112291753784167,0.0103154844655103,0.0930145513613945,0.0549861019058684,0.268267299550319,0.864858630780494,0.0218851984581864,1.67309346689518,0.00221166921492311,0.185931802836357,0.015804576179017,0.027367011124561,0.0772551598921162,0.0376146482518003,0.00327683776987846,0.0714559218293409,0.000531082861638726,0.483167052806163,0.0975959064491273
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1050,-9099.38559798737,7.45489678832591,3.98336542675366e-05,5.94941264488386e-05,0.260233064540762,20.049918706686,0.216835998164104,58.10555554002,0.933753406691124,262.509027594012,0.0217959397114327,0.242656855045842,0.187279535636527,0.96672322672596,0.986440927229615,0.192635523815516,0.98399851419274,0.128768098672887,2.07320786661245,0.98053768584938,0.152566515207808,0.0199221837802614,0.0178487496820164,0.071890868146008,0.0781208533863816,0.127772171125385,0.0834837761036718,0.0313306493992593,0.227057209486519,0.19000702368269
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",1251,-6408.26550289067,1.83243939349203,0.00222482795675808,0.00450197380994498,0.341107247925378,12.3545251426046,0.0636404839213201,73.4687466353774,0.354304549636823,116.83333511121,0.00347399044802186,0.305652446398347,0.0913627591112881,0.0017916081271287,0.978277537149938,0.616993170533521,0.258142683145153,0.136810499441517,1.51043381411672,0.12303199941385,0.401112958811095,0.0303680284006663,0.000707246150466919,0.0333126238471564,0.0193661708072171,0.00930749278763018,0.0325758159441772,0.0257461515571097,0.0800075071429852,0.367496004551496
"US","waning.same.protection.diff.symptoms.diff.transmission.diff","all","two.weeks",615,-6420.90761272841,39.4214206182566,0.000689323531271978,0.000129487991600456,0.000689551337454737,46.7653530105181,0.958763183172813,3.80986482181546,0.463623060782024,34.8449350897397,0.00163064927560343,0.12423160407907,0.0993253193153919,0.906362410621006,0.383482997063885,0.4196180803243,0.800672558303729,0.827389303180344,1.46771592069859,0.16134914377006,0.283269391727902,0.0422301995403584,0.0382821452891124,0.00487149731294945,0.016120352509907,0.00136585845531617,0.0206245571193753,0.04976466448386,0.33344832998324,0.21002300357798
