"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ev_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1412,-6153.05120931563,15.6139008432422,0.00703881198367804,0.0110413899287783,0.000372851404295742,0.0127579204424086,1098.4688949501,0.914813492683366,65.1310742847575,0.00509222930380397,0.095858599426777,0.209156351824614,0.93683267150936,0.238485322014946,0.770417038816611,0.0587441508362519,1.53690128133053,0.172932343849406,0.0307526956954893,0.0440510773966679,0.0176043288290287,0.012326204852732,0.0310319976956924,0.029726175440123,0.0225576899583435,0.042043834262476,0.195533765867202,0.574372230002245
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",153,-6102.93772692067,15.2832435003676,0.00589214799598354,0.00384365603280731,0.00194749309250434,0.930599855061735,46.6073015778072,0.792704892848387,23.0547194121449,0.0249546252796929,0.153580294963328,0.00333254272518781,0.943589726781356,0.716880784814389,0.383865052537515,0.00603620631688926,1.85897534038519,0.602026333227525,0.426361563338372,0.0258343375335726,0.0341106142464606,0.0174948358362189,0.0233919147733975,0.0026638619680331,0.00473722473691551,0.00169680517436504,0.0370311032757366,0.426677739116928
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1634,-6230.1954400802,18.1964821710172,0.00749304470311208,0.000865653194285981,0.000496705960048533,0.883654314515567,126.025701341017,0.380454569408032,36.5379537023297,0.014406857857219,0.0800344424283848,0.148485210857414,0.987256567128215,0.00825284787970503,0.831040796212795,0.00786910729457309,1.27087873593921,0.270264089197328,0.278579984515572,0.00800360957274281,0.0288889269002935,0.00813010004044331,0.0178637496375221,0.00757728986748977,0.0434450667728409,0.0446424171166094,0.28839330458128,0.274475550995206
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",508,-6204.54547461672,27.8798555643021,0.0154813101397838,0.00143482962770075,0.000535340701396582,0.709952188743036,10.4214182449981,0.987250987728169,90.3706153297567,0.000209361779892467,0.213158486590325,0.133766898701544,0.0831196476899852,0.111954059742495,0.381704517273809,0.681123203582653,1.49749712580363,0.932350874725317,0.332841456415107,0.0207718353809046,0.0232068222685109,0.0248390561071819,0.00792851248497337,0.0152269382798958,0.0402125602192007,0.032540575949618,0.244933958873225,0.257498284021383
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",53,-6186.08855564417,3.6524969016394,0.000914044770599689,0.00124625218457808,0.00169013416578164,0.765151197199112,34.176127288584,0.697231680321963,47.1542485082987,0.00199321168254447,0.079861857457284,0.293248506557959,0.775228957608174,0.103264106286358,0.974005192395808,0.630851444952067,1.49978920596838,0.259894369132651,0.372944969288059,0.00564128852831711,0.0292667182148352,0.0107373886157374,0.00183271180367155,0.00557738803637914,0.0103910302835723,0.0174348146450528,0.2754009799539,0.270772710630475
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1164,-6142.57946332735,5.68950372163386,0.000450854183039681,0.000606542694972237,0.00224485038955067,0.979200162753791,210.472139278345,0.0151799740355589,76.4202486135214,0.0961872719656384,0.112202088096472,0.154821215750072,0.875291982271484,0.602784308420311,0.532983478507576,0.00904436800108074,1.76912634700031,0.037786756601668,0.00543002598670876,0.0486651863037035,0.024312518877368,0.0153382109346881,0.0108008360511064,0.0220375842762609,0.0203494259349701,0.0268236345239092,0.347949090902669,0.478293486208617
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1422,-6119.47809232726,11.1998917039344,0.000429618649815309,0.000253291021509958,0.000189692976762133,0.899453763906357,0.0593465503041278,0.360693545171847,86.7724326468202,0.00777951900885636,0.10999945778978,0.207943186433295,0.920869240988827,0.923299196164218,0.667541715949501,0.00582158381513646,1.82656849499169,0.0329584328703244,0.199008533147197,0.0599414270678559,0.0579320269794779,0.0164633307362101,0.0211973683005395,0.0122186989808581,0.00461193307105106,0.0160579747611812,0.22297370737627,0.38959499957936
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1389,-6146.3704259055,1.07720176981598,0.0010947401833075,0.00295554936547487,0.0101537314399268,0.769518216988551,577.125078975856,0.762635701513015,6.36260357992342,0.736006145188365,0.0960008956264517,0.152844113100042,0.994175421704236,0.692725649861021,0.113287567514114,0.000482671533483123,2.01373367392895,0.931476933885333,0.426147872244853,0.0154754459843848,0.0435976145140671,0.00248405853779413,0.00336858112015124,0.0341591871470432,0.00338150080832165,0.0376567725385502,0.0156764110852696,0.418052556019566
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1861,-6178.44244914819,43.999122530679,0.00682172129807734,0.000997339465198146,0.000278905935851294,0.772926825624925,147.204987165601,0.276059964138804,62.6125604515084,0.0586237505566616,0.183706230544651,0.128807287460213,0.845748324294314,0.24875684262834,0.332483826067966,0.00340767731765926,1.46612197689279,0.190282841669624,0.228961497203885,0.052255288889668,0.0375719004407241,0.0344086892053702,0.0354464948963416,0.0126060587772628,0.00564755927543424,0.0144669974018147,0.0469862409728643,0.531649272936635
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1373,-6321.81006262299,0.676817630439746,0.0053189353989772,0.0308387316768082,0.000909311612563244,0.27550186172438,143.615009219987,0.570402993285381,167.51197997472,0.219722840627559,0.078734772651586,0.156363739912467,0.549862881495109,0.540986583513959,0.966827896125449,0.00173046712991449,1.43270667814257,0.0369595981070413,0.117724630083048,0.0514636287736344,0.0293833811457831,0.000593273555394779,0.0453978784178222,0.0430345693175041,0.0544090549070736,0.0552071625980347,0.597742628627281,0.00504379257442407
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1997,-6582.72109174263,18.8497182299403,0.000858423834941663,0.00762123750655154,0.00951894918184482,0.722623370805745,4.80339869971523,0.694338880332367,171.032865093026,0.135776430746383,0.120329556308342,0.273636232402743,0.660273343497915,0.986914015221691,0.571128062460233,0.00923945851251669,1.7630338591404,0.00373906237790676,0.0737398982121799,0.0260176572655916,0.0333746019738634,0.00810154059448054,0.113350260776514,0.0322306394647328,0.025625222900069,0.0820134247188267,0.514880281668893,0.090666472424849
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",553,-6221.99964279315,14.1655956465695,0.00123768783301959,0.000632731958276498,0.00928636571434205,0.826719920078589,446.558884828742,0.395386489415357,21.5564233261878,0.481261535692718,0.135343247510856,0.104621443176708,0.516809860230191,0.44808146362221,0.0546025517725509,0.00109746898836457,1.77077061337055,0.990492832041126,0.114524095581273,0.0408380755566617,0.0375767296292006,0.019358678577911,0.0748587253835878,0.00122952357068874,0.0111950738615101,0.0185393967876556,0.0733191623658661,0.608560538685645
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",258,-6300.54658147232,14.175110525979,0.000404496993203303,0.000903582589704959,0.00023386174063666,0.604639901161018,56.92333914814,0.559741573261109,122.510548558919,0.00951533806315952,0.0936115300719156,0.24236241431876,0.478866760345523,0.247972944764352,0.945046298600438,0.135797600862463,1.62708083057098,0.290666970862985,0.158731243178878,0.0405892087292082,0.0671251009665299,0.0500419305579159,0.0502452927668683,0.0729244608051037,0.0774553950085593,0.0526466112501721,0.0611767406059123,0.369064016130852
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",925,-6375.11247873397,1.90965489294112,0.000890846091022183,0.0013489908791798,0.000265834982877226,0.767584907734565,35.3419900065095,0.748992929351206,36.601355699674,0.0695080877943015,0.113941802695929,0.032522322858933,0.888843000523151,0.111965190876504,0.655226458839603,0.00669665993083154,1.39837947118463,0.808915422929707,0.100042064899731,0.0423849376245915,0.0418408483861604,0.0154685150213957,0.0402738599050861,0.0195607124287182,0.0327909068197578,0.0772330328769888,0.255608294477078,0.374796827560492
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1398,-6183.59860157407,2.60015687179336,0.000434892071994558,0.00264883937117991,0.000962529138103741,0.768616986154226,23.2189076087392,0.688821408972244,11.6490817959052,0.0272008682322823,0.182186243371944,0.125188089331261,0.63736757170255,0.0162553669003717,0.308247445339915,0.0316940008614529,1.82076965560369,0.184032342231576,0.158725045191993,0.0152755559348886,0.00486377924808696,0.00896776660577842,0.0122790593657795,0.0485235909354418,0.0333809602902427,0.0281552277046373,0.328258452483339,0.361570562239813
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",448,-6040.77413324823,3.25399469628119,0.00578093891220325,0.00767174462809604,0.00217507310131104,0.956545024779911,42.8364431674861,0.87883130335196,24.3575259287514,0.000276650581325283,0.0852975841265745,0.148586943239998,0.229137192540093,0.0535947534733778,0.876681206135068,0.878532884592231,1.49192298899185,0.276550999474937,0.331008978932203,0.00236850417163877,0.0143542986127271,0.0281862035584742,0.0196772575756908,0.0126704064717526,0.00915868595814246,0.0350936367420953,0.36962010318989,0.177861924787386
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",627,-6507.5969675109,14.4471705906341,0.000123776666671075,0.00228700754723295,0.000940380665527692,0.824388579139816,383.538324643357,0.676899234428989,18.3093320360009,0.0593345094285398,0.236233838490085,0.120982715034808,0.34711388557517,0.444295561621639,0.273957882964212,0.0310452412666297,1.88003351070283,0.223654780155384,0.221506986192347,0.0225532690387744,0.024115230767909,0.0160490807727144,0.0108517168186439,0.0236387558700517,0.0443777071707823,0.0447710967775354,0.0787343335301897,0.513401823061053
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1809,-6117.65228086958,18.3611518563973,0.00560555809495218,0.00349571476703142,0.000415956581384468,0.205641305194583,15.5262171531835,0.34841181208174,35.7665558169044,0.00691860836173349,0.0976660209368142,0.228671376514746,0.482994386415398,0.983824743399699,0.838428220750113,0.0322334755784539,1.93044508940944,0.283488264572046,0.263554231868029,0.0611692509143836,0.0146668571332902,0.0583226310534538,0.0456369763039596,0.0508558254755332,0.0550779494376594,0.00335336058857451,0.0147760277140492,0.432586889511068
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1574,-6190.95598889668,2.14753790403226,0.000965828487409962,0.00135514876594373,0.00312179329840193,0.0940899561903631,21.3155702172073,0.232455886597411,328.364160198903,0.010824695437847,0.108697628700782,0.254683777774912,0.14879206214361,0.14957621182751,0.791354789286937,0.102473298877036,1.81279862320534,0.333958431368868,0.296630431154022,0.0292720071967417,0.0141850941983953,0.00658526522358096,0.00683341355797739,0.00783056803609727,0.00908248366233826,0.0366085790920094,0.372040777734697,0.220931380144142
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",650,-6326.07493022462,12.583851570331,0.0014874137221593,0.000210552791712844,0.00377758042344151,0.180213506205321,11.5904875808625,0.026700018771713,34.8267127946246,0.196020880084471,0.194618129657251,0.121305417858473,0.688604463651828,0.787640976247015,0.490875316154285,0.00195051673003288,1.7166007407337,0.403161102225041,0.0702236769930678,0.0172551126228071,0.0624000574406572,0.0399550197404049,0.000227762169443377,0.0242841899077566,0.0208261924491023,0.0345195559918518,0.0624882440174722,0.667820188667437
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1425,-6300.54791689645,5.45714026371526,0.00224492325889575,0.00192755779353207,0.00166100672300338,0.315773610633035,220.211703924372,0.195102503574596,14.2070927058959,0.00908151013721967,0.0911715794765464,0.0312639686577072,0.169377327469883,0.468976833661327,0.857412624333233,0.0427990284179407,1.40220078180302,0.214373351802953,0.174229855611255,0.0302854517756244,0.0174979682044371,0.0312182881553042,0.0303610141548543,0.0413276838900441,0.0133456354492164,0.00658018639215944,0.543132368997569,0.112021547369536
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",886,-6232.80068220762,44.2498358737013,0.00171743086422386,0.000708242788040907,0.000400395212363365,0.398673144668585,2.27933254060808,0.894470992517035,292.804409146232,0.000287593692284015,0.134155760770444,0.026719679969562,0.62906922800535,0.725508144178952,0.582006324387581,0.997895911742294,1.6689550994751,0.625721278226106,0.318768213866073,0.0434018011885292,0.0168916076582906,0.0399900499071235,0.0415619106026172,0.0308388218864626,0.0229759607084221,0.0114819491427174,0.242497586649896,0.231592098389869
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1767,-6152.5894591152,3.9270953827889,0.00402555635772206,0.00094073664045848,0.0136056031356193,0.771400796228714,201.753044489955,0.0790593952280797,127.780122790741,0.000660949713656953,0.153322472486796,0.0195118989370165,0.478467836012326,0.44822076909958,0.517685846306601,0.553640234352217,1.71118531131381,0.489832164286593,0.0957337476471887,0.0276819080733956,0.0218577245385266,0.0287400322889699,0.0222364969684779,0.00876660977151996,0.012333703246821,0.0288547952256637,0.261311501505588,0.492483480733848
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",368,-6076.99428148296,1.60968255812838,0.00124417384867095,0.000770129801672478,0.00056645178526813,0.814159433460787,26.3309689916776,0.269717780203732,81.1765494507569,0.00580948950131271,0.0754366499782761,0.0966989867039123,0.822916701461642,0.723156832261814,0.993093110356299,0.078446784756214,1.92857538463949,0.356817747802883,0.0452674893168453,0.0448858045722561,0.020623667929885,0.0273680140234313,0.00259220688242627,0.0195788951844911,0.0262345265757355,0.0490489139587424,0.538179390890502,0.226221090665685
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",40,-6353.17183067555,4.95680080693016,0.00150395093040398,0.00426390371149464,0.000847736249193303,0.876043647526145,30.4742495059127,0.0387406443090485,49.0821269539242,0.128954309083941,0.130726182802017,0.0941755190464098,0.225832018097156,0.329579640339999,0.623995381835483,0.00399601556462202,1.55365507490266,0.0460067377003707,0.345493660837445,0.0242900536460513,0.0405598433510918,0.0546603708641239,0.00453084354189789,0.00649092309922218,0.00678995275932277,0.0470378490153812,0.226967218957216,0.243179283928249
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",465,-6529.51292447045,8.27115730776416,0.000497836688360257,0.00460328317804018,0.00438564249183117,0.969233097872804,4.19099941871222,0.711328506182595,155.049895319731,0.20383986025729,0.219997879086958,0.0154313406875838,0.0715865438441947,0.366368983577333,0.214213679201844,0.00743158920497517,1.39238017515083,0.118102378793494,0.182956093185277,0.0145497433193063,0.00948019028879238,0.0383874603198326,0.0184825329468358,0.01399764169474,0.0248081753388166,0.000614316752492969,0.334614828919654,0.362109017234252
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",725,-6225.61835040493,9.62701737640043,0.000309502915412913,0.00586026444857498,0.00431498881852671,0.638231058682325,31.894860843675,0.489688725792579,31.3536124041182,0.0393725995234338,0.0945891968479745,0.00354650735727439,0.128481820395712,0.0838296947254377,0.927632572784069,0.0444627052597002,1.99137326856809,0.959259051200255,0.259695456912434,0.0270046025218687,0.0412096395348631,0.0318066411743565,0.0164744521361375,0.0174635788530915,0.00146554169906003,0.039905428378496,0.441125843200252,0.123848815589441
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1611,-6326.60825013525,1.27755186247453,4.50440628875668e-05,0.00178879678770153,0.00580804890482817,0.430384283013695,40.9193033735189,0.551854567866126,19.7380344247528,0.0109651270072809,0.0934578116773063,0.129937705764711,0.77102608935967,0.475542129990941,0.880412054294839,0.967524840198548,1.73472694832023,0.373006622299904,0.0211095483043045,0.0533775744442199,0.0142306109511877,0.0169110194513137,0.0121947428465722,0.0107271343711143,0.026641727910816,0.0107155591340909,0.368321522608868,0.465770559977512
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1378,-6200.0180415491,26.9309320251463,0.00134277496376331,0.00330301679282941,0.00527606053239942,0.937326058777647,59.8694674698639,0.525692913764631,503.173700815525,0.00987175456917748,0.103349910539999,0.201519790505851,0.714302693107146,0.304985328552797,0.695674729303956,0.0373155466259629,2.0238803987109,0.875757184699114,0.316304307433106,0.0207714276939801,0.00617003617496788,0.026086666722806,0.0174756682569998,0.0233315681662457,0.0045728583392043,0.034920365356043,0.272737196871646,0.277629904985
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",684,-6076.20789681227,1.42759653584384,0.000101869064886982,0.00109151161853411,0.000267677215718521,0.790472814653628,32.8612371051923,0.993410510147637,1.3980759195914,0.0076261974967227,0.102748641603869,0.246300435122312,0.953195429860759,0.00573239270329678,0.660280184165664,0.190923820084984,1.86794936306937,0.285600702946669,0.0135040512525837,0.0230735894183686,0.046600216964783,0.0369184141114257,0.00843099675479655,0.0349660074794069,0.020731087614245,0.0264950062019288,0.509784275734807,0.279496354467655
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",747,-6252.21126346593,2.15202942016104,8.38068812950357e-05,0.00393087789781967,0.000852347264663658,0.853680429742367,23.9846632314653,0.935269539937267,692.069937294639,0.186908198698201,0.0800687010742626,0.14556988576596,0.905387859785835,0.0255098726200537,0.78488201750607,0.0142401224477817,1.61837442067825,0.286232902271062,0.143916572819995,0.00237154258211052,0.0693476987586412,0.0524360606191561,0.00291065812848362,0.0475032992517132,0.0492411014934714,0.0162104902509577,0.0373917389393719,0.5786708371561
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",994,-6129.81251985987,2.52203386918628,0.00975642452689645,0.000226522194618373,0.00242437542781034,0.978229864717805,9.88073062441234,0.686263749829641,28.1147957587166,0.00219614426515558,0.0997538449171167,0.0547057210204456,0.0564665461332165,0.799410394137031,0.849706208222449,0.069192415881873,1.88493135326238,0.087853827980629,0.278322861905004,0.0576152304636678,0.0345946985348514,0.0270389880797681,0.0630005720158624,0.0335853338705508,0.0570146659718665,0.0119036311988711,0.0971848240757535,0.339739193883805
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",951,-6348.60686300061,19.4909864239174,0.00295710381568101,0.0227990399979921,0.000296678667693334,0.193742236042457,4.19124376030366,0.0386289693479136,6.78937828210714,0.0124425798195736,0.0926143312053767,0.107103582832778,0.133737036122836,0.0339647852720274,0.812830472469815,0.186009047474899,1.59072167397332,0.0375037358431265,0.0851909867984304,0.0109770032908366,0.0177802528617559,0.0408595424706534,0.0337611931350526,0.0324038528029679,0.0195101720102616,0.0371155865000125,0.46803181577854,0.254369594351489
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1218,-6319.67444445057,14.7351492812227,0.00205914653828976,0.000669345488640956,0.00066109542275335,0.963616930115333,357.312363996511,0.725558519641369,23.8969712947706,0.134638387590435,0.20134102797215,0.0132456631350604,0.0459319054234079,0.0991618122801027,0.248667520925629,0.0121636789065122,1.50470828413767,0.216191100561097,0.138356520103962,0.0167054034341807,0.000259543535765175,0.0110217342879788,0.0360658988000601,0.0448638308996055,0.0435909266585282,0.0357016447727492,0.456556374367996,0.216878123139175
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",449,-6374.22103505844,11.3749899231541,0.00752245690159253,0.00100428718206312,0.00106260680641019,0.442198902554852,5.81933487562055,0.977243947261608,4.40176507291544,0.467477257493449,0.0942177001621049,0.0338657148660648,0.0735124761459764,0.152405578400028,0.529921965903285,0.00431201644628209,1.55915752312623,0.63262363641737,0.162156937489506,0.0430457108761479,0.024760781720677,0.041410982798139,0.0138274953753969,0.0417020237450416,0.0237975843971551,0.0249723251688074,0.456742717924006,0.167583440505123
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",47,-6184.59882535183,18.8560514705468,0.00240158003078137,0.00256200713557907,0.00147628624059002,0.341817331666815,118.437675193186,0.224827482954072,33.4415436386432,0.0395091932095891,0.0872825996156357,0.270798320424209,0.140049588990582,0.699655251323945,0.978979632308311,0.0107829893228089,2.00936543500086,0.0215161981242486,0.0780342909191649,0.0561637299190041,0.0210097607911067,0.0429674527127598,0.0234164526437225,0.0469624305182565,0.0345696028618996,0.00258246107849241,0.372054213887931,0.322239604667662
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1726,-6291.9399465083,1.59891060105269,0.000238000336326099,0.000449553542475394,0.00485576989424444,0.585926819664386,436.26209430102,0.181878701113719,0.418124236938689,0.0577079940820685,0.45673020570279,0.169991809428216,0.253273231366559,0.0333360853371884,0.0930127586162387,0.0163424829724023,1.64486752628702,0.324868249852621,0.396894128929677,0.0420718057464348,0.041330314881241,0.0425476917836906,0.000764287268433403,0.038206064353554,0.00104758818826184,0.0205546038076936,0.374294731809,0.0422887832320133
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",966,-6192.6248762787,1.83205419009292,0.00107159576276574,0.00128481415449512,0.000551252730018814,0.31851150410903,10.6260737557509,0.943854881959269,8.12463118884258,0.00374362865450865,0.129003964379704,0.216770622270038,0.901012711998834,0.0373596140341872,0.621589796469215,0.195288683564013,1.52188357391209,0.295152099068577,0.0262984955594715,0.0463176821723202,0.00968873603864462,0.0759367004319299,0.0898835301778609,0.0638330544483624,0.0478249542459355,0.0501326167754248,0.466729571986888,0.123354658163163
"US","waning.diff.protection.same.symptoms.same.transmission.same","all","two.weeks",1877,-6447.12634155936,24.5722633103383,0.00109804849913514,0.00228488504683522,0.00368630034524016,0.89267587885099,22.5376634840161,0.308021232098294,9.80866657291467,0.0865875357911917,0.0773206985588238,0.0408848985888552,0.988218948196131,0.961868664656859,0.982941070087869,0.00411375761423314,1.42328518239573,0.993020893208372,0.270817129183462,0.0232092743990668,0.0491217413330153,0.0434989867530528,0.0556090826706256,0.0380322606025869,0.000302393744570474,0.00979305360571081,0.245256446242498,0.264359631465412
