"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ev_0","I_0","A_0","An_0","Av_0","Vn_0","V_0"
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1085,-6204.12802053973,14.1440765817754,0.00251133447739337,0.000833388717384116,0.336107710984293,5.6980000528914,0.787138019957941,28.0062291503991,0.108964466513422,0.103229438499415,0.11321022822057,0.937285219277392,0.641381911693734,0.745351454486709,0.00604051351738024,1.75431732298052,0.561345376126657,0.229698522875984,0.0207415114709044,0.00330144379906517,0.0016294009518114,0.00759693275474328,0.0266822331170078,0.0072821034301235,0.0178327164765865,0.415418832488646,0.269816302635128
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1930,-7437.28456217457,69.8743082450181,0.000193218549005003,8.29531013494579e-05,0.317197390149375,5.28785507738355,0.010033988446475,1.78154903860926,0.00120535985149426,0.542443843287283,0.0976281563127667,0.57150023714511,0.994321179856354,0.285979317286145,0.972049665642758,1.92237591846811,0.259276939325269,0.0396477608388388,0.0512506137128383,0.0182414340536056,0.00535904741459524,0.0530546078781696,0.00835974209689644,0.0649047833255669,0.0449121638623453,0.207158710588151,0.507111136228993
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1787,-6264.37791037318,3.46557063953672,0.0016616962314662,0.00216540054149377,0.429217293978488,94.4064150623032,0.285525858269707,38.5940737539228,0.0262956129216484,0.145235147500128,0.0922582761214151,0.526484655972472,0.481818181581972,0.486183344520132,0.0459734614312305,1.80837318670546,0.00762785444502221,0.200748909590405,0.0374603242908537,0.0410372018110732,0.0288025927119121,0.00711490129833214,0.00249608958306727,0.00475432535041715,0.0331264050650584,0.357455784206669,0.287003466092212
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",415,-6436.92449948657,53.1796476608325,0.00105545922936459,0.001061796251304,0.150292026720744,40.5184098421367,0.879742222786287,31.0101866493859,0.113617811043676,0.0876732830729804,0.0869706273686717,0.16063430045748,0.0297456528967982,0.79904433718976,0.00575422335089563,2.1175726341707,0.0669092530512907,0.0593235747722184,0.0468825619977798,0.0438781687825153,0.0115499391314376,0.0230482197215621,0.00690192502509772,0.0243132184710263,0.0298040056117164,0.119413815206238,0.634884571280408
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",18,-6050.32607256137,3.13382436842368,0.0170719483234296,0.00051310882750188,0.886376475069858,53.2642682936795,0.343277296810726,35.761121665995,0.619336677503856,0.0892145516925091,0.0585285619328643,0.0865988374952653,0.145612372847422,0.904611659581225,0.000142865055077015,1.84184746856443,0.706029578619974,0.204832428484103,0.00177785982896099,0.038939125736328,0.0370336171814326,0.015611256145114,0.0271728474138668,0.0245662744275917,0.0330743902018891,0.170141085042749,0.446851115537965
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",520,-6365.19432605016,30.7986817529126,0.0119761495343034,0.00372731739280274,0.231028745590862,82.5255855002882,0.895056032212324,48.4820653850859,0.00329250426187849,0.189018910792704,0.030520040866731,0.811884702743566,0.668728524983011,0.364998849436788,0.043781605822425,1.56256449448629,0.55679146094236,0.391703451768812,0.0121152506826531,0.134556206959422,0.101390107994469,0.111435070125627,0.0486689369707223,0.115569792690949,0.00246590281735816,0.0194338204762951,0.0626614595136935
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1975,-6111.58217323414,6.82659427088428,0.00609181941589073,0.00121188067037529,0.663761536073608,7.91591084442964,0.854151631036766,37.8099209354077,0.703401197953084,0.0813999174059294,0.0273218837404865,0.246426529801299,0.136699976226226,0.947769341836118,0.000276856225329799,1.62675544976303,0.0602007896227186,0.0365487520147143,0.0302084305149779,0.00602456357646992,0.0313000383478961,0.0244238056607055,0.0572584528539158,0.0550969799769278,0.015233965619773,0.217861026387885,0.526043985046734
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",785,-6199.23014839255,1.79842229365372,0.00487243617242406,0.00740411145319634,0.970636810997242,106.928855525745,0.497795106016973,145.722046327241,0.00552087725274725,0.0986508456963509,0.0697129202429921,0.0161231144344704,0.376385173627372,0.712987958056596,0.196282187276375,1.66555043617865,0.415985810652002,0.102364783591506,0.0484401723781649,0.054970673484862,0.0594167297635938,0.0142753873853204,0.0577061196418463,0.0393361560518083,0.0574937589331463,0.513939673635055,0.0520565451346974
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",471,-6440.19029886499,2.6933863578636,0.000710283510333755,0.00152366511881912,0.341761643563676,32.6609967879442,0.774354090605617,3.91183380645491,0.639050034248208,0.0848827884264867,0.141628464403509,0.579381224065227,0.707312156131027,0.982816352194762,0.00138022200404799,1.66446630023893,0.936621886495962,0.352730186115201,0.00877214959236155,0.0176105022267834,0.0226720596446932,0.0175426734372195,0.0111583973184874,0.0260322491355022,0.00319200287807867,0.246167966280206,0.294121813371466
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1392,-6241.32602261669,0.867466860817917,0.00351722020376689,7.06469872241019e-06,0.280132605117478,939.881113880227,0.329133323070824,1.60117185208871,0.0049804089443955,0.109814605017259,0.170437383258094,0.663942168847262,0.633101351854016,0.845619545581061,0.0454241716636787,1.42530320048462,0.284928763850378,0.3128097583843,0.0367807659262791,0.0320989926807532,0.0351650100455534,0.0486384652551452,0.0198738877143239,0.00181749266714956,0.0187885919690438,0.0327612603365218,0.46126577502093
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",57,-6317.87711349607,8.86221729431928,0.000384255999679548,0.000681387552837937,0.753432416801221,10.8375593593,0.935923228444105,117.043513025641,0.0245774768198309,0.0957665254063879,0.0791479003190188,0.236285002995568,0.154806277631886,0.847726422893005,0.156835386878167,1.74895519615089,0.300489346806612,0.0662067498024922,0.0214935699125411,0.0191208216282575,0.0362379726298986,0.0253293068224874,0.00672508099670662,0.0484410691580061,0.0528949141579776,0.406718562104725,0.316831952786908
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",898,-6488.5936045358,17.3751249748549,0.000647324823563989,0.000926165998105914,0.558136310246423,35.5067275044154,0.409092819928695,16.9395417017164,0.248678646313585,0.274846648844039,0.0881719597442397,0.312960506852203,0.964936872198192,0.103866603778422,0.00455573301487503,1.89000616000325,0.99111044405244,0.0253312309638545,0.00396093017988306,0.000954676766649423,0.0395151514236631,0.0403021497938767,0.0323660338706882,0.0332488420389093,0.0127754706582475,0.313260189734104,0.498285324570124
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1731,-6100.41881296556,3.87203788503753,0.00109963468506345,0.00294932115729977,0.840437241274233,21.6333739301713,0.080712546316387,2.23716430233094,0.0988979562210324,0.0892941312773887,0.0591013347872615,0.97142151501589,0.84507701879073,0.813574480702034,0.00353930094602337,1.89803880744841,0.809097323528856,0.0698240980540278,0.0178765052211044,0.00674958775257993,0.0406265418156428,0.0351459337902525,0.0115533142178452,0.0100847915250596,0.015453343734252,0.411374423019492,0.381311460869744
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1341,-6170.46618261425,33.2872613681901,0.000752851950501455,0.000228872155276293,0.831703604415122,89.6131919320832,0.0181727195014419,57.8714588005498,0.299009842644797,0.0916621763538989,0.00703341563963135,0.832213311091695,0.0635204977796048,0.883740227875934,0.00298415759538905,1.73221164721075,0.148016904504909,0.0543268623811356,0.0263689399346679,0.0231060024810437,0.0171856067598848,0.0598604731330221,0.0888458493109028,0.0547780926723989,0.041728448741158,0.413385627277524,0.220414097308262
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1994,-6298.21086365198,7.40619959030052,0.000179714215147495,0.00277670052792455,0.0148354223092813,0.0831722990879299,0.20288231345691,4.88802352138678,0.0259144125203259,0.108423404774168,0.0698063703758377,0.729240035259746,0.102338354868508,0.91008925529482,0.174775279848527,1.86093462106054,0.265415963851703,0.160355379656813,0.00745382217884858,0.0325945452530291,0.026101721802946,0.0189224600352416,0.031092352401664,0.00493656232419537,0.00332412327833527,0.404477778168253,0.310741254900674
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1672,-6475.33409831794,1.39646042953168,0.00193459131370027,3.02747451005225e-05,0.84687966464349,2.48093554669626,0.934982957008539,5.17462343291554,0.0169981219752674,0.0926726033869532,0.184576083067656,0.788545586941987,0.874867096606341,0.839303223273944,0.0149390652513358,1.6876922171372,0.117405573657022,0.536747961854572,0.0608336992148044,0.00970067192045384,0.035200081136825,0.0156078051719078,0.0319328880553549,0.0441352016518459,0.00618030481583409,0.212853369407633,0.0468080167707696
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",319,-6176.12356155254,10.3264966320361,0.00186890518087652,0.00299929662868193,0.0231168225511388,969.256241742721,0.00321153698308787,10.6191029487099,0.0057588608768529,0.098665124386119,0.107909004885246,0.755045545939757,0.15934138354318,0.788861127366982,0.0967908190620238,1.73063990316193,0.999897954124169,0.230967795460213,0.0100718339020653,0.0162156023814141,0.00624042456858458,0.0223817684255502,0.0220764036094558,0.0245580931257539,0.0244114293072291,0.455385038602105,0.187691610617629
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1719,-6308.54475626517,13.5927399420301,0.00149099790424088,0.00103104214029353,0.0365343875464662,9.7107420704887,0.133858833047433,62.6817513429267,0.0866357216832846,0.102062628486017,0.0563407346219916,0.436839085596748,0.0359815396682197,0.721229041297719,0.0197043296105371,1.52778260828534,0.183366619911408,0.251751276468802,0.0279892921980061,0.00838463892605506,0.0278089535175674,0.0327870336829654,0.0288789054441482,0.010711300686844,0.0130986559295162,0.415563137412795,0.183026805733301
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",93,-6203.6302020434,7.4536283769994,0.00187272759846562,0.00932117271236594,0.0951261288119686,39.5188771505177,0.557265218411283,387.080748105887,0.00129799451312075,0.0746819053581976,0.124630402886039,0.152039451083869,0.92063893447404,0.995681988831218,0.637564676653025,1.60041483650087,0.346120199640326,0.115478642882961,0.0426305762586997,0.0468735638395864,0.0373039773331632,0.00181363068397798,0.0448600508851045,0.0203452335704521,0.0564924240290896,0.385666459446811,0.248535441070154
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1209,-6124.17283169782,30.9642886713348,0.00420338050529306,0.00729787587429467,0.24112100656412,29.753018724858,0.0652598455288395,26.5094146977617,0.00495870859529511,0.0863781181317463,0.204628873240039,0.840358178419222,0.598102585821625,0.868216082927204,0.044526823902532,1.70296370924607,0.175829741361803,0.239318127788282,0.0236163652552499,0.0291138902651074,0.0287442988688538,0.0255898261567399,0.0365840253954871,0.0430458993905224,0.042783304545619,0.264306147376957,0.266898114957181
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",450,-6398.73232417401,16.5473077761766,0.00258931520140367,0.000561151124653249,0.0647880706278087,18.5154783935736,0.696358844124849,72.6661600680265,0.0443167886670209,0.0789266817844389,0.0865366361184633,0.434706038540432,0.921480681631202,0.887817861203822,0.0405117231182676,1.37396169092622,0.102873519387569,0.0523956165801768,0.043738134909457,0.0146375821267752,0.0500507629183562,0.0115327640908722,0.0429266846777912,0.0133225031769865,0.0503078824034164,0.540473030150207,0.180615038965962
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1614,-6382.80833973551,10.4533288731105,0.000857777076687299,0.000103978047430714,0.948027656186152,2.64000708687516,0.685665078521912,5.89049332375001,0.117975897921191,0.234880186656364,0.129597944526457,0.43158601881265,0.0646700150007865,0.193421206736041,0.00619671218580443,1.73473539580384,0.245432460203669,0.490364204254933,0.0550177098440591,0.0163662610795879,0.00704244277748666,0.0227225477229643,0.0370349221912114,0.0186261314650646,0.0378563471755245,0.0319986918240549,0.282970741665113
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1276,-6334.76651378702,19.0618801965535,0.00165768992360994,0.000159219801845781,0.513051229375918,15.7437093555561,0.267181474200111,5.08185559384385,0.0612041378458235,0.123579915066167,0.0537602227979102,0.313756137585823,0.239743942283455,0.743449977221231,0.0087390528635587,1.68688211394594,0.727213038222786,0.356172065899549,0.0258339386914766,0.0325487260246381,0.0282158387480496,0.0410617877699947,0.00980340657644231,0.0453267811777492,0.0462599096743528,0.356736524996641,0.0580410204411069
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1122,-6559.65972090238,30.1185763684572,0.000467391782571752,0.00192670459904792,0.985836051356524,282.179055412873,0.830854821364642,559.082807080196,0.00568729554684682,0.220335636937204,0.137279908307503,0.274169293239639,0.246891798360292,0.339407008893506,0.156103567355345,1.24960212877523,0.240700480500104,0.196905630827306,0.0643128665586788,0.0413810014359606,0.00273787449260161,0.0104744904634141,0.0621906478183491,0.00031222304240048,0.0182563595197889,0.337347597540372,0.266081308301128
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",981,-6136.89275678261,11.6638388642293,0.00224970030763759,0.0734532255518799,0.915475750283928,985.621639437241,0.231251792224407,1.38648359568098,0.000333030961477115,0.127244921689635,0.145441565271899,0.0773348890074939,0.288605549431205,0.664991559979087,0.903850098004936,1.85368098697803,0.215719162652706,0.258494604080915,0.0352465341666148,0.0302379613425073,0.0414564648852314,0.00704547585680951,0.00888197381206711,0.0432896021345033,0.00607766019616051,0.30522352058768,0.264046202937511
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",189,-6707.47010018318,88.9467148399237,0.00129551029864033,0.000640660987461979,0.177589547439816,4.15890168302517,0.340169559738009,171.896060040767,0.0922944703837352,0.469260222103908,0.129443278267772,0.97925772960538,0.933472548670002,0.0263381253233361,0.00450988737903267,1.64854016397163,0.0257684767416185,0.0347068326849367,0.0348167157508184,0.0508877973424395,0.0132315039203135,0.0434013374509379,0.0270063934067844,0.00682707012344539,0.0223005535558507,0.381448483369962,0.385373312394511
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",350,-6309.55768465066,3.19855986671166,0.00421530889130705,0.000585660847282729,0.345954453841292,31.5677841841407,0.511176879921293,700.015552445823,0.0333964937196083,0.197498993327625,0.179417289626898,0.385087373282385,0.903658443785197,0.36966666552894,0.0115170122224053,1.4033448476982,0.296282094610212,0.112730802599158,0.00563417423943153,0.0255227563296796,0.0145603417773643,0.00900081063825005,0.0299884471087283,0.0235179377483874,0.028950088406708,0.450364712822511,0.299729928329783
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1883,-6221.68376308767,21.8329633230485,0.00592268809139302,0.000767199413181668,0.639917426345929,4.35565865674121,0.337780812847858,11.3822366286344,0.78646431980228,0.0958506968970931,0.150098530854358,0.785257256621163,0.339460878591074,0.298434076476164,0.000223819947161604,1.65560041380136,0.718326135095369,0.344519907584777,0.00796294996591078,0.0122072245134493,0.0118069151695551,0.0247417508204523,0.00773778545089057,0.0192976429766419,0.0170820033922721,0.395221154678203,0.159422665447848
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",1744,-6291.42833212112,8.39373390664577,0.00101270611245663,0.00147890264221681,0.879406530562749,13.1821759206642,0.934338642310082,27.4757580346896,0.0983575500497744,0.100313905182602,0.256616790369526,0.633104055329816,0.81560095599968,0.778096022153154,0.0045579678306896,1.96436842280938,0.909513971109617,0.142121661362249,0.0314592449595496,0.0580213833024163,0.00944472273856477,0.0281308408884826,0.0564615367001361,0.0181551151573763,0.0283501708484003,0.497369654217428,0.130485669825396
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",728,-7810.94694518458,10.1988000362437,0.000145905650502805,0.000662032612085461,0.0854816977937162,71.8789809200472,0.98976173183795,6.56691408658782,0.0479148373558721,0.748364799834499,0.132796797027969,0.871050685474344,0.844639131472438,0.0034740252660774,0.0225275770566635,1.6977224576877,0.0718506828569721,0.492480889140567,0.0608965119184271,0.0278858130448531,0.0443202892827853,0.0351683485698505,0.0111835900326691,0.047754458186694,0.0203554374333555,0.0980095570765668,0.161945105314232
