"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","Vwp_symptom_mod","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1111,-6111.24647070145,4.57333910817525,0.00397715868837818,0.000496842045098752,0.466399151895533,58.8512731083439,0.0559378771624498,64.5164298663748,34.3868845740282,0.125484258860173,0.0986794287007185,0.0213525747165289,0.656366897582927,0.420948697809355,0.0681559171266201,0.750935077779977,0.00134543764290022,1.93404682010536,0.809553650348642,0.373581454589821,0.0297741221374853,0.0113192290969077,0.0490033260073444,0.0045493594008044,0.00635554200230741,0.0236239373013705,0.0164533073838265,0.480867736940231,0.00447198513990253
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",475,-6266.44574517085,159.576406873696,0.0115769409812007,0.0210756595551171,0.615218178505442,6.58108759674484,0.0184470959519379,281.813224871335,20.970887630071,0.0942283320927571,0.174357535440408,0.0509469909484043,0.98896864668697,0.469105008090656,0.603532466022893,0.344738048285646,0.00215288034401454,1.68791788862698,0.323290370164393,0.0742601966955156,0.0641416563858273,0.0253117024211677,0.0264401591760767,0.0224987051297979,0.0456506560203558,0.00577231730559177,0.0444325199099833,0.335902367632328,0.355589719323356
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1402,-6313.10523220027,30.6667676241323,0.00330515538443977,0.000722347174005433,0.640218544567258,48.0531077492809,0.0927259618016434,35.6273861179711,11.386801997997,0.0249733163477687,0.0979705816601545,0.042770035841955,0.461318045438837,0.558974742772582,0.383631840664431,0.773439486434085,0.0618874202613004,1.76269517088701,0.723358887270139,0.240832419417744,0.0415777251881106,0.00911052760395206,0.0179727232925175,0.00659988373503672,0.0156776516661153,0.0794898016953564,0.0712975418705089,0.197880424404969,0.31956130112569
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",542,-17155.4631962892,41.0555316657898,0.000122520900862567,0.000171207213964668,0.165293091872052,68.9659088260197,0.759618409583453,71.7274753544675,10.5106374735334,0.321020822497799,0.211086755431729,0.0939105384452156,0.369799277982448,0.707039777078916,0.0213333847875754,0.973797866586848,0.0018557889914557,2.34902882238952,0.986228480154152,0.0120565120153022,0.0103022050160082,0.022619191859671,0.0168392378963576,0.0252927518556631,0.0594473214524116,0.0352607247129845,0.0223244352736033,0.0470540833021305,0.748803536615868
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",805,-6232.06291060065,6.77239492834645,0.000149253620455594,0.00381067135836707,0.0085666120278179,108.423084575413,0.989364637953541,82.5869611471962,215.445084001975,0.877908376465239,0.127020779541955,0.142661919558291,0.447749125261178,0.0933033030449922,0.527784995871973,0.00825606444354944,0.00245697332071213,1.7629028967478,0.139836042505881,0.0864008478126859,0.0135335713732962,0.0427048102421876,0.0458411656834911,0.0185431719137388,0.0337961692015227,0.00765855731148861,0.056745927615399,0.19546634028041,0.49930943856578
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1531,-6125.47833585131,6.7486863185598,0.0018275962060383,0.00853246648704916,0.62103417372585,25.2399660983854,0.568414620233268,171.830083354187,11.7851994936924,0.69989181580377,0.0967475614656218,0.166792931652245,0.525673556217441,0.0956353657540677,0.482253892140742,0.0794708950479888,0.000890393972522964,1.66590438747965,0.194635916286318,0.0783037835387003,0.0423845976382731,0.027521297007245,0.0488767365077016,0.0255675436865829,0.0151369894387929,0.0264391680482845,0.00266098308066756,0.425035614644253,0.308073286409499
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",574,-6104.27747052949,16.9331861398091,0.00149132663760582,0.00171111601802082,0.810433694823136,35.5403843878598,0.620345330642399,27.0174330281043,14.4772965705556,0.0125843557020883,0.148693055924015,0.168824270622608,0.361989124247094,0.367588521595457,0.535504522850467,0.55401162374422,0.0353042577890238,1.84439697809834,0.248625655218691,0.049803059549764,0.0636606804221339,0.0111178838099647,0.0714258561584987,0.0695942703116812,0.00763513389777589,0.0198536941026647,0.0686664327325506,0.214859476289675,0.423383512725292
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",213,-6072.63591305803,9.07594433761057,0.00663653734297554,0.00432134318385276,0.0222312667973261,910.773517177368,0.398243361782819,17.2338781526916,18.0023671710723,0.00532908438839806,0.0903913635430306,0.182799282503748,0.76185789174506,0.150003805298868,0.288546299339027,0.774195860637191,0.0828548781161626,2.37756836777084,0.275245937693642,0.010497762405819,0.0304897539258255,0.0360611267960863,0.051115642944154,0.0249526537657326,0.0486878366621214,0.0311553172919604,0.00545510156116477,0.185033613989647,0.576551190657489
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1324,-6160.01632457181,10.2433299717186,0.00285572896379406,4.81627295848408e-06,0.626753704050855,140.27478046583,0.658417552509775,2.64520660527168,8.1850233230556,0.0523025853202617,0.0996487008038882,0.0380894194817457,0.957901424777522,0.965167661582537,0.311191360044141,0.718724582784233,0.0111561999500394,1.61419174694908,0.563715535196561,0.0547004970763315,0.0277295474020298,0.0673649514331899,0.00963527568855869,0.00336536769206525,0.0456063940947391,0.0147425176575668,0.0612640238695099,0.231937055781053,0.483654369304956
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1316,-6111.66805729755,21.045848840732,0.000807348128628007,0.000590091584055865,0.982086166703268,12.8152189605765,0.196920205988799,18.0660876290877,16.7064422817332,0.53035162379117,0.0848857425904136,0.146292698023629,0.593687985343257,0.368686069215429,0.412038200552016,0.869051031063833,0.00143635122837993,1.65071586016524,0.164080714312422,0.00662973621940459,0.0353591827807851,0.0135217261311712,0.126687102704956,0.0511000711882103,0.0791598872798413,0.0708867687941982,0.121790184647583,0.308115445710721,0.18674989454313
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",912,-6081.65838416735,15.7745342537078,0.00429182405788461,1.08471788536953e-05,0.144392656099994,9.22562467389158,0.921674912087383,24.9295863827215,94.8584501526948,0.00642096707188372,0.11601089338564,0.0759110152135007,0.502154637591828,0.180551719762607,0.960169386194102,0.710171684922782,0.0435696943532969,1.81391213017821,0.0895210512255822,0.115032197386469,0.0208221048255665,0.0314922330339222,0.0202451489138422,8.15159866612455e-05,0.0115812987532628,0.0144960702027142,0.0462183168474678,0.354079174652295,0.3859519393978
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",241,-6279.49689429196,3.75382924045727,0.00150946395140469,0.00653241442645014,0.348718579514973,38.4017700594066,0.129400082222387,167.901880767381,6.09040947571083,0.0943352034787776,0.0814061909586899,0.104346993444837,0.117144170200518,0.925214041483903,0.0853524261063341,0.898686559343798,0.0168550454410119,1.69447874048377,0.103213756648507,0.171941897923192,0.0361781785740475,0.00348134816098126,0.0304099957177933,0.0171897149812386,0.0264062808689594,0.0319713495583453,0.0267486373295072,0.371583139442437,0.284089457443499
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1521,-6218.27971719234,12.8374127072549,0.000755168547452299,0.0060632309548177,0.586693374772423,62.4466427322735,0.177499270947555,18.1267480343649,119.237437055127,0.00233299969220962,0.100500344223059,0.260336510001975,0.68339721967199,0.00583600666188102,0.697653661090192,0.737491473757139,0.519223703131386,1.47274164560394,0.241557924946428,0.245346802430606,0.00203515718067406,0.00568888724664601,0.0421668753550317,0.0286778760889949,0.0259515788257863,0.0289710105685964,0.0121995769651285,0.173175457932226,0.43578677740631
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",703,-6149.12525285984,11.1282259117074,0.000927076517656418,0.00114378433873529,0.609269383723213,124.192658212692,0.025021242825891,257.30775196215,26.3048423646094,0.249055255138701,0.166504221874353,0.0846877510263389,0.672628402517783,0.988468741581731,0.987534306574618,0.314832968836765,0.00157188113068739,1.58590930391554,0.0451052904286168,0.00952924705712543,0.0372461853511677,0.0645312297974135,0.0100951894807103,0.0258153075761458,0.0345053916244567,0.0383525973970993,0.0065847078091561,0.528008058566485,0.24533208534024
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1697,-6516.7257035013,11.8023134936454,0.000444742946205203,0.0131172063540982,0.795772667043218,4.25828502787043,0.205183506705143,36.5658267609951,5.05379484450813,0.106057279819897,0.137044376613185,0.0708230682118843,0.199974807108002,0.0515001418699331,0.920419408771892,0.507322706675094,0.0343868508792387,1.4521843135586,0.362661146708018,0.331122678935034,0.0155353178329124,0.00366265660910541,0.0414075340884624,0.020247871778832,0.00967813310535674,0.0114325692369943,0.0234583666034825,0.298802474931289,0.244652396878531
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",557,-7088.98217812862,124.318164349166,0.0187422622010181,0.000408969697917126,0.861005968294641,32.3179944027394,0.90908110640086,765.957957646786,51.8614545785443,0.0453905873838967,0.144235033954956,0.122568755157539,0.999123427350022,0.803900414035125,0.1295914524069,0.450717306315812,0.00912701252926553,1.66559174044075,0.171338264064438,0.0620157202732892,0.00431115382992344,0.0552915692117134,0.0015692079630348,0.0442466203846545,0.0350523342523107,0.0608772065996202,0.0149878108369518,0.218254780303585,0.503393596344917
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1468,-6231.19531000952,7.71038859484769,0.00362404875468417,0.000288650809702049,0.872346708801053,2.20847215106931,0.869694575981164,30.8348927530993,26.3859843444283,0.50354828544817,0.0818173688367814,0.0462163292328077,0.033392325444306,0.0352317062968716,0.627832846093251,0.974099232476347,0.000935119508243805,1.61520155016667,0.941794430708728,0.146008270040819,0.0496618549298431,0.0478841101947449,0.0399718625444563,0.0372939736933206,0.0382354752278811,0.0409775718971162,0.0445362643596692,0.178283848489377,0.377146768622773
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1274,-6059.18178528645,3.88284084181291,0.0687651927397813,0.00295359061469141,0.796290527797605,57.5655061636533,0.99762820786538,285.383498300756,134.185539375907,0.00574255093906578,0.114678941910677,0.243261127574849,0.223617258803683,0.37471155282951,0.145259577858918,0.654966775297103,0.00967159606162747,1.73374628856594,0.229975642191938,0.301453602029573,0.0293436879529443,0.0386759957924366,0.0409208036892732,0.0420028365716014,0.000771935234148478,0.0334694325635865,0.0144961987809996,0.305225319923093,0.193640187462343
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",747,-6186.84968917345,10.5449531498558,4.81376201074882e-05,0.00144721137096493,0.525132403660771,308.911056789318,0.80881216745722,89.1687219446313,119.586917392958,0.00245777641783551,0.128836665193508,0.12000237937171,0.950266997209237,0.115918001768923,0.722845414090864,0.575273450476526,0.882419357718678,1.54126723636395,0.249253805383014,0.0251738997805931,0.0726100290502637,0.0598519449814187,0.00300471824861539,0.0498191650373903,0.0516242571116972,0.0166431973500563,0.003853295729274,0.605954912977205,0.111464579733486
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1931,-6552.33506081388,0.940080398073054,0.00181452291286784,0.00285024193706133,0.590733107405016,2.16946150961828,0.33636321805096,1.08048243071613,7.59847533312179,0.277045039620128,0.0859163192303033,0.141150671749832,0.385302920731479,0.108183193408806,0.0790553766838059,0.822273682884905,0.00852523484560545,1.39977979042003,0.158047977390132,0.445514514715194,0.0158867654664366,0.0167255902341678,0.0163654118337256,0.0242774991381912,0.0123929175753592,0.0454462240355201,0.0161686730976542,0.00995080681396438,0.397271597089787
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",485,-6295.94205360935,5.73506413790142,0.0193838644352988,0.00233342604987794,0.995487031140574,81.8213688577242,0.714032595370198,347.594345335074,72.9690493323242,0.100766054835823,0.161906035189891,0.186546445909739,0.54502175904498,0.654068798865801,0.91690606586776,0.36963032869008,0.00123625373541481,1.50363505728763,0.0918770771474614,0.2691462958567,0.0347534236639719,0.00463606720626417,0.00813327192676844,0.0211299122663938,0.00473458158471674,0.0300646313567214,0.0152626326804109,0.366406545428727,0.245732638029325
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",448,-6378.22959424624,1.02641757394762,0.0648036452154622,7.42661728690577e-05,0.399249590661591,65.3429619828622,0.958475572080431,51.3797443108035,104.125157943486,6.74041669215008e-05,0.0792392032211984,0.141781415940852,0.175069578459776,0.0688508897381687,0.79878963200934,0.976716752314005,0.531460736868213,1.73005942204988,0.961106516150568,0.0478137286973246,0.0285781084142825,0.0503063211759526,0.0341938718947181,0.0265418654098896,0.0176605237328282,0.070156027435183,0.0678193931697116,0.344830702207498,0.312099457862612
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1661,-6193.32666754933,11.1728498079418,0.0150343868219544,0.00102865000325376,0.0238564348586433,45.286484525812,0.20879823003889,16.6423393397843,30.0540033083189,0.0105839745380122,0.21292721412751,0.0145557828690566,0.626118064287174,0.31466793322357,0.0623306884983983,0.345203799728052,0.010728207957483,1.65181705065274,0.128833705801622,0.294208770364511,0.0204668826406138,0.0819384752580482,0.0663811835406431,0.0626209825866404,0.073708954978558,0.0605925536471375,0.0107732014583754,0.170320239526405,0.158988755999067
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",59,-6183.91002792877,19.5527337569988,0.000782310087656654,0.00135187380841216,0.0171607876535697,39.6000254720921,0.653252207888844,1.34884094145996,43.4152074024482,0.0130742079637019,0.142840107804499,0.228796658404052,0.880539724776664,0.527170171570755,0.014013784653849,0.630369435016634,0.0684301237667619,1.77328546523877,0.258104189819686,0.0460507477832564,0.0213790490075458,0.0108651043567655,0.0447986811318764,0.0315607242632635,0.0123305909804613,0.0258060015480453,0.0436102069599197,0.500329074629847,0.263269819339019
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",378,-6252.5240166873,2.24855781820755,0.000136386512270633,0.00293967069704234,0.199002630497646,97.2497027646029,0.276398287576013,30.9550742297755,4.69083703829791,0.173080990744056,0.179962622419544,0.122196895606807,0.238082164290146,0.67291613543014,0.338709224197904,0.649607446390054,0.00987556416476824,1.85605883180233,0.280523949319829,0.0555928806216645,0.0290011963967506,0.0336521002921299,0.0186794517196871,0.0125842170024563,0.00225522816661195,0.00442175127116455,0.0384674924999067,0.442833302279106,0.362512379750523
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1301,-6202.66068030239,1.02367734342527,0.000673511658653345,0.0017574009614193,0.117282851157581,217.824113887751,0.225349143029314,77.2760755704988,45.1679207931907,0.0316397084989619,0.170260949852907,0.122391210723161,0.634958793872647,0.0540327272365967,0.792209468216613,0.526538993110913,0.0260531963598593,1.97057379723233,0.335385103913855,0.14267497535866,0.0461488173019734,0.012508349753378,0.056801695161145,0.0203390869241872,0.0376291659389711,0.0246971753555734,0.048881905773045,0.156241766650217,0.454077061782849
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1650,-6423.07229878131,14.844555783125,0.00202780147338405,0.00423123181567301,0.54812294381188,71.6430354147345,0.987933249191911,50.1024930990583,10.630020286732,0.86354283457335,0.0817134039053639,0.205140735713342,0.6831643100242,0.823584560719086,0.00133533379425068,0.480675931473672,0.000593192928115991,1.62274705346265,0.205529069450913,0.37790514856874,0.0450534479579591,0.0185804425783222,0.0136365521546064,0.0461438684133468,0.0495797431250449,0.0331511949745176,0.0427794896000475,0.0737595004775383,0.299410612149878
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",792,-6206.90920213819,6.55621697132136,0.00705144935194348,0.000462833777269813,0.343471094538214,30.0411941975516,0.156015569242775,16.5294648183562,16.7295242785038,0.0353683964285935,0.198478137933545,0.066680084752244,0.303400778441614,0.686564191291883,0.554743237238293,0.396085078552954,0.00441733254994116,1.68047087023298,0.144672286348007,0.272257378345479,0.0431397750353361,0.0190795966170098,0.0144126522256504,0.0515675156116814,0.00195381078892017,0.0496274731284626,0.0505027998194114,0.396179436580115,0.101279561847934
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1714,-6496.77512710044,17.5682789990768,0.000465553830542479,8.20960156575428e-06,0.611142746242176,15.186441386253,0.72189876773696,164.15375473348,4.22067768849497,0.00480384256867873,0.147654045424403,0.207408312297275,0.692517843009692,0.17919336132895,0.989473954569365,0.578677629155072,0.358137156074761,1.74465500530631,0.241374021909227,0.333095865561112,0.0329877963966386,0.0528933599745726,0.00456381429887729,0.00773603281531279,0.041425126615171,0.0514194153887731,0.0348377942288574,0.289832697746352,0.151208096974333
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",281,-6288.17869032043,6.0917269412662,0.000700147697935551,0.00147776645135872,0.989463509873257,20.2279532322054,0.625445197850015,1.18262054057321,111.663758870239,0.268313987646526,0.107232032676898,0.157700425964675,0.468563239217323,0.241871280738519,0.0202706011279497,0.596124362619947,0.00357836546475563,1.77428884162176,0.131836488607449,0.28742049420708,0.0351319989390799,0.0484776792203936,0.0523599507086295,0.0653565389251096,0.0159704074802061,0.00824368540062699,0.0398600346168561,0.0590477662837839,0.388131444218234
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1181,-6433.4647474064,12.8439814920365,0.00640057180010304,0.00216794251677756,0.307946342596388,346.301823203084,0.10134217197332,93.9763830252772,13.5333522597071,0.00893570638822765,0.244017976956626,0.0827221348058527,0.77968313530305,0.507562490295526,0.0479524692205823,0.294010803039359,0.0235570818113313,1.56636996235526,0.992955771217733,0.392506022506866,0.0005414969889926,0.00536309781946557,0.0346950273647212,0.0437491999977348,0.0290688885208657,0.00995576207053032,0.00610298378913166,0.347423387876161,0.130594133065531
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",64,-6236.36788791962,11.2381072804366,0.00315261305113456,0.00105916218611379,0.319088698845177,7.58016499983903,0.342640955092943,482.65683742033,47.4017998797505,0.00734685480583248,0.25366100431152,0.155768407012569,0.304579551288082,0.116568721842681,0.133443365190796,0.328228638691439,0.027109007886098,1.7332467885864,0.0216727561072505,0.426571798455724,0.0222509861350777,0.0135458838245577,0.0294412327682911,0.0293513879022808,0.00379816349558887,0.0393319403965961,0.0201829551103678,0.242122279635627,0.173403372275889
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",53,-6269.00953516485,3.26223096976864,0.00208787907739094,0.000824846286954016,0.0809653060038164,19.2472995462526,0.678421354530653,3.44146258852472,5.56081330156024,0.00299606533319574,0.111362947785418,0.0896161423723954,0.627542315102231,0.395063514870238,0.922983917684017,0.689656425918756,0.952616673398523,1.78660339534997,0.980783201326161,0.0926298291754984,0.0463302104900701,0.0157931723468352,0.00293263681696778,0.00824448133895265,0.0155898559460956,0.0261868817819017,0.0429289493088279,0.42411800820765,0.325245974587201
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",938,-6340.53526608048,21.0427472820653,0.000379739584717102,0.000187582440251117,0.601267075823852,83.2688581893314,0.819387874481509,26.6255549024614,12.0954113753986,0.00332761185932036,0.120426720020369,0.072426517778427,0.0256936480884237,0.958848023990692,0.750660720534737,0.969287592908096,0.34011768918472,1.65461235448548,0.926031400293884,0.00408845620213398,0.0137865774847061,0.0187834503668823,0.0393019027423141,0.029252985540692,0.034305009506432,0.041371161471822,0.00331152561540369,0.5475950954495,0.268203835620114
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",1593,-6461.52520203858,17.565653793044,0.00453361023921519,0.000963068512319659,0.886572242511219,10.6525028414767,0.898963844781743,11.1393117390611,68.8694419285804,0.0867648698448502,0.0963145376213989,0.140498814865494,0.0486437691513072,0.0225595330359083,0.411411508297317,0.71466828418244,0.159075937854395,1.44094301256909,0.394786794379849,0.270247939506108,0.0305251562976722,0.0283572933420095,0.0273008247918583,0.018701323339017,0.00351401324816914,0.015983621560042,0.013422322499195,0.28226634267171,0.309681162744219
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",157,-6428.00666441397,19.5091243220631,0.000346239147516024,0.00127056133179813,0.0300782331090135,152.915167528296,0.877623266319212,23.6018844364271,4.76857708816966,0.191982380640277,0.193285784632751,0.249566290462975,0.646739276079308,0.646136991745256,0.492694408447429,0.847870999409275,0.0053705220455423,3.03453271157343,0.0212745206889479,0.393369239678711,0.0331855444924622,0.0332806750599425,0.024794603049776,0.0284113812146374,0.0333123301298383,0.040187442924187,0.00889530850093021,0.0192324363102094,0.385331038639306
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",180,-6150.76803580561,20.5106607199342,0.000943336351983149,0.000367259588530522,0.0711992604489404,15.1320717303555,0.598579880491466,560.591671076512,39.4662114517187,0.0147675877880357,0.0996633486872687,0.193160460492885,0.990681951081199,0.696888493103071,0.783140146285944,0.98118893293154,0.0467429098632459,2.23258460245631,0.14402335861036,0.255669221044904,0.00304699163195126,0.0187819802378638,0.0130232155841272,0.00554406372635146,0.0473108375739607,0.0620697492434125,0.0141240557301288,0.428290798050021,0.152139087177279
