"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","Vwp_symptom_mod","Vap_fail_rate","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1199,-6259.54725110777,17.1833244168191,0.000106344955943896,0.00794656308885551,0.972062165272805,0.668341157896521,0.371687874944222,59.6855247607999,0.295550844074804,2.53617404186667,0.00456776617228176,0.0876015139372691,0.113498703128857,0.808912454893971,0.936320821276062,0.77647299589768,0.1716440675341,1.75132139035414,0.992375247979933,0.0211229037957451,0.027364709167486,0.0213657154451878,0.0528650701339185,0.0495594870876717,0.0379052747124441,0.0224079026417499,0.0340641119201499,0.542309626110683,0.191035198984964
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",425,-6248.49304845103,6.97133414123203,0.00232146543342053,0.0034266470118747,0.169778791425056,2.83032696984709,0.344968964409408,3.47601611631961,0.00598260936325369,99.4703694110012,0.105671423785395,0.0850541031193203,0.191956749516556,0.514582503690636,0.841742448629391,0.933973220257743,0.00883785697810133,1.80763877584164,0.00882611642863305,0.0851823943276556,0.00834966855694193,0.0501594082190482,0.0280528860320139,0.0430740275842208,0.0463289169795289,0.0379097555288852,0.0202085729903518,0.201364837226088,0.479369532555266
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1727,-6475.64061258859,1.99828960029048,0.00235514538704676,0.000140999738358243,0.858800666791877,45.8932126472288,0.835379116669144,84.4040087341369,0.306526380179624,29.1014589146342,0.296562870505759,0.147483893902043,0.148007303939775,0.250112961917536,0.138731122163948,0.427803312893515,0.0056634012832425,1.42841697324939,0.0010163711226307,0.0936915816614854,0.0435993301754412,0.00701912680117908,0.018987403506296,0.0044518306304016,0.0195988482850411,0.0459556935883355,0.000249415479607571,0.218798442198392,0.54764832767382
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",524,-6065.59887316922,13.8933278259292,0.0845747274933367,0.000114664803086,0.332877973177977,3.63923153573244,0.854599936424722,19.9935004406376,0.20752695991437,77.4683667380988,0.00381424674008396,0.12784585933954,0.153580327259708,0.0160324251512892,0.741624785374075,0.59138463986567,0.0160288191810348,1.82376090144116,0.0380319294905352,0.246188323881594,0.0334824742488966,0.0212845876784053,0.00993383601817281,0.0120235829067045,0.0268289985626739,0.0273993407096417,0.0130103198049264,0.292185838489724,0.317662697699261
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1411,-6437.34778587713,2.40398011154459,0.00205078205034253,0.0009986245252435,0.0292258489397401,88.734868016714,0.320636781128179,17.6244773192907,0.939259883637932,46.7577187523438,0.0322140582611461,0.323091132925273,0.201164539792951,0.796021423449365,0.0179874110989684,0.234575797132829,0.0690762832678088,1.52745253783435,0.454929635640031,0.186288324938838,0.0544256970345889,0.0503835244283647,0.00241068184468169,0.000376579943022635,0.0616925093779038,0.0150411145487072,0.0517323334176448,0.343405101858197,0.234244132608051
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",390,-6472.45668515065,14.0632769499723,0.000372689686438036,0.000108125480734496,0.285273964249054,229.712176808162,0.166145187773974,34.7513575575794,0.975617890214971,120.757352325323,0.0163021700196001,0.206885713535333,0.114557370516593,0.998997092806707,0.174931579849582,0.465403530076609,0.044701060462449,1.46275944853354,0.56288789773108,0.386131710725577,0.00640166643318388,0.00929866031322078,0.0472724746901106,0.0113277553407603,0.00704298997462317,0.0389191427435241,0.0126293736001802,0.0595189342645517,0.421457291914269
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",254,-6108.59296474029,11.9773533420009,0.00100085786259136,0.000391251997280122,0.567554612741973,8.28022667445709,0.901786286663285,35.3414963718571,0.77996123674386,180.919941829568,0.016949761498029,0.175084310381973,0.176302901042355,0.577838614936374,0.00523892396743946,0.414977882064911,0.0377133605551825,1.6564112253893,0.312557137095323,0.211909143111212,0.00336031767067136,0.0286925126118161,0.0149964994996472,0.000631756527827056,0.0209409311620675,0.0394941185106469,0.0180794780197393,0.388233505460121,0.273661737426252
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",431,-6086.52059353893,7.44149039845423,0.00440713058584141,0.00056879663608694,0.0290890236168067,5.58977920312956,0.419193512167898,5.75016014966715,0.948291383314671,27.4672110896669,0.000742559391255564,0.188112267436675,0.217029439320599,0.075610873632519,0.413023894523723,0.422876627855255,0.752666975902347,1.73260216227009,0.278554465940112,0.0243077049695663,0.0470658562481632,0.0300650171708695,0.0548915741780755,0.0118952168067591,0.0512074334872528,0.0101264729311608,4.01395804444076e-05,0.412492788047187,0.357907796580522
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1897,-6343.42583081616,33.4134034634468,0.00287974825917084,0.00954355095314233,0.609101395326042,35.6204509953876,0.595043138282548,9.12366266158383,0.825207314531848,28.0882137899226,0.0137098406587988,0.102612668196315,0.141088488842242,0.0500849674155766,0.624353789882404,0.824270529910522,0.0432412304897288,1.78813052069764,0.0184119692688008,0.386496373832543,0.0128930291676711,0.0626788822285365,0.02111657601895,0.0183054809954743,0.0336441084079847,0.0490658397222444,0.0506012810696025,0.155447505490529,0.209750923066464
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",209,-6257.6286819705,29.2966196299424,0.00184581892119892,0.00219375799336663,0.931983468983429,39.2229048235124,0.907487019366325,29.5360903274209,0.716824211555219,54.0489797753093,0.00193930499374799,0.0974510880605732,0.0802588597045409,0.3721728072955,0.67009506977839,0.766849968448782,0.201417511780859,1.3918185825282,0.178446511829853,0.182727293819918,0.00412571787179276,0.0197997888455001,0.00732280119116325,0.0494610327975062,0.0195048700515314,0.0294622582209902,0.0103029105668495,0.33410068844614,0.343192638188608
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",863,-6684.62657751509,198.510778558988,0.000533222908101826,0.000952610700196181,0.868331591023915,314.99197733071,0.767540759734164,14.452264262985,0.788344162694989,7.63521802134825,0.00239613144075523,0.409955627356045,0.161790951986716,0.247384494435832,0.0683921765976631,0.15929108212935,0.224064947971118,1.66621867088246,0.0237720497632067,0.0372789933832945,0.066655945742768,0.0600508382812513,0.0420511372210025,0.0415808761005247,0.0723584680488487,0.0652954495564639,0.0226378455292793,0.0270296831690675,0.5650607629675
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1551,-6442.39585650873,33.158197805653,0.00347847204026864,0.000692701833451485,0.94693573055137,75.6588372459965,0.0338949036508198,5.02843279862924,0.766711317516057,50.601373967581,0.0631268267889286,0.0784290984047861,0.0931733422318615,0.114760895274096,0.599450044762087,0.985578719451806,0.0363525180421769,1.46201479005166,0.3889933232191,0.304407831134042,0.0665539429740362,0.0208266559524857,0.0340792492372112,0.0145912649071631,0.0501354111154115,0.00333824218143852,0.0586496622256126,0.07336432638065,0.374053413891949
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1911,-6261.22404956385,22.5405563995161,0.00629922282193731,0.103680503983537,0.35709343872285,11.554134403968,0.158617834509702,375.514556170824,0.688242286988356,94.7673024129884,0.227484197626535,0.101836376106358,0.20192902891974,0.546053995659744,0.969280324893662,0.682784200350436,0.00117437741196726,1.75453097713395,0.0110497258976318,0.0728933380360694,0.0318819647712488,0.0380536428248772,0.0364841356670389,0.00215955052789039,0.00353569371832555,0.00719039009635391,0.0304056115231492,0.400202865318133,0.377192807516914
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",366,-6547.82082700257,24.4183614662073,0.000322315923552279,0.0034825727125104,0.963998270609797,100.751827761553,0.084864116790649,10.5941297653756,0.586125421406143,47.5068816620191,0.0063400111343986,0.0911623048140362,0.0768336004191596,0.738071701367081,0.744056723682754,0.998961345261982,0.110583766380302,1.63211134169011,0.956633484060108,0.455626085304083,0.0294166410853679,0.00820037279081118,0.0398706334892816,0.00389527977117928,0.0362123111813179,0.0276855153732102,0.0302845503925417,0.312313789213151,0.056494821399056
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",97,-6370.17087964141,12.8427182138831,0.00187923014924566,0.00352870936825999,0.196405040876169,222.286707649248,0.164572644054518,2.21317965196946,0.994442675745018,145.273639755801,0.593129929846302,0.116642758381642,0.221784240984457,0.260551612648699,0.242157108405883,0.480696648944675,0.000728124334081918,1.52414502273545,0.916307045237098,0.0695058293006252,0.0111190739612315,0.00975961238562703,0.00415586452093172,0.0329702239481427,0.0250859319494288,0.00940716565741089,0.0338969863239834,0.367813513397472,0.436285798555146
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",531,-6468.30185094337,9.29369390275411,0.000639830855886332,0.00219093754482559,0.45693240695869,385.844126081136,0.990584538785605,151.10110407936,0.239505303637844,6.56084791787594,0.227257578943807,0.0965586311574038,0.156199044071026,0.238416291819417,0.038904107260833,0.665930111661561,0.0184914897665145,1.34734540031332,0.180289596188394,0.317417027957535,0.00368208393940235,0.0287894125836075,0.0189733701625922,0.0211708819256466,0.0113249877207579,0.00202714722235547,0.0348201140737905,0.370627093577104,0.191167880837209
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1774,-6404.38867586821,13.8439203631892,0.000949771543029241,0.00038561086508793,0.535435697969443,79.6205920932997,0.53148604354034,263.395900239998,0.938734476032093,8.28738905088631,0.00894460896861301,0.242242837486044,0.138018104508882,0.279148748810168,0.187995509127591,0.378397106862677,0.0704489281177288,1.61048762135809,0.0138140887496078,0.247102333127,0.00433337900494772,0.0118263638359326,0.0395572261745372,0.0232816311408969,0.022636084579565,0.0361173519769515,0.0438458550024548,0.314105753997859,0.257194021159855
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1267,-6185.20240016652,4.8657207478924,0.000519013657649996,0.00449482954275794,0.542286722355931,24.907316277843,0.826723423127737,110.868565587527,0.777545862146788,5.26268341707616,0.386117781249918,0.093565865724524,0.110928986625066,0.873134736570532,0.0415438586718494,0.648885390555007,0.0040004575314445,1.92247734689654,0.660232689611883,0.0347127041206095,0.0430125444504259,0.0481300349810478,0.0161804641329434,0.0204005982256889,0.0156107088721739,0.0122740626779421,0.0431209364443529,0.482339721863165,0.28421822423165
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",321,-13887.8988002405,339.018909296117,4.78681988850088e-05,0.00338342174750085,0.1092523654915,3.51896729390494,0.746641970709731,22.4218454341142,0.0687484707191323,1874.88907274794,0.00370400008603581,1.41555974515535,0.286203177626916,0.187270729084362,0.616283146575823,0.642073536445522,0.247735877138595,3.59019676170331,0.069070657130897,0.0424803501141927,0.0319712028345976,0.0583691499838975,0.0433381354867913,0.0514925974998426,0.0190460784516011,0.0564587783382485,0.0476976502625385,0.527951669419138,0.121194387609153
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1034,-6367.04432109883,1.45288839920485,0.00114070510918195,0.00995526601828156,0.248421190948729,29.0608607350532,0.469277772912581,221.229980159446,0.222510804685054,104.663956317326,0.0434821068556092,0.126758452972877,0.177876301800133,0.780488863111553,0.0950264588305677,0.694113957993565,0.0177196088708152,1.5424452096374,0.212265418563117,0.200806474984079,0.0124544735009911,0.0163868608139286,0.0234774031682069,0.0228883420322431,0.0288461043551938,0.0338809158908734,0.0424254373141281,0.338177033750469,0.280656954189886
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1202,-6230.45997462247,18.7508229556115,0.0017199362540156,0.00466369407184756,0.778723902102298,26.0003828134715,0.187321636726033,118.036663696585,0.688478100101405,104.229537160221,0.0622407642942294,0.673347514141776,0.120880705576696,0.041219989880135,0.152921420955272,0.0497296704496175,0.00835101615431484,1.61129377210773,0.0975810343326551,0.134354636838859,0.00183152474323011,0.0565345942182867,0.0520958474053097,0.00349617597649544,0.0332285098666985,0.0167674828525785,0.0324136082513397,0.386098347220937,0.283179272626265
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1573,-6251.68526720816,29.8689489216761,0.0680491589551027,0.00206764476084407,0.98675535218897,311.697645697155,0.932273982391468,12.5353309179746,0.20629053300769,30.0293902976756,0.00203727475203055,0.155516451735508,0.169955933837538,0.68906379030616,0.831892125805168,0.419271562340739,0.0486108517201333,1.5403483352338,0.271462093379332,0.081179794153886,0.0365076828214706,0.0293638661534014,0.0312554745539614,0.0312823462356533,0.029841548767035,0.0151155182175803,0.0150398896502354,0.45672883965812,0.273685039788657
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",660,-6306.87210232829,56.2617705698432,0.00195897617441521,0.00260039095749188,0.732730679342893,3.98816231607547,0.045718608322782,69.2264551282374,0.857826137686946,169.377468971551,0.0655303467184425,0.435639861862004,0.151794028828669,0.135891975400892,0.152588532029747,0.102164856107513,0.00564733091766862,1.69526604805034,0.974888540349715,0.369751320816426,0.0189756593496901,0.0180333775381867,0.0149610839345929,0.026497684443523,0.021059344774376,0.000702584925842217,0.0124715056325763,0.350790901149181,0.166756537435606
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",832,-6195.18145215003,1.89389947666551,0.00101587613566165,0.0020264438029669,0.897396334595589,41.6636790836963,0.303118910394733,63.4701546425467,0.251355892394799,1.95779676923647,0.00994750391343346,0.0972425250588274,0.221167572413603,0.541362646747937,0.0844313640225703,0.807840622635961,0.0448998411516466,1.76352138192603,0.00769671045516961,0.193856375830593,0.00704308416925906,0.029080417910113,0.0140265758850173,0.00543112799580789,0.0294054239620048,0.0327229013189431,0.00141741249481651,0.336219341453493,0.350797338979952
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1231,-6300.72251750358,13.0724970430288,0.00156593353206033,0.000624206993715357,0.0837649966343293,524.738365604056,0.311233825829222,34.1575989726995,0.161551449173434,5.51590917973548,0.0917065720889973,0.0960215150708712,0.0293010597603193,0.216374743075032,0.21975945940005,0.71196250796646,0.0205308581667548,1.63125887434482,0.263357766170659,0.381159446522622,0.00702371622126304,0.027499049065045,0.0376535625761049,0.033890008234426,0.00657753353703292,0.0310322277826803,0.0136973702408914,0.260202927273529,0.201264158546405
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1650,-6506.9907632974,10.7686885092053,0.00348549899513775,0.000612674349567711,0.0687844940862311,58.8248408171132,0.985569771737414,44.3913274272325,0.0974635335536607,88.3103729360245,0.0335847300228161,0.358036189283232,0.0926411777783469,0.947855270738763,0.00440977412367822,0.197758544310063,0.00430577803390005,1.54578436569502,0.185928614336702,0.367018962743383,0.0436756617682492,0.0211793855413566,0.0137793286482534,0.0535424581369034,0.0496783669974275,0.0351189629731871,0.0456518362139033,0.0780100872479551,0.292344949729381
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",1741,-6962.94212821982,157.877783901359,0.00189658520958104,0.00557051002936214,0.753894419938437,852.941245326018,0.694788079992136,24.9792780278558,0.561652015022708,55.1232834266232,0.361874356534927,0.09995813771697,0.00969152519993138,0.969740915160148,0.934520862212095,0.512049027369209,0.00208670703630738,1.22488889029214,0.167921304116759,0.0702493689945312,0.0276006311690557,0.0522882180583598,0.0443384191813703,0.0399185646073589,0.0115561492728198,0.000298704435252528,0.070957477219569,0.37785244137291,0.304940025688773
