"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",47,-6156.94588540186,0.858191402859388,0.00369597512945546,0.000878692657869902,0.645632315179948,93.0451004938987,0.105917963801911,140.156781356478,0.0167208914519224,0.0923673170751333,0.123789197437368,0.449072110755306,0.319400041092496,0.166695800124179,0.995653302737137,0.0123496960240442,1.71613884961318,0.0604833821867442,0.0701925023027541,0.0583856861297256,0.0202751576021152,0.0406441282677194,0.0233118823961146,0.0441589141924382,0.0312826223231835,0.00227380298104811,0.374062306209462,0.335412997595439
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1399,-6078.31884726972,21.4661266166173,0.0030945687212113,0.00124420044791147,0.269887189868666,107.131143842463,0.51902116838916,57.7117868874121,0.00374465254391931,0.411277920343206,0.0655178789665587,0.550567323891615,0.0329039050744935,0.0724015080657456,0.174498228372608,0.0915832144247467,1.84496624401199,0.118129854982334,0.0056679397117202,0.0335402359280579,0.0209520357734613,0.0541952793895963,0.0304727700317377,0.00804874790772386,0.0531564270259331,0.0460118083321442,0.198577617830083,0.549377138069542
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",185,-6118.69843177762,1.32760829872944,0.00907896563220474,0.00130411663053336,0.0234750933353906,22.4216413599672,0.640871671515324,51.5023923290799,0.0422076752774366,0.186240098377595,0.176859981594954,0.00154075320372516,0.688789685328448,0.865823253801329,0.384547588174259,0.00291487982181257,1.65639675938778,0.256714411165529,0.122335889373552,0.0291683561468053,0.0200006331064527,0.0102224601027322,0.0357176052495512,0.025847509218152,0.0425018763883427,0.0158473262509279,0.3278339412596,0.370524402903884
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1987,-6169.72578944896,21.518869143282,0.0017250173485296,0.00105979104782969,0.0478972568394682,841.966003376592,0.674548906908248,258.430374366779,0.150873975963502,0.174928518513572,0.176534880610022,0.604820792118859,0.237018664527436,0.0716040421390304,0.448540171630982,0.00350324013194542,1.81645372859549,0.369669709707812,0.260756896258647,0.000956971235979925,0.0729930051806713,0.0281732270947399,0.00208574127803154,0.0425485753621467,0.0210599890220687,0.0347955330924683,0.347137825464916,0.189492236010331
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1388,-6135.89179903512,3.72745970384811,0.0098855444789013,0.00328240842938802,0.910111283148567,6.3190237577338,0.918212159190351,136.270456414299,0.0249843425976209,0.12517075142167,0.0649785850334289,0.0846759455036951,0.145135180434796,0.295156967344918,0.613258299435068,0.0056315164194865,1.63637685395026,0.727321706604567,0.0208341140109001,0.0503350584431395,0.0523066415940843,0.00927304175253897,0.0362411077997581,0.0318461029313816,0.0514211238916379,0.0470185191484457,0.453173936632066,0.247550353796048
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1905,-6259.13596715616,1.74514034038111,0.00195098797445114,0.00429495992096399,0.186774462300185,12.727487997884,0.545133960645264,16.0208093756231,0.0457107594983768,0.188893433536506,0.345398764711258,0.991496885874374,0.200410070906783,0.146264403690235,0.498257987106434,0.00672394579622677,1.70341908535525,0.0342816047586864,0.00581849275780564,0.00256916550311981,0.0193551614224631,0.0230263292664722,0.0470795319786447,0.045623933019259,0.0222229489352432,0.0274688537481884,0.413531465486111,0.393304117882693
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1289,-6458.01956604433,10.4602961901011,0.00148225794891589,0.000530968234028161,0.241565220916066,7.60969018070745,0.0853463562669706,8.50328662261824,0.0354169947937457,0.0994672860782922,0.0269170987400584,0.046818051358239,0.00152758650523981,0.614162963359985,0.943168405345985,0.0206153469473883,1.55823432770865,0.891266594916861,0.0765408626461804,0.0396387638364902,0.0491566271634191,0.026992141496597,0.0382976279397688,0.0157441604205726,0.00170917686258866,0.036392863389491,0.531620517027724,0.183907259217168
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",856,-6359.63227137642,13.8876718145019,0.00142649920877463,9.76847287855843e-05,0.290420150674152,53.6132751765496,0.0985066192734902,7.21947685149581,0.0737354253639232,0.229089106480753,0.1346568305429,0.864928885437161,0.706787889887111,0.0480318835814289,0.405021982060784,0.00401144561159865,1.45877256011495,0.0152328726801749,0.198535176467946,0.0231407069069339,0.019829090236952,0.0224870214443637,0.0353936347024319,0.0131227216491369,0.0153500462765282,0.0077407883731907,0.245760820525681,0.418639993416837
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",343,-6119.41398954949,0.887699565176195,0.00273115198495888,0.00170363174449298,0.773507909595522,13.984949417245,0.0165989053048659,302.556964164885,0.0209246366824417,0.135111226620613,0.051583088087765,0.712919741666975,0.354556053116896,0.873236493802406,0.504313070083356,0.0122625905675763,1.79723516299421,0.574109380326129,0.192716573154639,0.0361603590822614,0.0198220166824991,0.0102227340636257,0.0357954931445863,0.0430978785269925,0.00783411675642716,0.00842093045723975,0.430500804043316,0.215429094088413
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1858,-6192.37292167304,32.8027307036526,0.00552899938017766,0.0121984562697284,0.759553833195642,34.0782347572864,0.891298175153684,48.3879331650741,0.00036911229608818,0.179595451335373,0.0167130922838398,0.0181707793635106,0.530158751758608,0.0363453660649962,0.435284033052261,0.771139726207947,1.68381615122057,0.810879274085928,0.156427228510692,0.00357762332352587,0.0150218747097039,0.0525366457930024,0.0458299948572811,0.00511764661914136,0.0113503006594588,0.00776165055584316,0.379726884154648,0.322650150816703
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1045,-6211.35859223259,20.3498038833235,0.00289540347547757,0.00430503259767783,0.87701126514923,15.9710237863337,0.998579165082003,9.74686286614357,0.00749249864361555,0.0873106728154431,0.150450172512195,0.510913608596731,0.0809822806269314,0.307167944046446,0.942918372083415,0.0503017779208763,1.816052096428,0.114178006295491,0.35602360189506,0.00613122744022898,0.0600233193756658,0.0377460857010995,0.0451143942401769,0.0627222337935838,0.0470602184122132,0.0548915742810341,0.225268166174804,0.105019178686133
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",796,-6109.6050301025,10.4348259279053,0.00260059227204107,0.000448876390865592,0.942804242150484,371.578912128861,0.205758441037325,48.1581045239808,0.00777374135994904,0.107490141540607,0.203426749498682,0.604477501821337,0.576259041043339,0.723867432072631,0.777765876187138,0.0267275293734991,1.59234485279378,0.304168342271131,0.333886650690944,0.00305088963784127,0.0333201589248101,0.0159081020323785,0.0177228729726098,0.00319168488620822,0.0405811082074455,0.0156110242846671,0.349977601914367,0.186749906448728
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",446,-12780.9888660078,16.182455359594,0.00011350025232688,0.00121364444088007,0.428397112308986,670.985119264065,0.0541772768798668,708.561138604191,0.0164886409163664,0.158781118556125,0.0468242217967147,0.0814142044235013,0.647283117248337,0.857560229173394,0.863042563685244,0.0451478215111344,2.45035024952562,0.00674718678354445,0.0680007022742778,0.0164480368117865,0.0314412461836603,0.0454016754028351,0.03982307976193,0.00527053492437255,0.0522632162008824,0.0366097743353308,0.356063975186662,0.348677758918262
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",198,-36495.0999834144,0.877160262533687,0.00114324934069271,0.000921499641027779,0.0715113782803006,59.1796480966042,0.274031522615369,30.3390936004142,0.278583446675745,0.201913746318322,0.0600861438106393,0.410498598451353,0.0229521982485213,0.318517140680566,0.0165495235805461,0.00768501983637145,1.28319504651168,0.326810261479286,0.179865151212237,0.00271640256132313,0.0355979296340339,0.0250484904019614,0.0063846900494573,0.00883812573380128,0.0199950557436009,0.0306765200966109,0.539674074382183,0.151203560184791
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",612,-6201.61253617649,7.42523630386202,0.0063561159500462,0.000216000084653016,0.306466439941597,19.6813594122747,0.682955473663139,62.6566704368746,0.00161547373040215,0.086853537219355,0.144689811430187,0.293903114633469,0.397715535032424,0.527104086422063,0.978709162311421,0.464272586949241,1.72456225324362,0.374660934744195,0.317581081392482,0.0104301714441859,0.0225630517230205,0.030524725406744,0.0331265172140612,0.00699292276737517,0.00432012245420476,0.0152435158756877,0.326400006951496,0.232817884770743
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1791,-6199.19947567091,8.13069384623839,0.00454150693947464,0.00580190407529601,0.00732267175288724,5.8671965875736,0.841103706916746,71.7552779396008,0.0588631874069783,0.173929629051428,0.171354135843684,0.133183165587138,0.0816074648368714,0.883016288126503,0.423798936788822,0.00560918574308723,1.57025138288187,0.23098917481391,0.154495211818754,0.0563388629193578,0.00445477531557044,0.0811792471249219,0.0735558638485808,0.0533579644182838,0.013158183651755,0.035211145186116,0.247998302468953,0.280250443247707
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1655,-6308.21452504263,16.339724483912,0.000900893074459254,0.0082169400418082,0.607310816588127,48.1728007807924,0.43938965681658,459.514310242548,0.0317088183421046,0.0885963262235271,0.158703182769801,0.979772815077898,0.823940268934443,0.178039715232261,0.959425373219159,0.0128498965532483,1.71118553076598,0.219230839928589,0.270656216415987,0.00213737437578294,0.0628542227706453,0.0321611428521872,0.0446395785314953,0.0507759687981092,0.000249605882424114,0.0481894959469006,0.130800020829699,0.35753637359677
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1645,-6311.83305576827,20.2224203580482,0.000598484106115545,0.00144002137824424,0.883692102378842,57.0253288445755,0.0677239154472602,43.9731483149565,0.00128604624041339,0.0924433181405555,0.229425132987609,0.616391572547343,0.291002246536736,0.978883621847638,0.874307938241292,0.624307279236772,1.36761912137862,0.260902706122937,0.306219742431133,0.0359394829148096,0.0177941046430715,0.0241448422054859,0.0377317025123767,0.0144768728174811,0.0323731616183965,0.0333932845336643,0.197984199234711,0.299942607088871
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1623,-6186.35484358283,14.9305884314374,0.000774150386754276,0.00170589950320636,0.00707198224692818,55.1922790739497,0.823489323483658,39.0374830994715,0.00836537425204,0.11096747106561,0.0452624961787476,0.933660642305786,0.00107335848974734,0.0888410668482174,0.836867561687794,0.0922559703999785,1.88113061354445,0.942666538151961,0.212583087295328,0.00324294524893921,0.00406500265626054,0.000539132977321235,0.0212310189872452,0.00979147276585801,0.0364838615651021,0.042794998173879,0.306931987896106,0.362336492433961
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1654,-6226.02533799827,2.41813160550157,0.000187846684804382,0.000167041530340427,0.674453804376798,12.9408410064005,0.0475061268589076,174.690149858531,0.012165090197407,0.128952525830284,0.0114206623432661,0.924045508492032,0.900525559457447,0.349755337072242,0.715478717077971,0.102289805610133,1.63089116209697,0.837935274511756,0.0489720833485479,0.0368659237403119,0.0282843675549041,0.0366829528604228,0.0390287073145903,0.0226056191649289,0.0112186044718588,0.0213315059977195,0.406010458788595,0.348999776758121
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",227,-6384.13436326239,24.1028199432467,0.000575599527433998,0.000190383937718188,0.0557326549413315,61.121749008334,0.597169633802153,132.691855479597,0.0213840193623384,0.659804509957645,0.115139637484381,0.857732399464621,0.214714157526921,0.773618882910204,0.108706947640609,0.0249150345913608,1.78853162292048,0.890435882925342,0.201441382685581,0.0377441554092171,0.0234028998505984,0.00672648765701949,0.0169500293037187,0.0359746494482385,0.0200372352241279,0.047670341969145,0.282060806526048,0.327992011926306
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1980,-6812.13036408684,2.15790270258233,0.000439729181461804,0.00174849855398567,0.993461463450932,44.6132760138781,0.149779163976142,53.2788370136802,0.00395945092676719,0.182918459456981,0.0502226590019542,0.616270763910573,0.977900989316248,0.234825239482101,0.271632396291701,0.24272448208051,1.51041233019295,0.0022229227042837,0.381856288569062,0.0619695584048484,0.0257894549293163,0.0576545094446746,0.0252092516070146,0.0341512472261213,0.0272137476350319,0.0217091126468228,0.150430129126533,0.214016700410575
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",311,-6165.91688210765,6.14255299041454,0.00110249163234385,0.000139600385629209,0.242136961493999,5.4501818794257,0.844773101696204,49.5402106372011,0.00424781835201663,0.148091106332751,0.0117804255940761,0.13083069191494,0.0107513783033963,0.633773179398595,0.696721670113133,0.139468438217751,2.36680796015885,0.812853341864044,0.0672352710023395,0.0524199393614723,0.0352337812995871,0.121432982066651,0.0964963463246485,0.154699074142465,0.0959715909130436,0.121436911907545,0.146251215841202,0.108822887141046
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",956,-6194.95312326105,0.831368153269069,0.000996655630517771,0.00345969899087385,0.852286910874719,44.7757469248034,0.979933068998785,275.679425822474,0.0275899268702171,0.109473141487698,0.0813543978525235,0.88686515698,0.177125407739539,0.774088548683354,0.590536210978328,0.0133762726241744,1.60478759253788,0.103538084452309,0.101677696940372,0.0593279280154429,0.0503612838453481,0.0400192976683559,0.0171803635862755,0.0673365532322733,0.0278295400041118,0.0400575950384643,0.113038200498894,0.483171541170462
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",885,-6474.07236211959,17.5564795151026,0.00087501608293681,0.000501376250371925,0.79701703003582,30.5136094711121,0.842767881000101,39.2474530552262,0.100486152034741,0.0877416637075438,0.144012678598452,0.597651738446663,0.203069045780513,0.340681665299376,0.867251166365018,0.202899150410047,1.71256667987096,0.0119169715267116,0.0466124041416328,0.0122695086980591,0.0349986513195797,0.00817132130512743,0.0105198327365882,0.00287305030545115,0.0433460340722154,0.0295568516394159,0.419524110501884,0.392128235280046
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1216,-6505.09365735593,13.4659912452523,0.00327298630877045,0.000317868212212307,0.857603295347197,63.5085304599613,0.960539055807192,18.2300187722471,0.0552032646563089,0.0834979281607798,0.228903102506131,0.0126107540636147,0.638798161147333,0.745453863094819,0.825361945450287,0.0928167804647827,1.79649753431521,0.0360755931179156,0.199331438682739,0.000133410258796478,0.0343484976562498,0.0356698001813412,0.0211336460067947,0.0351341435388569,0.0021440172956357,0.0353796050461438,0.204153609328069,0.432571832005374
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1685,-6482.64403949897,0.834158094448619,0.000506090577281492,0.00434919519917081,0.520560593667255,147.293474065256,0.179198448090978,110.377140747593,0.589262500038986,0.124410131597951,0.053547315797684,0.99444186139116,0.889986772933344,0.479779462023309,0.0778271515939512,0.00105355855270373,1.54186404588079,0.47066362883493,0.279930317384297,0.0142328996559553,0.0195595566596669,0.0400038978408317,0.0207801522171381,0.0235867735714348,0.00986692611008596,0.0390030522334487,0.284160860245795,0.268875564081346
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",620,-6373.28967279027,9.18431808999778,0.00149822972596532,0.000401101011220139,0.217602823001295,18.6752173837457,0.311457495965912,24.7944427027984,0.100083120829098,0.163855965596328,0.257677860452545,0.111236318836238,0.95399780331646,0.73676330403995,0.401211484265482,0.030429697617383,1.731683545055,0.243681826748872,0.36627412122034,0.0147333782436458,0.0206129352564123,0.00404767994805057,0.00175757692922384,0.0159690777399653,0.00235899903527054,0.00830816737457954,0.214510950909098,0.351427113343414
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",720,-6388.60693220479,27.547021332237,0.000858746713010064,4.12566705780239e-05,0.801628975300429,46.5443918227134,0.386993778713294,298.577649966874,0.000996581694088115,0.360713370359413,0.0552401449299606,0.168634814015242,0.172814796987845,0.0297674141747192,0.245215311893063,0.992171562322989,1.59172681964613,0.682173930851529,0.350337299900034,0.0455324392108862,0.0436887152569461,0.0357276583182265,0.0230524896319826,0.00450438091186303,0.0106810680264481,0.00504257342046071,0.0565777086965762,0.424855666626577
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",269,-6160.05695471116,39.9056168601718,0.00195053638418204,0.00487985068036649,0.582166069564724,5.49804103681599,0.661054517231013,2.26677842924914,0.0202447925711704,0.0911885802195962,0.068467038634186,0.0814740081965809,0.836395537041026,0.299327105829143,0.943926224610669,0.0201687301805124,1.67811893411265,0.974135198075311,0.140904643713676,0.0283954447908269,0.0183226280872858,0.0124091373435227,2.78324239226992e-05,0.039388224419855,0.0297406363577409,0.0326656628680478,0.425413819970017,0.272731970025106
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",456,-6628.19953483267,31.0462220754564,0.00835231093841802,0.0003882750806019,0.071321853751799,6.14322201447422,0.656925922836782,3.19489771192323,0.723463986933611,0.0960766669781946,0.124324153289456,0.849431858438081,0.80850228448327,0.759144638805212,0.188523507126864,0.00122156767436634,1.4263320344056,0.975280430519421,0.310227209718286,0.0180354612015846,0.0134717133449825,0.028550325956848,0.027300749123975,0.0446280386150559,0.0269807158744791,0.014570561021439,0.0833663409161364,0.432868884227214
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",1657,-6546.19289007516,3.63012729698902,0.00153251569413217,0.00310398301877142,0.6358668719099,90.4944733698157,0.914133747210401,108.037867909189,0.70612945865895,0.093705700918227,0.041622013127247,0.938739217214362,0.754607842781198,0.634192892279215,0.09009419780707,0.00191057765259137,1.50286249013495,0.746017365717036,0.0410441896713355,0.0176190340233577,0.0246126551167464,0.00228418512885271,0.0245288963078236,0.00176733267398969,0.038999814957248,0.0207895950830914,0.187183475504957,0.641170821532599
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",595,-6507.43024573238,35.8832395072392,0.00219846453711574,0.00120166098565621,0.911478661956013,32.3615755782915,0.832510360533516,6.98969988424239,0.0467708595837731,0.0847426592846784,0.0995296274136824,0.902618377049616,0.336787909150803,0.00434997866327144,0.834066081954214,0.0141285970284795,1.32364339475355,0.0751904415218904,0.242936077059427,0.0131553068245306,0.0278375491914797,0.0101304323538338,0.0305624433693406,0.0295932763362565,0.0121823719211022,0.0308676883497257,0.223268157971202,0.379466696623102
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",969,-6227.11964072741,2.442836542454,0.000400536466645174,0.00057462355278204,0.917481387522171,17.8899500414269,0.484041691455187,35.819225876305,0.377582317355672,0.0867232936643924,0.101514670578586,0.697252772067758,0.0324900169751297,0.929113552656534,0.966588606524316,0.00215096603731835,1.56393713566022,0.217898572192041,0.0927593352491455,0.0431810966289197,0.08472478955009,0.0301620757440976,0.0396030338717814,0.0695050770008848,0.0702261550939428,0.0612358158698198,0.317799961805715,0.190802659185603
