"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","V_symptom_mod","Vap_fail_rate","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ev_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",11,-7146.17652083368,97.8390094987108,6.89188025553481e-05,0.000716899334186948,0.701254505484761,7.7225125038374,0.895751159717367,0.797865479900927,0.860036083251523,0.0410250063700081,3.91320045728277,0.217081620595202,0.00201124799635924,0.887878362486717,0.811270180930488,0.0590755967324429,7.31083440637155,0.0251064524712257,0.316161325034144,0.0415557463748312,0.059176278799766,0.0192574331171201,0.0318505621963366,0.0710598422260663,0.0772209425764537,0.0608631605902082,0.172578926908801,0.150275782176273
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",12,-36541.8232718139,0.768847144227487,0.000364955407295418,5.8827622235239e-05,0.694596157361219,63.217223763025,0.366147616515447,108.280727718526,0.542762717015453,0.610662636504256,0.00291523676368755,0.991566265693191,0.0955636340894846,0.299576389443941,0.00157975786762998,0.961686637713886,0.123882377670497,0.407416074504348,0.335924922063346,0.00169434329235314,0.0114235615535725,0.028314410778305,0.0329582111757436,0.0156222274915139,0.0180049324138025,0.00732548932629497,0.286417885672934,0.262314016232134
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",13,-36661.5769175735,0.819986286133597,0.000130242437057558,0.00244668775423167,0.335794066087702,8.63175550343585,0.98125458432054,111.971655476011,0.747799076180712,0.00509750767232205,0.0166788977349626,0.140209306082488,0.0352938302294235,0.733435340857038,0.522789821936554,0.782915526801575,0.0374369422412274,0.980857055892403,0.0129715832166039,0.0965022389938276,0.0618076710016205,0.0880608287516556,0.0372334004923718,0.00160629014926313,0.090246114663282,0.00828919157973111,0.490343234702389,0.112939446449256
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",14,-6558.35639369402,15.1642704980967,0.000352907904135033,0.000717901749270652,0.763398915508827,112.522041396059,0.577640567118736,121.690889208335,0.839925514160918,0.00119272940488747,0.225774683505165,0.162092525644539,0.669971405637779,0.00722220148661333,0.232394792775819,0.873983175424368,1.55863249917757,0.0909554298417582,0.229522608096085,0.00755368547494469,0.0385162738050299,0.00467282735659497,0.0348610225504099,0.0215160475229851,0.00466057463209005,0.0244631041567818,0.376616927858185,0.257616928546894
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",15,-35901.2450957378,0.0596320693983267,0.000503050065663175,0.00114541674219299,0.903686329436827,19.8261201813501,0.0858572473903627,15.2783021307218,0.255266750249872,0.0160372086880265,0.252946590815751,0.953147870007263,0.544697587575088,0.387897789582782,0.920026331259008,0.000466719716971893,0.0339608297744705,0.0102594770037278,0.361510616148473,0.043556708507189,0.0305614518227984,0.0408326595552338,0.0253056286432712,0.0127537631845107,0.0176381931555245,0.0151690357498812,0.0418262244314948,0.410845718801623
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",16,-7614.03059956678,5.93979608024872,0.00715291162996731,0.022372959439237,0.0291276724547446,1161.63605455788,0.886299579798796,187.218057635778,0.415871136147281,0.108041577862208,0.181171765187667,0.0705329730913689,0.944867644799494,0.459947900464011,0.308081464857756,0.886626516855663,1.33698445097423,0.0611953204231926,0.178986651068598,0.0290463796330511,0.0102739414700719,0.0225655982948323,0.000162774031948503,0.048963230063329,0.0557707678757154,0.0519759523827449,0.39697297735062,0.205281727829089
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",17,-19373.51055752,124.599771210672,0.00072276489392629,0.00751318807318499,0.052301919026098,36.0217861076584,0.920035627485464,22.2234614714152,0.917574191605394,0.00982617577675705,10.6201101271692,0.198183686759614,0.780143360922119,0.171769683846059,0.639889090476203,0.120025819014786,1.12462657267357,0.0115335275517679,0.423841487060077,0.0280968709388411,0.0195832087241659,0.0643671833529766,0.00270538539839634,0.00351711740287631,0.0156145287608939,0.06320353631143,0.346822259854484,0.0322484221958586
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",18,-36343.5513005526,0.013653400650794,0.00506677303935924,0.000491904581811029,0.438143102386369,2.58555272325616,0.445214000962074,24.406417935059,0.520004899853049,0.00281293963023461,0.468321547398975,0.0345628310797526,0.207807964541187,0.704117120245637,0.00238662199265128,0.00351904340322161,0.0546777887793207,0.616397024746757,0.0198020110642794,0.0396611828252687,0.0365873948717684,0.0167160812655288,0.0258969364585155,0.0274912578264853,0.0302512179240615,0.0158513330718697,0.519334037795715,0.268408546896508
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",19,-30762.1601634294,12.6092631106716,0.000634054516645099,0.00173958971991972,0.867837300250889,10.4236859609247,0.342339642285301,28.7330440775432,0.873448860080997,0.0122738005245015,4.76557631754202,0.155433937929753,0.668120717554613,0.985036116255238,0.78068096775494,0.823984545690576,0.0704514826802059,0.0335298516383074,0.185215238446108,0.00447170582085184,0.0306125838284349,0.0331403161047738,0.0451354303883183,0.0168432206168764,0.0586694472078968,0.0358912996838614,0.101061537736695,0.488959220166183
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",20,-36718.5852247308,0.00265803944543532,0.00125575203622013,0.000641855460355507,0.468155832576135,6.16719283301514,0.393193705564175,0.737346254107045,0.0860332406012695,0.0213315231947514,0.0159039636709126,0.812357851699048,0.0558895647013899,0.843228442999673,0.174632707561525,0.00436336336824141,0.13245045646523,0.0617589746331724,0.387360556968799,0.0278324575162998,2.40532280736669e-05,0.0033299070492642,0.0142280624927489,0.0407564165522736,0.023642191458355,0.00440470959079352,0.356087465307833,0.14233417983556
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",21,-6906.05725885295,1.73703830403504,0.0566566037955685,0.000435784427322239,0.820445237672407,298.293725894124,0.0949822123770406,19.4366679243417,0.00157228244020442,0.547619148389279,0.100429169739141,0.054980538806971,0.955366667522442,0.432982960775437,0.333787815833479,0.324483995493379,1.49214854234339,0.878108577485866,0.100177895821731,0.0123703570854154,0.00781865921585112,0.011832718093462,0.053453978721311,0.0413277769864963,0.0354538484111977,0.0133571604955929,0.182313565966357,0.541894039202585
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",22,-36052.9069931292,2.74002240260985,0.000212297179309761,0.000154887580616038,0.253162990762454,51.5816794862398,0.145606830488503,179.709842908073,0.268274044025743,0.000218372330110997,0.402224951043851,0.990105557419012,0.242999769439637,0.374697415448218,0.213786066081909,0.828581309708733,0.364938335583249,0.288983845483424,0.314940873356077,0.0328929775482169,0.0282933968173785,0.0322564994212195,0.0172135922721216,0.00795415732816775,0.00326168127598731,0.0310431449139144,0.347234030881261,0.184909646185656
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",23,-31862.12026767,1.8145508886878,4.91082374789701e-05,0.0018771966137523,0.059056151827491,550.1779267873,0.972184397144095,58.6086561666319,0.440199495377516,0.927611492995783,18.8248507563338,0.317459887835387,0.0534822062260494,0.182588785469591,0.914312610307027,0.00460513231865508,0.0619433409373253,0.00431637439706376,0.616395108055518,0.0306618844347992,0.0563610416116489,0.0308499427557964,0.00967231705948326,0.0596933609201056,0.0210702242807837,0.0297309492035972,0.0395579317601994,0.106007239918069
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",24,-36695.7250395503,0.000518202687726852,0.00047646839063493,0.000772183720709515,0.733689661051651,17.4436455250503,0.486669864814898,29.4322854343865,0.793353754496623,0.126434010349184,0.0406237546651807,0.0581523939371528,0.18520626641473,0.898151489818154,0.428150739841654,0.000150737095495985,0.0213393857031185,0.801835746941012,0.1977108489212,0.0421807103487441,0.0182319631204575,0.0423205590759161,0.0321279998333816,0.0199434667561881,0.0379258741894855,0.045394053392164,0.268660025955087,0.295504498407376
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",25,-32455.490085754,15.7706462642924,0.000229965324990152,0.000228330889299638,0.263316852222115,92.0592602052954,0.371160383978323,13.8182677297827,0.873341385209433,0.941055550424308,1.05721411351188,0.99225081253329,0.0126798275026054,0.886613361028525,0.112078517472427,0.432529487975486,0.0345320711187379,0.00417686725655915,0.471666681998306,0.0166603527111355,0.022305782183965,0.000417482461643658,0.0631680735567228,0.0240913898818413,0.00887249483203197,0.0347642544532487,0.0712183308075154,0.28683515711359
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",26,-6788.17343203039,70.2117138581139,0.00146981820232045,0.00034643228563898,0.891489777097009,44.362217216444,0.971322074513195,417.856964883005,0.274856085565737,0.398875504061952,0.0957401356289099,0.0382630518957323,0.803483733647715,0.29276746595704,0.669662235660813,0.0881766372019321,1.57488652162333,0.581942488684489,0.0970118390045941,0.0326984747206579,0.0370143833624786,0.023446192324687,0.0210285640540768,0.037347433427785,0.0292521271941973,0.00111933823146754,0.28532996169642,0.435751685983635
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",27,-32177.6518481987,0.831786632242829,4.48115302780365e-05,0.00272851585332102,0.507680416480544,65.4461343187318,0.368644298307918,252.572819211609,0.623051926395692,0.922284326820835,38.9462858034171,0.731453850320947,0.229915070636258,0.142147653552749,0.278204602185241,0.00110863595708574,0.0320210812289358,0.0185321717213694,0.257633478104249,0.000659302860128207,0.0320341829512696,0.014817236968168,0.0129130833156963,0.00545720727485002,0.0457275021756231,0.0410842673544497,0.202411224019814,0.387262514975752
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",28,-36656.0083949377,1.48185777779475,0.000796447764078423,0.000175657040033314,0.0801639138993771,36.0045149624685,0.00216723372181207,9.71969638034904,0.0188033356594782,0.000114880303588878,0.00808533817582445,0.799197464695288,0.938805968158441,0.286389793439368,0.926575132656856,0.84469483469947,0.774381535131542,0.0190398402041233,0.40767964964741,0.0192013348137365,0.00261715844724659,0.0312225977296388,0.029413813239485,0.0267837199635888,0.0147694757205583,0.011054986136448,0.359893450287734,0.0973638140141544
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",29,-6953.44378662083,35.2347669577976,0.00963181103400723,0.00181209758966222,0.985455442431826,20.867255384371,0.229488531867744,120.251922494574,0.268049343872387,0.166877207399775,0.103004387418887,0.166553709284718,0.475283784210568,0.272407475269597,0.585961572953686,0.996027317682371,1.32013888628581,0.327417961153774,0.0762884136666691,0.0108042568162383,0.0146695661713749,0.0683221262124238,0.00786078790792547,0.0703519228331188,0.0400660905617509,0.0315472111621855,0.1834985654173,0.496591059251013
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",30,-36703.8086882221,0.00521080971900564,0.000371923980025053,0.00480024998522905,0.0657786351941923,81.4176516421129,0.395916220268222,94.8452841181603,0.804831742242844,0.0779770593018012,0.00589348665701672,0.966022966423146,0.408530368170491,0.322185237254481,0.442944645808503,0.00239044814193624,0.10382055134941,0.996298061976243,0.32704254480202,0.0380515100765693,0.0378555329947869,0.020609944675353,0.0320468355471417,0.0268288961904523,0.00069623794487074,0.051517767931197,0.406803652166883,0.0585470776707269
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",31,-6328.08579216927,53.823985313233,0.000538126995949234,0.00552164700787324,0.12485197209166,9.91191186163585,0.165075906945898,38.9093051820754,0.316725670719912,0.0188302132784721,0.268282971307669,0.19117080385329,0.0278050317621205,0.59210144878285,0.402592222455113,0.0423181858555242,2.01571036237625,0.30498181440273,0.40040058802548,0.0194789899074905,0.0462912749026319,0.028760428683325,0.0423180197617707,0.0354222151649968,0.0125649548192913,0.00734074303094909,0.244274946782184,0.16314783892188
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",32,-36701.6488486043,0.00312729195433129,0.00247984393293269,0.000156695731101487,0.25044076377998,244.772236861545,0.889149113220699,9.20202025283473,0.976774088342161,0.00371363784723777,0.0402798665477628,0.0330981496284517,0.637489389787151,0.0493608704848471,0.972612078470536,0.00903069952424293,0.00986182273355,0.174117216898388,0.130258198060576,0.0376435808156706,0.0182184972706069,0.00517147703980618,0.0141672803476679,0.00917026467665604,0.0292556951552557,0.0245438290301062,0.391399011033722,0.340172166569932
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",33,-6653.42534027293,3.28568394042694,0.000985562276820233,0.00253514427615335,0.0453361950918842,43.5414111778247,0.0124335072403072,28.868886023376,0.181423223526495,0.478779732508772,0.159207574465548,0.562328980847863,0.949424140760406,0.856379882605493,0.0617067721243541,0.196612202242328,3.42061656400988,0.00873152659490096,0.131387781156084,0.0348449208660076,0.0418852008645906,0.0388892254325171,0.0315671350972417,0.0215084199817603,0.0417595312088191,0.0421602619501662,0.228654015065296,0.387343508377517
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",34,-36676.2618440921,0.233273554213272,0.000456065625457799,0.00078466581193347,0.585806511893859,26.6822527749236,0.92321259561395,18.2446427313687,0.675692159106958,0.556030098509512,0.000427467488087829,0.560614814952595,0.285808964243718,0.071574946510308,0.519551627516894,0.148551518532683,0.00405128253481828,0.303571241698161,0.534515171450661,0.0197555753185506,0.0312412063815358,0.0245957513981671,0.0138474621660794,0.0677863498533523,0.0326839310637047,0.0303063622371935,0.0262668437201112,0.219001346410645
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",35,-36688.425369437,0.949130170656844,0.000194253012425224,0.00466341068880505,0.0885278145866525,296.044922134984,0.963157395048918,35.5813749446901,0.380833273664358,0.00137990268767787,0.0049243207929777,0.059620155558091,0.328818305266969,0.160789913849261,0.523778286994897,0.875535232782083,0.219929530742508,0.915038496138049,0.321703870136703,0.0328695813841506,0.00934666901509936,0.035852338609844,0.0269006666024945,0.0143902687608623,0.014714653536732,0.0432558280132385,0.453295918477636,0.0476702054632396
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",36,-36702.5321669427,0.0388977539270252,0.000925861886504506,5.66174135002139e-05,0.0736936375365686,20.9511311423056,0.513962605114561,30.7256004299746,0.924834765916257,0.00276839274513214,0.0607318734040879,0.278630894545177,0.0329578510388036,0.662737824044769,0.78945049584784,0.0101563940300675,0.0850537690411245,0.042187787274258,0.0404714152097708,0.00439559281539489,0.0526804672056579,0.00837624709857547,0.0747726207269311,0.0552226361814238,0.0565405904070374,0.0174051501886219,0.222507259207128,0.467628020959459
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",37,-16157.0745331213,85.1771915300604,0.00179328348458498,0.00289971371330671,0.960409186266738,37.6222901018362,0.896796607974887,81.257946628135,0.991743412370738,0.301685430171236,42.6515153297683,0.32100621897638,0.93616019478894,0.528753225020573,0.369243171825394,0.00886093674602133,2.44532634393227,0.128911544559792,0.429833289288619,0.0318537928079902,0.0265349407299629,0.0108330736535652,0.0173969785846265,0.0436739065922904,0.017739796705151,0.00526914924463881,0.312837857753069,0.104027214640086
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",38,-7626.88739946745,25965.6871328543,8.10426923573705e-05,0.000963864447886401,0.751750168006135,252.707531224512,0.48772812793844,14.0140439246755,0.153492157206107,0.255750149110789,0.269632128536298,0.85360825169388,0.0199809936564852,0.95992081114574,0.881486419812963,0.855982757694753,4.75046601385591,0.135875385142274,0.258772431318498,0.0104686505210475,0.00258050519346701,0.0442477657207788,0.048553811284838,0.0216376399422121,0.049598246330192,0.036771291620811,0.0951170432875434,0.432252614780612
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",39,-7064.8896923645,5.40232043332341,0.000682846053204295,0.00130084679765484,0.0177798499067364,17.8346652693601,0.00942227359012026,32.0740612606691,0.602098254690645,0.661790175968247,0.257210377602597,0.873691356044786,0.577397585887976,0.844412366738576,0.828145812713355,0.396796700018273,4.14846433201507,0.0407309415322366,0.0750527099792352,0.040652206121191,0.0121424706396307,0.0195450584430249,0.0231284855347044,0.0247731674073486,0.0251836687072582,0.0133955825658078,0.376951535869814,0.389175114731985
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",40,-6241.25123767865,9.99667349528381,0.00249933490611778,0.00188132998698061,0.435993947156231,93.9981047422894,0.615810115389546,62.1163874429641,0.308498865688077,0.055452272118925,0.0730728811733596,0.0834867734180336,0.711412572533461,0.0387798101730627,0.978164503392169,0.0243793905486999,1.6196728787328,0.150379580265641,0.368628987553864,0.0228977058251614,0.043779308948854,0.052307288556739,0.00415713829855135,0.00642320120991368,0.00607010967755307,0.0452359453261495,0.214349820422821,0.236150494180393
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",41,-7270.73607931874,13.6097707528934,0.000252298741223165,0.00158290668739391,0.0974800855670764,171.837182778961,0.450870712291477,117.752561235418,0.245625383781369,0.536727961847628,0.707938970177835,0.992974454819955,0.0518506623900211,0.00216520486411134,0.711557371787452,0.568337098871823,9.86500164076972,0.0104978976362366,0.193490574611398,0.0356339654682076,0.0418023578201581,0.00210812899888773,0.00952239748385563,0.00701133613584726,0.0362513554341329,0.0253989300901895,0.38936679792293,0.259414156034393
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",42,-31904.2057884377,6.67450922375387,0.000119953839617535,6.31985147031264e-05,0.709000158139963,1.2361286589513,0.130194515375852,0.990573199508211,0.771687099806144,0.0210452654915743,2.05728341490899,0.391142846519672,0.968919932208143,0.520196378282946,0.122202563206056,0.0288109197040913,0.565621527089288,0.0627195419534596,0.499177825469638,0.0195219984686929,0.025397946713391,0.0272262190168988,0.0399684450507578,0.0342943800245837,0.0228360329431651,0.00887122463573474,0.24023906844529,0.0824668592318479
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",43,-6920.53918774869,32.4448519451411,2.96918708513921e-05,0.000840668874781585,0.907801530175479,171.063529423217,0.779474403410374,39.7444454197851,0.464843447299907,0.803408017848332,0.181482939237178,0.101164415247692,0.0584901469649498,0.977221767636489,0.916087675554895,0.369455481204451,2.4098185409247,0.202056137970932,0.33495997930706,0.0309469155159046,0.0106053260253221,0.0147033749623938,0.0249837532821731,0.0217522983967287,0.00869659033639157,0.0441384563868197,0.320396578404183,0.188816727383023
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",44,-6584.68594432525,22.8417701279532,0.0010052457850585,0.000216541263951247,0.0960113002985969,5.20127344510647,0.965135459683649,55.6330022842386,0.944080541929282,0.387712532816814,0.12887746728058,0.188054308224299,0.934836572737375,0.126681069321668,0.369237215867598,0.980196869391838,2.08456588542575,0.0244660147339556,0.139529745178366,0.00672694514541371,0.0431716286117426,0.0464038651193746,0.0010025528407762,0.0537105911868953,0.0372574132926724,0.0242196402785627,0.125187317301331,0.522790301044865
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",45,-30791.2508104744,5.42853356068588,9.3836217368698e-05,0.00207973178362706,0.546161975755664,33.8069821622412,0.719321013866133,93.307140673697,0.703042580326252,0.00476730520001724,10.8125058412284,0.100360355933515,0.0253682283522231,0.632535335584407,0.790736013132613,0.992201167548324,0.0185773533249364,0.869308498648171,0.368584773433565,0.0318178585412977,0.0251911387033989,0.039588374133786,0.0248733932407548,0.0240618607237343,0.0126531216923686,0.0131039991983084,0.348583296392849,0.111542183939937
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",46,-36696.4863417443,0.00485605369461538,0.000493354986258806,0.00104761696623573,0.302436809298657,22.4488169185442,0.937931338858801,26.2041932713654,0.44871570727857,0.00958302500413373,0.0462877646720259,0.388656727805511,0.918843755843908,0.00435847181915091,0.228008559080921,0.00589897975154688,0.215868546697067,0.100495015862412,0.207650986845006,0.014104180378274,0.00653264938797208,0.0244076601393883,0.00852967674539499,0.00322959905966299,0.0503935737481466,0.0450585134065841,0.204986526223626,0.435106634065945
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",47,-10534.252213976,38.116817063794,0.000501695187924705,0.00705033226591698,0.622666594194403,275.07271358375,0.367208183132058,26.2507796539789,0.68810312600462,0.0183222829425399,0.132564998961323,0.396991913806645,0.150296366978191,0.810646838402647,0.997041918952899,0.0236042356311674,2.2362648110071,0.188766962463846,0.0740252397325831,0.0631855663370254,0.0234902669272616,0.0409325449220714,0.0242616604325817,0.0527364354404065,0.0358981572289922,0.00283197555772414,0.356221279399629,0.326416874021725
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",48,-36559.7556633166,0.462693546963856,0.000879590269390318,0.000323844859181302,0.998064084336194,134.066564359338,0.0536141099729388,425.115574825605,0.0245195762075018,0.990097510050993,0.000415228044723955,0.222833148477828,0.730099078723211,0.695240401093121,0.308666502438741,0.0339576725471917,7.85930101781763,0.959283061687546,0.572596050409723,0.0451033863767568,0.0807324561468563,0.0174683460734155,0.0797253688997054,0.0294157037911921,0.00552512905823933,0.0495143947183821,0.0988914605109399,0.0210277040147901
"US","waning.same.protection.diff.symptoms.same.transmission.same","all","two.weeks",49,-6243.62406675288,11.5609296679983,0.000315947765846951,0.000811222333968363,0.475924901286206,85.1483924949853,0.203102576725864,2.59574093409346,0.26217251490387,0.691749370071255,0.106424168204971,0.105110875308637,0.897859669272801,0.00736548645322519,0.926781068961136,0.00145596924006359,2.01144519793868,0.0930816003598098,0.164138578008281,0.0122850888582828,0.0373929086284074,0.0340528997328049,0.0470673240982254,0.0273447724300877,0.0424501162236501,0.026574306341842,0.447961165170696,0.160732840507722
