"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","Vwp_symptom_mod","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",11,-30881.6632751633,0.925464497730144,3.22129287580082e-05,0.00448391453390379,0.398555868199363,24.9107312423367,0.917987717145968,149.476907228637,10.9231302848279,0.0201723877746699,269.63982227643,0.953670198582936,0.00337656973075014,0.914548640223144,0.672729375492969,0.596882006465218,0.932936352908365,0.0391033231066894,0.0284762695902449,0.375556410341966,0.0554703593056107,0.0162107701546215,0.0263419271544463,0.0620657914048471,0.0745589565576613,0.0478731369947849,0.0140015599350502,0.142652117973041,0.18526897017797
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",12,-36548.0273191566,0.939643522696828,0.00016085472617254,0.000215542833072986,0.31339920001786,287.32756198116,0.0629877534747463,127.425577916316,29.1415528082513,0.764246445303878,0.0925308290641213,0.179173259388945,0.564274406657545,0.513487457835367,0.000571157497484715,0.796604226665493,0.0553966662084185,2.10958503625044,0.645136262163825,0.0237572623357291,0.0151144523415176,0.0372963460698249,0.0467260033210039,0.0210466768835387,0.0264586726065747,0.0103150088883506,0.0402999573169205,0.373742306468719,0.405243313767821
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",13,-6786.88712880567,2.68311722442795,0.000218199326045395,0.000391385701558937,0.185413750635571,80.9630426555102,0.922275187625729,27.3766548900488,22.7948063098958,0.215263721873193,0.0961255690750829,0.0926964179468817,0.287553983518185,0.358594165471979,0.870835226002348,0.791890768466485,0.0222413431940537,1.25294440672005,0.023948106543876,0.356040628243897,0.0230497274622776,0.0329977086871885,0.0134147312816906,0.000574709433978856,0.0304484830204726,0.00294131512017639,0.0185079142863759,0.0384316708454114,0.483593111618531
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",14,-7284.33968093658,0.834778488734458,0.000933363383747863,0.000223298756566647,0.509700164440667,8.29865486566457,0.659348721178107,263.198263846884,19.0764564683749,0.00152405967045128,1.13844580802867,0.242769582830738,0.329269012475187,0.0138069506632039,0.232130052681984,0.732303724201817,0.306662295464623,3.87176857458536,0.0918737901526557,0.109638681439323,0.0587792668934429,0.0066746765463408,0.0492113437550366,0.0353627232249574,0.00735948385650887,0.0346664364022907,0.0544061020089269,0.379543483005318,0.264357802867855
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",15,-36697.0516964385,0.0371661023085528,0.00407970037930958,0.00132105284829208,0.960276936695989,21.1565594218895,0.146209306814876,16.4230458716044,24.6459701866057,0.0842770924532533,0.041217152740969,0.843963473387997,0.0556350011705107,0.179578427413011,0.608687403743982,0.319421874599565,0.000352537260381626,0.085731060914226,0.0181508053470186,0.422769654384109,0.0300740254985408,0.0401096594388612,0.0228404766420803,0.0121667015799929,0.0166165257841702,0.0136043769223514,0.00428933067228223,0.366372126764893,0.0711571223127187
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",16,-36756.165839464,0,0.018414411773796,0.000867846389958931,0.400280785289098,199.925712070385,0.69446246523108,15.5205181888195,32.1940399095698,0.397624865041515,0.0910960192608273,0.134470243845134,0.846589843262927,0.672166496070391,0.111490343457739,0.718116385014497,0.75786218897978,1.20649321180401,0.0533625314953263,0.230096943926754,0.00867695840414576,0.0211163135756068,0.000143933007478274,0.0433364600242718,0.0520655651565284,0.0493392186806723,0.0319732501672953,0.181283374470976,0.381967982586271
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",17,-6521.35831709429,12.5233222764307,0.00653921087213496,0.0013489006086598,0.0536139219373469,342.007680985762,0.821660653819795,266.255066124196,108.518221222515,0.000913344999216547,0.280918236137045,0.0686562757579981,0.825318056210388,0.41095663621886,0.662009566844213,0.270776484371672,0.260433287212167,1.35713600963232,0.00573661787335714,0.258127057066148,0.0208478043744168,0.0666978637466458,0.00285677051942756,0.00323904433360226,0.016705545794347,0.0722106523243196,0.034171765025212,0.0336937973166126,0.491449699499268
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",18,-36692.2569518565,0.721972255284026,0.00042884815793534,0.00122301775482465,0.662217309138637,13.8940603133077,0.206338222205068,210.414339289084,66.2356247386322,0.00203957225740117,0.000695908504778299,0.0289191621821338,0.0373327505833596,0.702189378226229,0.0695387065087637,0.500923942667384,0.909589467539194,1.86792307951814,0.0412388633677774,0.441693753362657,0.039519577063001,0.0158663092588077,0.0290518151614754,0.0283929876218441,0.0360022078830843,0.0182173322290733,0.0483414870327165,0.309512486417824,0.0334020439695167
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",19,-30190.1072946595,33.7299275207406,0.000719141687561873,0.00351096479022776,0.822626276688644,76.2180925304439,0.102369195875252,217.632397207063,11.5179049859117,0.275149711175221,0.595055090385407,0.291318027892434,0.991811272113731,0.866177535917298,0.416384005918187,0.972377294808711,0.00617339699588211,0.238063552049616,0.04671191548974,0.0444190712643168,0.0343047178417865,0.0360914928202471,0.0499531666882139,0.0187577873192954,0.0600826454632577,0.038381709373462,0.0126984876824891,0.497740379200621,0.207570542346311
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",20,-36490.5617077933,9.48162055714508,0.00117232718939864,0.000651617742334553,0.335840816695715,3.03258197075367,0.357748162652518,21.3454803611466,4.49093524571581,0.113255848836715,0.000258688349731572,0.914626280199237,0.339514976248536,0.15940171287478,0.19294244983092,0.331473086138605,0.0293605996187362,18.9183607750885,0.0330943284002381,0.308939825697713,2.70441437457495e-05,0.0035601851518883,0.0142973984164668,0.040425185532538,0.0247227244545166,0.00469633610731472,0.0348644446517819,0.149603617533426,0.418863238310609
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",21,-36622.2734646271,1.7941291868694,0.00129606713017679,0.0033274585166403,0.596863245316886,84.1553906272352,0.155288431582985,0.802398453444717,75.7905898311018,0.101409163772599,0.00581015828567604,0.22728125367499,0.754085206610496,0.581210465956868,0.53905105958467,0.301254964698951,0.847053420339338,0.122415921983174,0.357173702248548,0.0885011308993002,0.00580704615798,0.00836863605407336,0.0377172197724893,0.0292813316331791,0.0243298070163431,0.00993691806122824,0.013192419760522,0.39355582141672,0.389309669228165
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",22,-36432.1655771736,0.93688592885268,5.08507490935864e-05,0.000499039353503627,0.0515706713880094,32.1191286624034,0.842621836336653,62.0266873126595,250.133249310388,0.00194844634244885,0.434473778556341,0.961175666277497,0.199550576336239,0.0571493925963053,0.167279687040481,0.795999840218169,0.00220543082410271,0.298423735699694,0.125593595181722,0.354680592471175,0.0306770169523626,0.0362029589490048,0.0199847683733668,0.00860770794490139,0.003891538245741,0.0368223054193008,0.0412686732604011,0.226933874210938,0.240930564172808
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",23,-36581.0140986901,0.438862406967765,0.00023003560791615,0.00107212330169266,0.328002012636742,51.0967064250644,0.972774079666392,18.4629455769303,32.0165728848073,0.593463373749186,0.00277633621568977,0.989842694664461,0.792049488204848,0.11614915520707,0.879383096298252,0.585004370174463,0.740195092862339,0.0306058205495938,0.483170106277007,0.378566214768104,0.077390977888727,0.0415641427981036,0.014437119950731,0.0834236243835801,0.0310060873331993,0.0414299240377893,0.00516542893964127,0.152587353026714,0.174429126873411
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",24,-14062.99720511,1213.67406418217,0.00949575192671609,0.000204679099625789,0.462647053514028,6.97231124914164,0.763890875660302,60.3115814349471,41.5822881802881,0.469373002599826,0.15174722690182,0.0610036591901268,0.217847223803732,0.85414136956195,0.340641104093124,0.0227313772593532,0.346191035290855,1.50088670047858,0.314956039521907,0.343016861815594,0.0130462897958231,0.0317371671916944,0.0236663912804249,0.0146305291480445,0.0285487736223659,0.0346858338126462,0.0193815915701738,0.249703732831617,0.241582828931617
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",25,-34678.5248812093,26.5960497257198,0.000655521300680263,0.0153708468996442,0.0473437818022987,139.292254559347,0.270844215613334,300.20179793606,93.8994975721318,0.985228294488338,1.24161363437008,0.994088280020878,0.191548145442169,0.99067063299418,0.078664138174204,0.731541320034961,0.0755899000134102,0.107881603013944,0.00333161161249078,0.216829423190355,0.0246250098069359,0.000502522444300412,0.0826560494122493,0.0275854431877268,0.0110317019331422,0.0408203500512212,0.0099572145439263,0.383904885070742,0.2020874003594
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",26,-8789.93046241749,27.7215151943405,0.00140198657385886,0.000860385113577312,0.746738290262557,16.9532448273447,0.946998854969535,60.9710992262848,129.731929276177,0.477947759155711,0.126656347485091,0.0936200240585728,0.6471219521792,0.718238086047005,0.728761517045019,0.0968280274580399,0.843808115803436,1.60987983579304,0.415385592351314,0.260918411122488,0.0292046937672446,0.0185767611513254,0.0171344820696711,0.0285305553927746,0.0221527665775664,0.000981468103408076,0.0230120835555176,0.342691693218535,0.25679708504147
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",27,-6115.36091733145,16.3345147960732,0.000440273871448143,0.00125825411200213,0.591653122613262,49.964762242484,0.934307474253431,1041.80234155295,37.8554831531989,0.467254748746489,0.14239319582764,0.28758960666231,0.662250758059324,0.153657340667339,0.449246457029733,0.151082531005796,0.00277527020760084,1.74406996321543,0.223725755874177,0.00545543438512583,0.0267463313296404,0.0124125593854773,0.0113242701521863,0.0052091542032289,0.0433750096795074,0.0355484611151766,0.017211575180868,0.356929527995044,0.485787676573746
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",28,-36641.4510797702,0.0301164561263455,0.00029532697180091,0.000469552906630341,0.13332539027202,154.564991961746,0.0133390149683918,5.87817139439494,9.13880955439813,0.00172001028408602,0.0672510681227893,0.959113958580506,0.948976364096188,0.88753941866687,0.911306807572593,0.615427073833539,0.00839840347135731,0.0291404568626869,0.129376831454414,0.32093398208786,0.00389403868708561,0.047250463599351,0.0469339426092008,0.0370819768729281,0.024532272530257,0.0173904516486483,0.0540755115486791,0.150308117200125,0.297599243215865
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",29,-36638.4789253721,4.98833924797261,0.0010714761176604,0.0037167341502689,0.995151668135125,102.810052613982,0.65188460266359,42.1053117998549,25.2529105608374,0.00301648874816737,0.00771364072617033,0.294092656339725,0.368833637564317,0.326814826106915,0.701800737716879,0.977003581874867,0.580020329624054,0.158311671891147,0.109033653299693,0.0919737639697075,0.0123577520000029,0.0632365784324221,0.00645913635563001,0.0651148237516942,0.0346655675114906,0.0256903669074852,0.0167535864419065,0.424165519295437,0.259582905334224
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",30,-36688.616866144,0.00149126486422281,0.00172520891796425,0.000570528660977236,0.22844512484854,25.4734470356196,0.132673583506113,46.9234893907187,18.3050773965697,0.165369528860938,0.00420818352432426,0.96502906857626,0.438514926457309,0.918013375840873,0.750154814812335,0.231991825690207,0.0055420601189781,0.0800462389463195,0.120979510878138,0.310326783763706,0.0330038264599414,0.0206660686982527,0.0294791621176549,0.0242371525685468,0.000616667315748459,0.0468043279843149,0.0366116230981551,0.0522830309224246,0.445971357071255
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",31,-7089.44132161043,0.784844744434985,0.000128494969471816,0.00111823407891103,0.274116517464259,14.0672050496025,0.204251073116727,23.6148857150341,326.284505882388,0.0238401907746201,19.8625238910844,0.445485240627334,0.00846675917273323,0.773103638246752,0.278393476541278,0.103313181974076,0.0541896389542185,6.16954881024121,0.0357775899496643,0.209093108069687,0.0558388275644664,0.0383357875695919,0.0493159281243175,0.0410205210368972,0.0151573238396439,0.0091314495827921,0.0281288875917116,0.202103848272412,0.351874318348481
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",32,-21745.791841065,4.23797233690772,0.00137485271153924,0.000738518272825774,0.975351123745324,24.4034465544788,0.954392505761822,209.477214902913,3.56344992030705,0.531993701247472,1.31761898429704,0.0344006355194716,0.92323923711902,0.0207249332111376,0.988192632216971,0.889250508639708,0.00291918535403368,1.07225307912753,0.222830009660186,0.411306376347064,0.0204678826561322,0.00595637706823426,0.0148215017924029,0.0107471806939594,0.0355881191456199,0.029411979221515,0.0445602945299643,0.370234322764208,0.0569059657808997
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",33,-36709.3331484372,0.00612998286937918,0.00104922602561068,0.00315827864169713,0.165866352960881,48.8212278307346,0.11826344814781,7.22089943191398,72.3845956068673,0.00211024987518274,0.00775519687659023,0.386461997206823,0.727871938570482,0.659934557696637,0.0444244113096167,0.102666997374504,0.0238702606645218,0.0834317343191925,0.0587878776027844,0.332667483230793,0.0336424773094728,0.0358607101171901,0.0279695888327463,0.019201926603796,0.0378203869381333,0.0373223036629136,0.0208623215088969,0.332125052714916,0.122527749081141
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",34,-13952.599997383,91.7720126942595,0.00367146893093804,0.0253283270000425,0.926471604187747,55.9282002848672,0.350956974647168,100.671863532367,5.93356402883847,0.97370605328884,0.639245239232862,0.581944385269856,0.30993818162615,0.115013154927795,0.783497902560441,0.863584806664608,4.5821374638415e-05,1.79764267914075,0.184074477969391,0.179464530382101,0.0244046733970964,0.0210016534363028,0.0119609582417255,0.0582922755461432,0.0291434970191065,0.0305420021499104,0.00247520311838282,0.184966410259579,0.457748796449652
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",35,-6481.57901262462,0.528436479127724,0.000198459011548863,0.00489021223670519,0.651017067401163,12.5435944914798,0.883325195048721,43.4207865674946,34.5085489326699,0.00483249065590241,0.105424244119133,0.676161994464591,0.932458642968336,0.0341366987367792,0.232735001832276,0.815850470956415,0.634993746481631,4.6130643075388,0.288991435729631,0.367826196321253,0.0109135385492364,0.0410582359183085,0.0315994431636739,0.0159146924690501,0.0165987528420262,0.0511384634547147,0.0558941635776584,0.0542807405265949,0.354775773177484
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",36,-6549.88636410294,16.3783872380646,0.00190048433299987,0.000292933968827693,0.384569743293478,377.266892582886,0.480359912497449,93.876210992773,189.732505758105,0.965442802628283,0.0746457271107766,0.0262503693295697,0.0199430282562553,0.189866718620601,0.888416992178019,0.711293563241966,0.300601720100026,1.5885672725677,0.0177087629449629,0.0544570084979182,0.0667329830330747,0.0104559251128796,0.0925477429539261,0.0647818940913484,0.0664289651720771,0.0209857260606219,0.028422249952583,0.553471456529568,0.041716048596003
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",37,-36699.3146877565,0.0569027792652022,0.00309384354332317,0.00235728158684741,0.992738929821816,1.60433731999523,0.247134906410812,167.292718374388,109.739787024195,0.814388151121644,0.00652362693946693,0.0964116636025038,0.313433958907473,0.39094088512819,0.419291695241887,0.301811939122832,0.406544534222094,0.00299448273918992,0.984723374821419,0.498180185632389,0.0384152678790889,0.0175889724712115,0.0233428292505565,0.0613576914102365,0.02545955591771,0.00785223055626945,0.0523506507218252,0.142425868884945,0.133026747275768
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",38,-7002.64407389676,364.510394664565,5.76865315577697e-05,0.00242494428146338,0.552343777119255,91.6414618056267,0.356669573209102,665.9681836783,41.2146193789913,0.143874554402126,0.339906506239458,0.71170382020209,0.0495922741369797,0.962161543805235,0.83092968739469,0.461371046054676,0.712188473840426,3.33612886698289,0.0286657156008095,0.098167402270361,0.0027043019433352,0.0406190718655384,0.0432749211908749,0.0190840032371864,0.0480073309288564,0.0320045078041656,0.00914095342617919,0.376804784726029,0.330192722607474
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",39,-6673.54754960224,28.367774100776,0.000190250462950381,0.000976812695274558,0.199187824203402,63.3346233303425,0.0355233401324413,29.32461170309,92.0187145414387,0.2710106271398,0.183078452155918,0.250415603913474,0.804827955258932,0.795617488974391,0.411589839149032,0.245442135356739,0.696343814625348,1.84431484737176,0.256580713023301,0.304682906896469,0.00983237530477206,0.0150304726585647,0.0176688099120105,0.0191660373267392,0.0194006815828364,0.011060567570435,0.0284335081148006,0.283846936194333,0.29087770443904
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",40,-36214.8258413342,0.777053325493898,0.00362994289414445,0.00123773964213415,0.819804571563029,10.6170960246325,0.789590514776255,294.101814701407,54.8190275223014,2.12278033203889e-05,0.307832297834985,0.719692860823949,0.255035724688515,0.11017558930689,0.94599725274079,0.123259554831182,0.891336434344812,0.210658377732302,0.131396234897642,0.265555593386308,0.0459422884420323,0.0581121369009524,0.00523010641200985,0.00698313102702747,0.00748194960438679,0.0510410162548752,0.0248201711236105,0.286434086255209,0.248399520593589
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",41,-33671.1779757837,36.5373109053224,0.00291266471682537,0.00293281458168987,0.656785463809023,349.293686204314,0.091954053941372,8.0755248312948,83.8307954392279,0.00194040533770886,0.529585160438135,0.986130085476145,0.0343065254698584,0.0013790986484067,0.723678590097343,0.480537897692349,0.00895615997411821,0.487388336969344,0.0723121637820665,0.297541907420803,0.0333025961933826,0.00184454208557586,0.00903985537181135,0.0064724672088515,0.0325282935189232,0.0224992341628415,0.0306204528842455,0.223992325879663,0.342158325273902
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",42,-31693.1356088699,0.858263210537295,0.000245902175628249,0.000274220331573811,0.79867881139176,1.10287634968133,0.117402639249225,10.5594435968445,7.80692587720761,0.00488079284153503,4.63215810941188,0.629007793252936,0.996057342624381,0.712409885779981,0.0549692624094381,0.181261570785678,0.354289729878552,0.0494007400261915,0.974970856737154,0.27302111811653,0.0370058070982154,0.041058655018425,0.0572766624476197,0.0486193026013924,0.0332894335682815,0.0133964453357815,0.0350472845785423,0.110378279804278,0.350907011430935
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",43,-36632.8032169731,1.76551038261474,4.8189656452552e-05,0.000803378115072944,0.989490339389836,145.497627619315,0.557288295750024,11.4332903207067,12.2479978533105,0.0801326276658687,0.000686247588049604,0.250539988697815,0.194704803565449,0.587987582185958,0.923080133210133,0.0671806930664261,0.96813577171592,0.0783458413853208,0.325113900744608,0.392000788311056,0.0146017089636699,0.018642105559398,0.0319012836875006,0.0268942929303567,0.0101459844850043,0.0596608938349112,0.0417065580363445,0.250586776888646,0.153859607303113
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",44,-17198.346440713,10.4921021245947,0.000866786122211622,0.000788536230654151,0.66423198482106,17.5282126033389,0.977646531287862,280.03339074704,209.137399496891,0.0107997318651871,0.425392914532809,0.835546494377819,0.876290087586836,0.027038462547731,0.638035970925626,0.856632031158832,0.0436736924665898,1.39917146969835,0.0548829328938323,0.0560163237186463,0.0372782757901265,0.038191577182329,0.00084725413139341,0.0414407615311175,0.0324392940825752,0.0206505288478204,0.011157830603576,0.41153379290883,0.350444361203585
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",45,-6578.57043323957,11.9230848427354,0.000236427390318708,0.00162736192372814,0.514047435188196,13.382297903499,0.347575642773361,3.84933286250702,36.2395759201018,0.130805481942014,0.09325848240767,0.057618654057277,0.177768138849388,0.814067883717215,0.545204370952655,0.991842204862014,0.0181613531388022,1.56920646836503,0.801575550287455,0.363387133544752,0.0312616411919546,0.0460814385521947,0.031800998826812,0.0279482480733162,0.0155328138724037,0.0142195691233699,0.0451346700983161,0.132617136392629,0.292016350324251
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",46,-36481.982829452,0.041982461270109,0.000134305194126797,0.000648851102350682,0.227301890968092,24.4445663550974,0.764167861959499,4.14051946828793,12.1112929377453,0.00170249272946341,0.223885722929503,0.879519698010252,0.820548280303809,0.538670731075031,0.377321047477493,0.0619495421233981,0.00605137662253035,0.0412405255319189,0.11655972071425,0.173990346752418,0.00857139874291463,0.0309315778529196,0.0111164517203023,0.00427774309157295,0.0604778908583965,0.0580637400499053,0.0263965254275347,0.539142297237471,0.0870320282665658
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",47,-36190.1497654536,1.30084353362626,0.00033113024774643,0.00294991981332274,0.927947302479375,25.3897835152109,0.746644532096755,26.1457151928507,30.5048824183214,0.000706059175972117,0.357337932838065,0.924313852229145,0.0596103892648344,0.53538171222142,0.981699936360395,0.02953949372533,0.0113064809525974,3.87449960881581,0.0573539414344604,0.457569846448137,0.01743894190624,0.0315239185609935,0.0174928089580396,0.0348929637642834,0.0247376770811007,0.00180247001568882,0.0283872076068291,0.22714299551249,0.159011170146198
"US","waning.same.protection.same.symptoms.diff.transmission.diff","all","two.weeks",48,-36566.6719300678,1.42167640678546,0.00746271448143332,0.00110178172773394,0.984405422113908,125.772283206364,0.0347995388027146,12.6558126116684,30.4765586528252,0.661875498682229,0.00261935680050549,0.995224880427967,0.94793881392175,0.986921069167868,0.824671182961099,0.850821812749863,0.86324844123437,0.100789140824411,0.493740282118687,0.289020472558056,0.0534385536571572,0.0107003852847777,0.0527786195774846,0.0190853608838134,0.00350090518853554,0.0330829302296756,0.00634668760726676,0.0135830675621696,0.518463017451063
