"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","Vwp_symptom_mod","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",11,-36630.2358297689,3.00442241087514,0.000216001879225508,0.00822156464378311,0.000913929599108898,0.45734901729713,74.642065949033,0.658563679069401,2.0781910136229,9.19191903904355,0.00790555154930463,0.00275047317376693,0.00282294018287011,0.947489537487936,0.0927527597985294,0.350428015954691,0.955739846931213,0.0362945302436377,0.407077989220097,0.372091972250568,0.0527885946879797,0.0156491525629923,0.0263187434424729,0.0638026833234547,0.0681740971717545,0.0479637512135022,0.0160064259589582,0.144747707985022,0.192456871403296
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",12,-33666.0038496378,0.405860512019226,0.00282968185738955,0.000223182127746974,0.00116783360308791,0.550154259324826,16.0942180780979,0.137184404872856,86.1058644279859,111.53849014868,0.0344143632829775,0.655779637416039,0.937868301695549,0.81762844595256,0.00498185088526909,0.917593200141404,0.0155803361492833,0.0379042913316141,0.0500351732865183,0.0245576197727083,0.0145422799956095,0.0395869715851185,0.0440899809157965,0.0199499669070167,0.0243750256150334,0.00939355111302078,0.0383242719415123,0.377893342984058,0.407286989170126
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",13,-6900.6938087588,25.9530702555346,0.00398473462843531,0.0113954628103821,0.0117748615743491,0.330744717305724,584.951334415636,0.292444122151538,212.077745246723,15.2412237425042,0.486647651019383,0.0711222745613577,0.0288784385776888,0.912096914618879,0.753833040409272,0.914445520216436,0.0474530049765573,1.60465432454834,0.00147447810968721,0.343631718580289,0.0231146247489838,0.032746192600546,0.0145701109571895,0.000613515854034733,0.0347538730573685,0.00313046882911267,0.0198369250533548,0.038389721261863,0.489212849057258
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",14,-29571.9678602792,22.5952294550618,7.63963224987372e-06,0.000189231061160306,0.00046766184279757,0.517629638830035,97.4286345466813,0.912870672578221,166.810047945974,0.224926721060539,0.0412082233785837,1261.18267482833,0.905028074942211,0.00115223387386435,0.814583812545541,0.102567307964715,0.23206688792564,0.0205735558067567,0.0129991860979057,0.111750738023775,0.0599796339573618,0.00653179210482115,0.0454165121363431,0.0327461135229956,0.0070003888695652,0.0389066864929288,0.0565075270415282,0.37165994880247,0.269500659048212
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",15,-7014.347921392,5.89852866874968,0.00249144847927507,0.00139583043894753,0.000166233712323368,0.355607030558271,38.9541098787656,0.356891930649415,8.81200414192193,122.163907372879,0.174978972485671,0.364791166914856,0.1304016599533,0.173773281163802,0.576024043331064,0.00499946141222971,0.5337444206985,1.5469629237625,0.0555978306926881,0.404116166323997,0.0297012200474097,0.039216834314916,0.0242274511465162,0.01186812100221,0.0157347169353275,0.0142856840869328,0.00391713311923231,0.387008960175628,0.0699237128478308
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",16,-10370.955214356,1.35699767878603,0.000335111185580548,0.00666766370548419,0.010832558162498,0.99061488151497,319.282974653333,0.259055193643843,22.7206815086087,66.2225463501195,0.823658774137186,0.0776984146180448,0.134125296369576,0.951347860074853,0.139010783613263,0.470501066263495,0.847352511568869,1.47632150033086,0.0100094644836045,0.238663173482389,0.00944782905419586,0.0214255924337152,0.000143938758328374,0.0466107659152042,0.0486118273095831,0.0476781968489338,0.0357479023864964,0.183789523812345,0.367881249998809
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",17,-36427.6563189808,0.0238524279370707,0.000423472834575363,0.00180250380639391,0.00264391259618378,0.55020249741253,362.695498598591,0.971769884969003,54.2692944603708,2.09378919747308,0.00216459199056175,0.182970071433257,0.451161496395924,0.134146525798845,0.594100029768905,0.348685713438649,0.00277328401142803,0.0707391551934093,0.154616418095747,0.279859000030206,0.0235935710736455,0.0688971100233792,0.00293085099653969,0.00359562933833971,0.0185179957955244,0.0698097201625389,0.0377862344691904,0.0328559350297468,0.462153953080889
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",18,-36670.9396877857,2.23913167067605,0.00308378543065188,0.00205086089264378,0.000645341256068723,0.420277351969655,228.83344889236,0.870084866685045,126.65896674744,30.2807468115248,3.92728891736242e-05,0.0190321800570439,0.0244073403699113,0.865102234089909,0.0247300878482415,0.759420881045428,0.674666082336884,0.116768707210583,0.0137686749907876,0.458902941975598,0.0384513317689636,0.0173127548352072,0.0291988079060125,0.0292077288538415,0.038820419903028,0.0179892715961379,0.0502556711380955,0.286071135368439,0.0337899366546771
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",19,-36584.5489416386,3.3945280442413,0.000108950853236974,0.00530116821965077,0.000146946504647256,0.583008791367765,1.3379093175151,0.37551808783966,60.7109381951653,85.7568502759994,0.0250935240194245,0.146284996812747,0.976469388714936,0.918993475963697,0.889028018876096,0.835378359728228,0.000180481680432292,0.871201293339876,0.00389246034907131,0.0498286968677227,0.0324649704560791,0.0371337259591024,0.0506329291571926,0.0189706021205802,0.0625609105948678,0.0373452446431543,0.011601435148375,0.506281950648511,0.193179534404415
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",20,-36664.6680799741,0.269296374758127,0.0143919727327115,9.16319886189947e-05,0.00435507801005159,0.0123139769876718,231.697841650785,0.0863582389419164,4.81153783843174,31.3702068100466,0.00244059683537955,0.00314545213099252,0.153012482756514,0.755967379879087,0.3032390935022,0.203816189037789,0.181947847995553,0.0190553209276652,0.73894103382298,0.285221926608428,2.51582085054197e-05,0.00380659698193164,0.0154177216031992,0.0421066241044365,0.0248650825505337,0.00467784756229116,0.0364171658655509,0.146836167603572,0.440625708911552
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",21,-36642.3451378768,4.43895945993523,0.000394280834357139,0.00421547241245467,0.000697073983351086,0.971531576845318,37.3564668619568,0.00292837205200361,74.04838812648,115.997122862442,0.00629064673964276,0.00435999924913872,0.996204280469433,0.212214451896065,0.0926683082512086,0.0365041846781049,0.977200805605248,0.0248006179221326,0.042700608741162,0.0847421270710067,0.0055254581587438,0.00850570970195835,0.0417010881284099,0.0296759510815025,0.0256999551881952,0.00924403393298919,0.013266920212767,0.38358614073508,0.398052615789348
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",22,-36536.4851737221,10.810220039489,8.19606815059952e-05,2.67690923735702e-05,0.000632456898330227,0.216492833212359,69.177396503626,0.66079655464735,1579.47085970164,19.0766701464259,0.0306281194077565,0.568780848051172,0.419628408272681,0.00817045338263044,0.217329376720441,0.488707900858443,0.0588044936700048,2.97394509557297,0.0371964477045436,0.359856783430468,0.0348763282354162,0.0387408624494282,0.0227978976427641,0.00960935845177986,0.00416239831268698,0.0399328689123715,0.0434540119918202,0.215234979308134,0.231334511265131
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",23,-36702.1012793429,0.0630550669155209,0.000524067694888565,0.00528537809048962,0.00542512961079904,0.851002497790743,139.16877970444,0.0382127518828608,136.272944846209,45.1156317552265,0.733797364700197,0.000179899949922229,0.742859835024884,0.101048126409593,0.973910231271477,0.453450348267691,0.0513981184877048,0.00312189589524149,0.0272062998227616,0.395874991638853,0.0787982962783384,0.0379203589037709,0.0148847018465848,0.0836369738170079,0.0306607553343,0.0373662630493509,0.00533626627002683,0.142795914004464,0.172725478857303
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",24,-6654.43498257536,44.9149669329389,0.000420202972637253,0.00267734279826097,0.00070653093732434,0.140221709337973,95.5523154725207,0.646779071681568,8.21226642729871,70.3613792442708,0.221566404946426,0.185037205164206,0.07718231007389,0.914460455793037,0.489610270835363,0.252412919107909,0.058647962982227,1.61282469577437,0.0451315604033461,0.345221907561028,0.0135792042064214,0.0353930492942454,0.0231582308721708,0.0150811903562764,0.0312802080510209,0.0340150732716522,0.020279001956982,0.237693628135957,0.244298506294245
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",25,-36698.853371955,0.161512368390915,0.00646836479159806,0.00507561817747868,0.00519730931322618,0.369658794482006,27.7065757380821,0.717172449306154,4.05607039709284,94.3291250642325,0.00518992199960031,0.0140320357991827,0.403995690363846,0.989536643077368,0.0323902788135021,0.81842357898415,0.00693587712899912,0.588282608291872,0.954136562408676,0.205727124733654,0.0276855176744116,0.000523827372502066,0.0845856320066605,0.0284040852446644,0.0115940549119874,0.0399373324568585,0.00964539080138653,0.367862995323549,0.224034039474326
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",26,-32320.9400452627,6.31458709404198,0.00388049778111929,0.000241697248207003,0.000482954422911221,0.999868339530315,227.33935824218,0.454279568680592,28.1413010081727,160.916071515893,0.00023350730081904,0.669616557501302,0.944697314406493,0.654852884164633,0.53924489921557,0.0414992344899426,0.109468227726651,0.304076316152538,0.0626310948832449,0.274427639599334,0.0280985639632831,0.0185902019124664,0.0165574959080061,0.0297445511884616,0.0229544129846395,0.000902841006371451,0.0212645228781062,0.328870335468755,0.258589435090577
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",27,-6643.95157079126,32.0482361453504,0.000220469651013105,0.00572479845927485,0.00150960960907078,0.0095239416391303,35.2420621108766,0.434733405081235,19.5888081368924,34.7701464967918,0.895843512390567,0.0800046615019719,0.231539953599049,0.182520752547897,0.313347494642404,0.283287895301027,0.0138593165076712,1.54580992975011,0.0699423413978138,0.00550289361454776,0.0286924118317348,0.0122627461239804,0.0104231296692451,0.00482209007030166,0.0419345234739735,0.0371962159379335,0.0166669467247394,0.342151884247037,0.500347158306507
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",28,-36688.572508087,0.0130939153808113,0.00192532939330758,0.00136559084961962,0.00246696013966316,0.79575468632586,5.51769075278713,0.331422060330216,13.4332988751459,38.8690871990332,0.0035395128710719,0.00589672775258517,0.905591062359771,0.661623667704662,0.868340950267407,0.20996403246843,0.00945304790694401,0.130791440995251,0.923743823076934,0.32755117027523,0.00363669987081798,0.0453049722564024,0.0443185422701688,0.0366568472088295,0.023475293244137,0.0164473436477228,0.0527807677149112,0.140815116159251,0.30901324735253
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",29,-36645.3580246308,0.276621491437529,0.0053467576954707,0.000348870601125351,2.47572918916649e-05,0.160468729654156,24.9987392863416,0.0462658578439158,39.0760782183001,11.3845791300634,0.00603246714172449,0.00497624276951233,0.786023425487758,0.368765542142166,0.515153599973347,0.993751765337281,0.427060014748155,0.034227555956826,0.202458006495083,0.0931510029570845,0.0126056443969468,0.0618777716716553,0.00658236001638037,0.0698838158286615,0.0351231512189579,0.0282378047953474,0.017007831464932,0.408685728959239,0.266844888690795
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",30,-6785.22362512235,55.71890930624,0.00092882233243183,0.00141622265303453,0.000375637078634536,0.891959035867254,6.14367991091842,0.683754650516131,190.632594607688,126.654498068267,0.0217518792552922,0.234664672946154,0.298521600858893,0.500661994264877,0.52020570908595,0.241425139239463,0.181309115283577,2.04456328242669,0.793121563194856,0.318568562313177,0.0362639720691623,0.0190478838762039,0.0306959181815535,0.0233056137386214,0.000575983112855591,0.0452081943957811,0.0373563570314212,0.0528442365251307,0.436133278756093
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",31,-6736.69776082694,21.4945041126757,7.04123117159136e-05,0.000405400905481293,0.00498021365295459,0.226621370586017,53.2737469016451,0.867468972052824,64.7782969460055,6.72693152940311,0.898016480417761,0.0766497597616691,0.0588523776079953,0.627367156714875,0.415724722589408,0.59451715797458,0.670734000824701,2.29273467010436,0.973213318175054,0.236632849462618,0.0522021708433996,0.0348426927537175,0.0466548303199035,0.0412103585494466,0.0151260070773275,0.00902910449013748,0.02687646059883,0.197686095708091,0.339739430196529
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",32,-6503.90477262648,59.9652292713737,0.00202736535671431,9.71692750110291e-05,0.00399102987824669,0.347460252604052,38.2944552962924,0.946917088164327,97.9955614057206,72.3186782629953,0.191249660642641,0.105462421472366,0.151968508784175,0.0860233834861441,0.901190356776541,0.810791587873804,0.00288488160325358,1.35893920853559,0.104646360576104,0.38869837660174,0.0193865591619019,0.0057994751741554,0.0155689834535539,0.0100599202158687,0.0326433707963386,0.0269714103595449,0.0438774330311201,0.403355653493695,0.0536388177120821
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",33,-36695.7762083229,0.00147685315629015,0.000278011979869264,0.0132175230536773,0.00484391522242254,0.0919023170379868,34.4546880525167,0.154809653724218,146.845601303845,162.292358036222,0.335076158717085,0.00132961653193413,0.831845517004453,0.87541536874893,0.0179100539296103,0.243056661830373,0.00482734023656268,0.151892055605653,0.0359032594202532,0.315945317432748,0.0371440525059604,0.0327122409704559,0.0293585233252522,0.0196326699130914,0.0386691469587383,0.0393837651055501,0.0211623613635899,0.344494083383707,0.121497839040907
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",34,-6118.43839165068,3.90470390563577,0.00154992644937181,0.000358107915385782,0.000249513094333908,0.700320748714233,71.3853635619546,0.807551435821423,26.1865770468407,53.6518596632841,0.0721750895864721,0.171861715750742,0.152615383358851,0.482181351830064,0.417690368595112,0.443002291341716,0.00372324748142719,1.96430556840451,0.167134490124257,0.177514751236146,0.0244232071712097,0.0210923421892653,0.0121199350462126,0.061140707173413,0.0290546313412859,0.0275457649744906,0.00251013242875385,0.201621598486835,0.442976929952388
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",35,-6709.67821535371,16.8777523570136,0.000257391256400388,0.00805917559670891,0.00202545504392652,0.475674722255486,61.6456602016594,0.463438561831973,32.8197904737849,75.2625983543589,0.518780845565312,0.0789039508821663,0.184953190280392,0.0230785900177293,0.156809039285039,0.906170217700818,0.316416999379531,1.87523282390472,0.158202622764654,0.372506196376009,0.011364831687592,0.0413283552413567,0.0277223968990889,0.0159489365197537,0.0160620090638236,0.0478372879233466,0.0566374314216517,0.0571357282312231,0.353456826636155
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",36,-6289.10816860264,5.69559141334586,0.00054188219819923,0.000598839466790034,0.000656269609792845,0.98668585423262,14.5989736641186,0.261202608116364,112.158515752174,40.1775876706587,0.01057141298454,0.273487526152614,0.00980466954861679,0.289739521212869,0.707063159033871,0.258185539828489,0.0547681192389921,1.61036797588333,0.0142731469388452,0.054597205646263,0.0635727079177864,0.0106348247472525,0.0928622102660336,0.0702536006219942,0.0731586953829935,0.0219862221312668,0.028825123524133,0.542351364814545,0.0417580449477321
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",37,-36699.1417923294,0.000183304445617091,0.00105712766953896,0.00018240829314935,0.000108247220600951,0.14161802196438,85.1302465327785,0.987939537604649,69.368325509783,135.776159625514,0.939841883543283,0.0120949719909962,0.336493392636823,0.396017260922927,0.109316971969842,0.0332877419825679,2.52778741666968e-05,0.00533875294458795,0.915216078211196,0.48987476841564,0.0425414308925346,0.0163561993703639,0.0233709485594621,0.0637236194926393,0.026343568730019,0.00741474290936633,0.048912280396217,0.160605396368883,0.120857044864875
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",38,-6205.23017337674,13.4636182174694,0.000113173436664172,0.00043082007760243,0.0034871694524669,0.288819104158883,12.9887037240371,0.0851782892412243,9.19002648855059,74.8120033511968,0.0341571069133544,0.21083050149248,0.00572632947647233,0.968741815615395,0.139659920831198,0.540545819430209,0.0418573753027628,2.09302643302813,0.313972983208208,0.0933089938982878,0.00226099175782004,0.0368094550416946,0.0387302586202966,0.0181161346912985,0.0444609330191116,0.0317863932862638,0.0082892238032014,0.372657836907664,0.353579778974362
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",39,-30391.3314711919,20.8207304790885,0.000518213882332097,0.000377007733260409,0.00265128335643562,0.356287285110319,7.19214896592953,0.805421281458822,37.7701091411761,216.07283463734,0.0798048363019506,1.16165288528366,0.951724509328156,0.880702756170351,0.255805576554621,0.756297443502332,0.00181698667574169,0.709995603711291,0.0481836073212132,0.285417193598875,0.00993133895979625,0.0154921413314444,0.0185685077721955,0.019908163579791,0.018525829882164,0.0106860598671229,0.0288872901454912,0.297325659302426,0.295257815560694
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",40,-36679.8764374041,0.67216738385013,0.0045744396449796,0.000887256980854884,0.000210777654028086,0.738583684492128,7.37395036322462,0.0876237991971042,130.589448163249,10.6322628437419,0.00155623413114266,0.00938564319770768,0.156124261776401,0.302870563119636,0.861192440287097,0.0285553007743986,0.939082452195353,0.0181939154025346,0.413392683031354,0.255513903817526,0.0471992277572945,0.0621029579607706,0.00502861220215435,0.00697881637245716,0.00696671307744563,0.0494635601527912,0.0253934464165901,0.285873065942251,0.255479696300719
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",41,-7336.99365107503,23.7312149626164,8.67632935438555e-05,0.000724648559114817,0.00109980666057393,0.412993671825718,158.172462335069,0.0242378075708242,143.378091236336,28.9142520509736,0.897846317418551,1.98736273359097,0.960276965064541,0.00120313922879433,0.679413766900945,0.925968117921847,0.618769678252126,6.48225108216512,0.0124423638261426,0.316451095774799,0.0353849167416641,0.00198681458156717,0.00916479215824732,0.00617911054499889,0.0322754782040622,0.0232852561717789,0.0313922446964336,0.218631762948676,0.325248528177773
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",42,-11326.667399973,1.3939479180219,0.000100256928470324,0.000125116449155847,0.00230138410378465,0.00325235996683775,19.3095306791741,0.600833599815531,0.923993213266398,1.3853953085672,0.0577113109461865,263.140084553545,0.795996927480521,0.371043739821001,0.100086147985101,0.623105154172164,0.0350811564554808,3.89272210192509,0.00939069774652123,0.273981959112374,0.0377632039383349,0.0408164061129622,0.056253579764319,0.0468607053878884,0.0307874457080129,0.0116282541742465,0.0364690681912728,0.116582236975689,0.3488571406349
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",43,-7088.07560949999,26.4210029643844,0.0002019081837506,0.00102657947198293,0.000135660783170094,0.287551338900237,10.0086037643584,0.387980930481049,46.5038463942133,362.005062805271,0.673415527791745,0.107703200775565,0.0386125166670442,0.972252986656783,0.742218405544128,0.180813257461971,0.960611176497377,1.63493802339084,0.589772912450199,0.396471414194274,0.0147095759749747,0.0188351086089426,0.0328508743364682,0.0267955637662384,0.0122326915865073,0.0562317649043226,0.0452365869877717,0.236047736522533,0.160588683117968
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",44,-6122.40177474808,20.2647897439456,0.00976668880522699,0.000294872247305601,0.00591746425915476,0.121701159590931,87.0803454866944,0.964043804376947,92.374060373482,35.3106860800152,0.00233210460226803,0.139010020010921,0.383399368548112,0.0897372820223267,0.749501311759733,0.583266123762215,0.0976158308445341,1.81775623361068,0.207285444680224,0.0538576073563799,0.0329998168741957,0.0377234475689247,0.000821203116602221,0.0405857387114376,0.0322829464905244,0.0186022238213456,0.010205832200308,0.449352661750889,0.323568522109393
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",45,-6757.70576477867,44.8134343864242,0.000289573745114925,0.00333249315515857,0.001090994730547,0.962301676322981,41.2044065084701,0.792161245502755,67.3759605480224,10.6399325180858,0.614581815783466,0.0755348575756366,0.0418063786187004,0.596966056859036,0.958879816212748,0.946903041381309,0.0351261508437115,1.69920386192227,0.887002440284668,0.34996856257693,0.0314639752346537,0.0466932625197165,0.0312719792019252,0.0271235076685387,0.0154303626500096,0.0147234622027313,0.046221587373412,0.131716098410799,0.305387202161284
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",46,-30913.1914159498,2.94905266940387,0.000299753696531203,0.000686255719081828,0.000598698968148433,0.0399975047873032,44.6588330938551,0.204675095605196,55.9317047592738,69.0510630167546,0.0270899338367155,123.561119784029,0.63792559815547,0.0137613380493966,0.344522922851436,0.490443127052986,0.0409581198918995,0.498249482350654,0.00569110853839962,0.176312546920938,0.00784129214787688,0.0308724209409535,0.00973034867862348,0.0040189823789108,0.05688166294707,0.0553627303661337,0.0262270820662442,0.563923088696144,0.0688298448571063
"US","waning.diff.protection.same.symptoms.diff.transmission.same","all","two.weeks",47,-36696.4826134761,0.00667132732370074,0.000396159692584577,0.010324876832491,0.000984398095337841,0.836313037024348,17.1051355009936,0.774991928256165,22.6534258557691,20.8608136023007,0.0107202886047306,0.0111123396130182,0.472659224905863,0.135069493012312,0.946461005020452,0.206261372771458,0.00505470708867124,0.230114089681819,0.0355153194628498,0.452325748174664,0.0153826950213068,0.0300180891779225,0.0173646800708794,0.0355507315072054,0.0267190819328739,0.00186724558348099,0.0264421913282515,0.228978180100062,0.165351357103354
