"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","Vwp_symptom_mod","Vap_fail_rate","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",11,-36663.5234292204,0.694154542839813,9.6838608971411e-05,0.000587146993570616,0.51711077368331,17.1086438362946,0.82457921365665,83.8494289941815,0.0865883373586401,37.3201618119144,0.000518622032593228,0.0114303726841651,0.00253760411451812,0.968273299394268,0.14414315961099,0.0961350101814164,0.885117009359812,0.014792813063201,0.171293465657936,0.38024859777547,0.0563007884074531,0.0154517958984421,0.026892287545644,0.0606933942230548,0.0694032132124904,0.0497682293090436,0.0163806234046682,0.139986309847793,0.184874760375941
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",12,-36329.3984669257,0.0015915065085786,0.00935683570511622,9.69221323140895e-06,0.826712277102602,43.1145527897671,0.368713125001356,9.36030036497938,0.392930680015879,98.0045546571386,0.0511706815331705,0.0738665021372871,0.850700097532166,0.518212839053418,0.000239967347645937,0.959739146304937,0.00141956098304541,0.00160231005541874,0.0459092394916074,0.0215411257948144,0.0148663240571973,0.0378710796183439,0.0460243291492811,0.0198309247620782,0.0266405155975826,0.00941580980061771,0.0376442302531853,0.371606208744417,0.414559452222483
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",13,-7974.41903954376,72.2451558176029,0.0135565745009621,0.00265998803225668,0.0650191242079395,44.2338183869676,0.941195232630203,105.070773454198,0.770606937321895,48.120505823481,0.602710848419652,0.0784739683409547,0.117395916176134,0.278961027833958,0.975679746180036,0.84584621991744,0.0405586318213518,1.60897616147203,0.00409499260531352,0.364167142007722,0.0203146462617981,0.0327505385053854,0.0134888147571188,0.000532979188894226,0.0320640490298246,0.00311563712224232,0.0178241404073551,0.0382411133608294,0.47750093935883
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",14,-7221.02337363865,6.8765562943172,5.04719043512443e-05,0.000712255247569134,0.771456984087617,472.807677684494,0.193008019025589,407.752381330781,0.689003248095782,0.635766562028038,0.773372399154786,5.17441034454743,0.73002439013703,0.00545266311135437,0.0560641000185391,0.030360476886418,0.00383345326502043,7.90858569721693,0.0104737179512245,0.112696236475216,0.0559779722237274,0.00641488153696469,0.0502819554305303,0.0310697985595487,0.00707023432549474,0.0350048171770419,0.0551729353372088,0.38287379119765,0.263437377736618
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",15,-31613.7454248686,1.13232958093823,0.00143492505394615,0.00364565538935535,0.923730733262276,54.3512985072072,0.0930588358552526,3.11577399018932,0.283508750105784,54.1019535849652,0.0105514010586231,0.857142263020027,0.280798559906302,0.369090990785557,0.76284502158191,0.054051194742236,0.0464721406651521,0.0152598981565179,0.0352242607186005,0.431562295198315,0.0283460156231042,0.0378316546309231,0.0210903354878669,0.0106430753164826,0.0160340539292039,0.0137792540911226,0.00397857758296812,0.371484509930745,0.0652502282092686
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",16,-36287.3704904119,12.6037832860755,0.000566338820392637,0.00445184081486873,0.206365643880868,286.250245965854,0.206998381602484,4.27248516777821,0.458545281676197,26.0495720451033,0.0391220334288389,0.00682811227754333,0.668375789413078,0.827912139674521,0.0328458105456158,0.454727297799704,0.752159424226072,14.335590067219,0.0294486322009032,0.230304477796371,0.0090549550664624,0.0215458065700995,0.000141121078797859,0.044273569815722,0.0539539128495742,0.0468985630584931,0.0343132802307477,0.181769029175276,0.377745284358456
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",17,-6682.97719127107,6.60822023365804,0.000288573834519801,0.00519096200384582,0.0178341989612605,199.030007621694,0.953680178567369,2.95719684602181,0.241845951361068,18.1337433211639,0.402591781097035,0.151442779308666,0.262525022234683,0.0803899735343811,0.0984969330094233,0.0677265075782856,0.107119365179807,1.4306656092169,0.218351174351017,0.267330341013133,0.0202616110229623,0.0692791630692925,0.00287072380957511,0.00368323652606196,0.0173525137213117,0.0742087582404243,0.0343614773067504,0.0344071783793718,0.476244996911117
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",18,-29442.8584015623,47.1046589939178,0.00508555795290994,0.000374305885874769,0.604141085323927,13.9647889026407,0.495412964601088,40.4570145167874,0.935847998643925,86.0335508387281,0.000222998472603767,0.41708120906008,0.0396901354904127,0.438760998290027,0.0470855213213127,0.674028758281357,0.321434221355966,0.301164605392958,0.0902496080644926,0.454328136488298,0.0400415134145707,0.0173234960076624,0.0268311926446666,0.029309130536716,0.0371869978371101,0.0175266932825101,0.0488648560741296,0.294802404985995,0.033785578728342
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",19,-32568.5897978309,1.98796320407052,0.0375388381865015,0.000881435741709945,0.849469693236163,25.6760551436698,0.144853830021239,58.4652693296918,0.729324324236207,33.4666777024581,0.183643107926142,0.303079928075694,0.714236006671267,0.836881828928998,0.993791504119327,0.949567233552758,0.000147698871335977,0.0446047059298406,0.0260950703151906,0.048629394941114,0.0305445417140852,0.0357536278686839,0.0505334023267412,0.0187672544761236,0.0585365649656347,0.0379914504260799,0.011416381768027,0.518336079852901,0.189491301660609
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",20,-36610.6975638256,4.96709006343252,0.00143993602838982,0.000195973992128593,0.340057093832124,2.127140554362,0.478935273188923,33.1813750904742,0.230810028368682,346.470984461515,0.00620808741244028,0.00485410699422925,0.912237729293639,0.218072357394914,0.223465610428872,0.0261762920289167,0.450092410985148,0.527339660224414,0.229568187092766,0.30362374812992,2.38239078874599e-05,0.0034074448414843,0.0143905068082545,0.0382108003717943,0.0215936714519254,0.00457474855357208,0.0326492384477194,0.149830824886903,0.43169519260054
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",21,-7261.48877371828,43.9301590482858,0.00109758577117815,0.00361448351202495,0.824676789830213,127.451515761175,0.0724396618527452,0.373058472875376,0.627546609802543,13.6348541362774,0.235459412701462,0.523207671747251,0.936030954741022,0.342140428794851,0.46206336848574,0.0202683076988589,0.961288989249921,5.09970625460112,0.146523744492312,0.0884079887711224,0.00574569973228785,0.00858402758052185,0.039406052329219,0.0268577982019059,0.0239426917975993,0.00896511579440616,0.0133713413504576,0.366870196499155,0.417849087943325
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",22,-16406.8250880101,5.87243478023649,4.21131269042222e-05,0.000220861366471646,0.290384754977033,19.367562887427,0.645978514468528,248.464399348602,0.99815139843291,31.7203783079983,0.00235441723329909,0.601637449600354,0.300099221952902,0.0705857519378357,0.623675514043295,0.817703010290207,0.645342620650084,3.00335512027486,0.00885911650079765,0.371723474505476,0.0328017898195151,0.0363430004329625,0.0223800508260594,0.00934234423568992,0.00397927180161533,0.0372882213909236,0.0441914977237265,0.21591989158777,0.226030457676261
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",23,-32738.3977653663,4.72314262783825,8.65305167426281e-06,9.75915226755451e-05,0.205432064514036,85.0568632057559,0.99002701053965,26.406216746234,0.86238043520809,84.3582906402115,0.32169740851433,27.8061836968277,0.944208016656729,0.182756283970092,0.912276155428749,0.442523787825899,0.168121510422341,0.0212449862832536,0.00147769577227962,0.401916394427584,0.0785339670658931,0.040754958180143,0.0132926744609955,0.0822956239584286,0.0277079660023646,0.0415521100269304,0.00528528056582393,0.139051051570951,0.169609973740886
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",24,-36756.165839464,0,0.00069188284681864,0.000804080685707366,0.938092944731445,7.50591805833796,0.577218214255771,240.040298097391,0.45937568521354,30.3602898250076,0.574305322292144,0.129448666478847,0.145725778534751,0.76245171734336,0.422826384703339,0.00486914328583074,0.215714777371517,1.55339767384375,0.419205794343309,0.325661648235761,0.0136545552475029,0.0322939821954487,0.0244784744305959,0.0150761444834376,0.0305902877099969,0.0337715536085034,0.0196181467986941,0.245902159372118,0.258953047917941
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",25,-6929.04317190811,169.968338007613,0.00281930019409177,0.00457625392876488,0.527414826408535,54.0853364178601,0.287220448199765,100.037753414986,0.339351864216677,296.427028500798,0.426341805290207,0.0776794978724424,0.132154763517094,0.993036387102007,0.0385952028888975,0.764448925533003,0.210830470543663,1.50649930332155,0.0443976952913268,0.208754691444058,0.0261744832393263,0.00049879181990361,0.084170933013847,0.0274193805479821,0.0122529895567131,0.0439714652662181,0.00941610556653743,0.397898777381525,0.18944238216389
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",26,-36343.3084663247,1.452313476711,0.0014422415978987,0.000244788968937873,0.834056348910569,157.601850851844,0.661014156470302,6.69349281261052,0.741670858968755,11.0254726786011,4.00416914911645e-05,0.124581289458663,0.862611434760954,0.407137254691026,0.335001115120344,0.16727816339569,0.951775238871159,0.20573063394927,0.124434314320535,0.27011663039445,0.02928938211227,0.0173005231068797,0.0175331696080744,0.0281713606452739,0.0229554978857568,0.000865854874859472,0.0208062388131762,0.333105088874087,0.259856253685172
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",27,-31820.0529413642,0.171076152638498,0.0068171309038056,0.0330055080654761,0.0640761279132372,67.457852390249,0.216134245252411,285.056342024886,0.265089352347906,65.6351404746334,0.864275167863612,5.9987668638691,0.863740204693559,0.0314197095921742,0.418599303323746,0.0805717672341473,5.23726965245671e-05,0.0304537612070723,0.681521885210759,0.00562754404805518,0.0267420238580278,0.0118339738147693,0.0106219813739707,0.00479516911522466,0.0454259250348427,0.0373103462559232,0.0188888366012383,0.365113868674344,0.473640331223604
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",28,-36678.8220070269,0.0892814615873185,0.000428319945140124,0.00313534626802721,0.036281532805695,55.9581174247128,0.00643768871114298,5.36944267140362,0.0505657683498768,25.5096676891173,0.0045625473678731,0.00062308433431496,0.969289831168131,0.64977033540873,0.8334900743876,0.508788046737933,0.328980615374705,0.0186480313534399,0.0153035703428162,0.316694816000779,0.0038346357284148,0.0500088169355263,0.0462237172480604,0.0394510341022716,0.0241724189290174,0.0172737341149813,0.0539709137340789,0.146077514229804,0.302292398977067
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",29,-36641.4204434589,4.24337418640075,0.000630516606423226,0.00203735588728258,0.884952632202301,231.359431472537,0.600347876973124,51.098956860916,0.582002022577019,14.6655093145142,0.0115301605346505,0.0288694138301274,0.384480942010969,0.146052255129763,0.61591795255031,0.964148604413521,0.0057737549274731,1.32050740057691,0.0945222817205425,0.0973517233216334,0.0129411352624481,0.0620810331601311,0.00693497542350674,0.0677729766768963,0.0341685114491149,0.0282748301166567,0.0164025988392555,0.407567258125856,0.266504957624501
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",30,-7475.85741520481,97.4618520785479,0.000457091505464976,0.000267391609110384,0.358839982798682,82.4682369375524,0.116715295774521,16.3259132668943,0.94751815353615,11.1933021818522,0.0210932320110418,0.234147675713969,0.391370929360012,0.951812463035759,0.510274182781935,0.450228972600165,0.0249635038213176,2.60037499593866,0.811896825416554,0.323706664282314,0.0351662377513143,0.0199099173016113,0.028846003820705,0.023184185993679,0.000601600900864506,0.0447315437878677,0.03503228230774,0.0513595505638273,0.437462013290077
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",31,-6708.27869619852,0.893576994255176,0.00215092222056773,0.000195534826038086,0.145263376234939,42.699578436411,0.375811834577834,98.523356423481,0.833606486186582,3.18621204987378,0.542237997370868,0.139954327539366,0.134497841125543,0.200699045675614,0.307294639077663,0.0610121293497182,0.560099069588667,1.7393584417849,0.902574287434206,0.229465048101715,0.0554354139773781,0.034272139570155,0.052620134132514,0.0423056100884037,0.0135999021331171,0.00870075263381657,0.0271658786651954,0.18395925774277,0.352475862954934
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",32,-6305.67501943891,1.99146758323542,0.00202547357672927,0.000398706787966487,0.615525701355048,38.1155908587911,0.950428820430156,100.873151797435,0.234839636306129,22.3531912884517,0.505744097605485,0.103362819912474,0.0301228179479579,0.115445227452177,0.979827521698729,0.653855747590911,0.000995161698459516,1.58763478201503,0.336110779517819,0.381988125441684,0.0193087894713459,0.00577140804080351,0.0152789711617634,0.0111649279811396,0.0323527032201354,0.0290690070701368,0.0468888351986617,0.40057873560333,0.0575984968110006
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",33,-8087.27046590239,213.96134431155,0.0733541168590622,0.00162614589545215,0.161918761865615,31.0566563076736,0.260700059027345,30.6613111247071,0.389166736684307,173.976248522306,0.725714578418672,0.0860855142274005,0.146167794466199,0.739248757530945,0.088954663191056,0.108282968946815,0.860380174747597,1.3493117359021,0.244753201394889,0.31667218558581,0.0378123906288787,0.034658528478128,0.0295954697693995,0.0194936716829299,0.0405435373312866,0.0396461865572265,0.0215281840714141,0.344308485367774,0.115741360527153
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",34,-6483.61641213508,7.26371554838918,0.000711891190164877,0.000751274227897581,0.926063892590964,63.5963962902632,0.8188438243331,8.29666122956745,0.131940691154841,58.0525557454659,0.361600150981851,0.11687862120875,0.048683682747777,0.233573581556091,0.183809566310443,0.429132374416748,0.0102945083297242,1.4974882999754,0.540186383896147,0.168431502207523,0.0234675639872326,0.0210710141284253,0.0117931346743774,0.0614583875402726,0.0294209516338077,0.0272821738153449,0.00239631363974017,0.202363896078482,0.452315062294795
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",35,-6882.84731275074,12.0434004646304,0.00027691007418261,0.000631038810141232,0.526280643800444,54.79610990431,0.851609285162353,71.5650958913858,0.396394924232234,47.0668595690741,0.593101611184596,0.0821027189670921,0.275281356781795,0.249942191954553,0.801401264417306,0.850494427742694,0.332682083173358,1.74936174099276,0.19578006227491,0.35687052044139,0.0114854147285574,0.0421691379680872,0.0281248133143915,0.016410943251337,0.016498188544919,0.0462225372077142,0.0522238505506283,0.0596386917894905,0.370355902203485
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",36,-6178.51584138202,14.0238537938474,0.0034636793805174,0.000153756697047362,0.0372976330899621,2143.98914927284,0.220769629562957,592.018797055424,0.7710221951188,15.8193862203654,0.00364433049960226,0.2281089334781,0.0168910521748841,0.723263054977225,0.776143475873051,0.37117612998922,0.0991854908685996,1.8840638887099,0.0943012099801434,0.0509053198717581,0.0611734190339906,0.0111826587357506,0.0818775383866299,0.0672336642994195,0.0675919894040944,0.0197710464902341,0.0267456906158223,0.570425410581003,0.0430932625812978
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",37,-36696.5510360485,8.85690157463083e-05,0.0110076918835177,0.00279052778420842,0.994791821654006,15.9051107691483,0.464638006650505,229.736956891435,0.869332459783425,150.016583531007,0.991339592318819,0.00792764653660247,0.471707411874383,0.535646443486823,0.222970836058758,0.200647520715813,2.19805770140335e-05,0.00214697872385257,0.93107934924499,0.496615379771863,0.0427311036547494,0.0171984250358937,0.0239742105916907,0.0663283542786619,0.0265490244448133,0.00708117268986948,0.0467085427261501,0.149570383757357,0.123243403048951
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",38,-36674.4930585565,0.31406559153658,0.00174896857887788,0.000492426682949322,0.0674315166946458,34.642875044496,0.11661258771118,27.4939231126625,0.281641786089917,17.4976033934478,0.00376223704756032,0.00142521816323787,0.230167633797354,0.930901579085606,0.826164659487896,0.3636388281166,0.913609615564976,0.054346361716012,0.211759457183328,0.0983451189866098,0.00253464573615855,0.0381111807035586,0.0432465200533422,0.0194374691834621,0.0424641870835226,0.0313891887898625,0.0084268358781069,0.368330872030181,0.347713981555196
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",39,-7412.18387295753,5.11577881496511,0.000451493040183606,0.00151529709358546,0.482164569323974,24.8911621081615,0.0931379673457886,51.3763303386465,0.580415012999845,311.283287480707,0.646726724316235,0.427798356673051,0.946663328388531,0.761613378519718,0.464126807857718,0.48761615037165,0.10131793473072,4.09193318795989,0.00667717545189648,0.276248750164928,0.00956606805895556,0.0147795668481591,0.0193879004135621,0.0187221119761607,0.0200647915630803,0.011310151787463,0.0286374698984793,0.307663013502766,0.293620175786446
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",40,-36691.8460799992,0.831136610223755,0.00058067539085132,0.0101973847945985,0.741132578837929,70.7965330384115,0.336607690027794,10.6682946420727,0.978039531368552,7.70455903784436,0.00191620796330616,0.00844188509546969,0.533851482489024,0.222190873139518,0.551868021553294,0.0222183871598072,0.907222336227779,0.0223508465647699,0.287106284999974,0.249151403971502,0.0503481918699949,0.062267165131932,0.00527122957653603,0.00744787542514967,0.00722811402279862,0.0546586133886908,0.0249012986608146,0.264098585790339,0.274627522162243
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",41,-7399.95378646173,1.08469484530352,5.17176228231971e-06,0.00293147970024191,0.655198919840442,102.310695919767,0.634256434429333,8.5934839570125,0.626770183081182,35.1025072340713,0.512821040013779,23.0940976568876,0.836210372350518,0.00230113131942242,0.881445504733393,0.623000140139901,0.0350940644391746,8.51370248547806,0.00806616280819234,0.313566184055261,0.0341043469596015,0.00175822596423814,0.00904475635149706,0.00644619497769643,0.0333537974218732,0.0226966372635088,0.0334977429941738,0.21673059185931,0.32880152215284
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",42,-36392.2341044305,0.162772982189965,0.00115935752112556,1.73880299151286e-05,0.535736886876149,0.729238883618915,0.0529512410885685,69.983753910641,0.00447830833735646,1.51395051077296,0.0275935326245316,0.132380333895032,0.991958953126107,0.748298586215069,0.530721041464347,0.346647197605782,0.0330521748483782,0.0156170613723023,0.33101750161167,0.277916401968795,0.0342969312063596,0.0398288087384977,0.0551678327690252,0.0478272594870239,0.0295883172789819,0.0115947263307725,0.0340048954564036,0.104238468334852,0.365536358429289
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",43,-36622.80425115,1.15388311355333,0.000105622650309613,0.00290947726238975,0.792866148477404,90.4889734029205,0.302868986665464,44.5593586436237,0.302403777715405,192.537931341324,0.0582920096637877,0.000586719272129134,0.392435098120848,0.414262541239449,0.884115600968118,0.356380692103458,0.973658558293981,0.0310511253647684,0.28260663478127,0.39329154722683,0.0158806126080103,0.019029057132085,0.0313601324741754,0.0280548273465349,0.0125815219306371,0.058810339875951,0.0475124698891651,0.24752865462273,0.145950836893881
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",44,-13794.2746744246,78.1193335271066,0.000248921392672043,0.000752129585783937,0.417770047245081,8.78508174816691,0.986236113290465,15.3849265614244,0.693245445117599,39.3816217231234,0.010251066353644,0.25179418204978,0.243683473167416,0.410991413220969,0.323191547357591,0.978715626160925,0.0354241337844746,2.24744850939751,0.0177133728259476,0.056952838619492,0.0340111369323792,0.0408004286162964,0.000897869732977662,0.0416126554125892,0.0323855505941002,0.0193114085531792,0.0113187903012745,0.437882068571529,0.324827252666183
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",45,-7119.7916077666,59.2780176162606,0.00325518896561508,0.0103557227431117,0.960890777647843,5.39762015475214,0.572350615875254,6.71281305468936,0.709837035337337,34.3233972680078,0.74157386062414,0.0711613708224116,0.0221447778303486,0.173307922869026,0.835951175648278,0.950406751961808,0.0394319582877828,1.43280038968834,0.981551845907545,0.369012417023256,0.0272541631116592,0.046330763193518,0.0298465374337207,0.0257715250628027,0.014098696709845,0.0151820164892832,0.0406565915643073,0.127159437118554,0.304687852293053
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",46,-9670.41765022684,9.10834309773838,0.000238784291165302,0.00431741429781163,0.0226704954758128,13.0511571656564,0.641984920910442,77.2349054756683,0.276234464902017,99.1446112535118,0.0123748400543963,2.27683459465079,0.733609960856136,0.0298404331521839,0.310813073392274,0.479775091211679,0.0426569679405272,4.73180117828537,0.0123378324436178,0.187771451343028,0.00817678011024261,0.0320878248867011,0.0108997162363747,0.00441213137297764,0.0589521900964273,0.0539101002923629,0.0253972527356243,0.537428227571298,0.0809643253549629
"US","waning.same.protection.diff.symptoms.diff.transmission.same","all","two.weeks",47,-33294.2243174188,10.5652312407069,0.000361502320860702,0.00192825959379972,0.170021959805648,1811.68044760352,0.273462246558797,13.9658711368648,0.313210600240138,67.8384381709084,0.00343833253146848,0.0657299469193651,0.383656784349191,0.328275563172477,0.989686278779056,0.136224094130228,0.0155018764435983,7.28081568190059,0.157638257389793,0.444391743275766,0.0161625472473064,0.0311233911269581,0.0180515184463584,0.0374234476705797,0.0262617060402639,0.0020253209798072,0.0284621411013487,0.240928644829371,0.155169539282241
