"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ev_0","I_0","A_0","An_0","Av_0","Vn_0","V_0"
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",11,-12236.5645257507,1.90108709359422,0.000119073537324516,0.000138926411080837,0.279003064648041,56.3621511314977,0.687989006087713,363.523735697736,0.00228207305140339,0.413321186828805,0.0620191001676151,0.143400794158495,0.00461878890745896,0.80713920169327,0.4180704142875,2.69264899960762,0.924127119056582,0.051868413427836,0.0284403235589013,0.0391616908989092,0.0570159973869009,0.0164052723747993,0.0264107000458311,0.0628064531683248,0.0758079931258953,0.489144687884318,0.152938468128284
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",12,-6462.99114704205,53.7244252163694,0.00389000727810197,0.000260219874740084,0.934101002350269,24.1379382208027,0.185133674569532,103.254673306181,0.420173636363395,0.114880121576714,0.181213272129226,0.637796658578497,0.232163919446396,0.479379770598256,0.00142159520591096,1.28809652741013,0.216513360385597,0.32024342011322,0.0482467370733412,0.00226214798055587,0.0155905402374082,0.0382301510015031,0.0457710503222498,0.0220989483465302,0.0266306243191588,0.0966418132447341,0.384284567361298
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",13,-7097.29646843459,3.4947536348041,0.000412208836259713,0.00405785875027949,0.0807124204456388,32.2774253503397,0.691624509455523,8.59354523590521,0.937667855781585,0.0675682528924745,0.10300287514637,0.091943055732825,0.179262984886135,0.48470271517406,0.672321288542745,1.63936653525596,0.0244740291098786,0.580984537626933,0.000568474068536166,0.0400940649304223,0.0256390356044727,0.0376785646445554,0.0158837890233885,0.000635465845781882,0.0387672185985212,0.0353904767362346,0.224358372921155
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",14,-36338.4895972988,0.0125098585970536,0.00203236044431842,0.000681226422446918,0.5462583603457,10.6214744532232,0.860847987322474,191.30685586668,0.00250114467485575,0.318139204462204,0.976140193468363,0.268690756062693,0.653559339168723,0.0445910370464506,0.00236973531124414,0.11211175631529,0.0423916801361044,0.217636589988204,0.0233164830571081,0.00771579139542221,0.042318979405532,0.00504799599388343,0.035441569498175,0.0226995863965759,0.00477442281432764,0.24712585319146,0.393922728259311
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",15,-31320.7478686727,14.6411719532578,0.0009836325118034,0.00122365158588212,0.854506637093677,84.8295748541683,0.544015074788191,3.28893170310146,0.00176267922985285,0.358635304443359,0.253614083481081,0.926926311308559,0.102349343109263,0.255457484643426,0.467400158626298,0.00876650320681475,0.0270610073088591,0.18923467894311,0.0767280904908971,0.0908524916741593,0.0644677428082064,0.0767376942546751,0.0471222199651122,0.0253633366171916,0.0345718101179238,0.312252740713258,0.0826691944154662
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",16,-34232.5141437419,18.7843330400312,0.000587491055987744,0.00206185221495427,0.10894414148407,298.550348653246,0.492304687299473,103.271954153533,0.0442120385380174,0.264449044237689,0.619270023574973,0.194334223526298,0.911428956985216,0.82370059508492,0.000433203775073134,0.384392180762383,0.0904965478361889,0.300799145849816,0.0104438287176432,0.0179293869186802,0.00644438834917811,0.0140157291973018,0.000100621966362896,0.0314803099866769,0.0347924360697787,0.32603008942003,0.257964063524532
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",17,-36676.5087921517,0.0309906252400344,0.00696792472216926,0.00141992275944103,0.0411421141457868,86.7411480904362,0.732432615126096,79.1478120173413,0.000392590406659187,0.118999449198196,0.953241583996739,0.377120300457229,0.74133139750386,0.110489192806035,0.0151469448606336,0.00838767617187057,0.0426507344688665,0.375854938905221,0.0220918419724635,0.0124669109257727,0.0104029463178074,0.0332711558686069,0.0014279444949788,0.00160317673260764,0.00782652829618253,0.349942771990044,0.185111784496315
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",18,-6220.9543016449,15.17721767964,0.00929605142100837,0.00072277136858379,0.711588625332523,64.3841618752063,0.346066061422673,54.9923474859089,0.712990909055178,0.101121689802613,0.0659612797180025,0.0391966632161863,0.14039783873069,0.869845690067645,0.000133957347248056,2.0450649068203,0.755542210130965,0.203674298062149,0.00181388533028974,0.0394283697755418,0.0371739797840274,0.0157245684987732,0.026736212951017,0.0252754216998257,0.0337102327437726,0.171602760832752,0.444860270321851
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",19,-36705.7589991347,0.01063432347781,0.00444587777674288,0.00238760088784937,0.872773742629512,123.882703009827,0.165715736355086,25.8551108741294,0.0264404705095478,0.00308762183466414,0.396621854147227,0.069378323637225,0.557880556284759,0.684594694437045,0.0149477826158883,0.0196298346192913,0.0725847987671108,0.132133731891026,0.0223446857704367,0.00600279287477429,0.038405406213875,0.043594080865043,0.0617514795591712,0.0230178904960916,0.0737737841375686,0.455828803031118,0.143147345160896
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",20,-32025.0297001857,6.86907152355552,0.0150336200426087,0.00742232001525966,0.364052476883688,3.0239878062946,0.441830552869718,48.8984898756828,0.00343672272117979,0.774549389447085,0.22987354762523,0.311338914899836,0.274632992398645,0.441862095952392,0.00888426177070472,0.0249866473170977,0.202490469973117,0.391121428132671,0.0443744598356679,0.0320967664236697,2.7745025276004e-05,0.00399247598356819,0.0154438190824618,0.0475960751103557,0.0244261042688813,0.0483313483614973,0.392589777775951
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",21,-36609.7740060577,2.05381864233175,0.00255618016495952,0.00476101284961448,0.883687699618935,111.728512439904,0.249360634376948,1.33486228346107,0.0142206785903595,0.0039596280427824,0.986060633638385,0.246454902158404,0.935189649809792,0.835907551255823,0.444794672542054,0.16344568881398,0.307958100597973,0.495817381986693,0.009096020521499,0.0124406854048139,0.00828536798004382,0.0112276084737763,0.0592224064944358,0.0425592434374947,0.0360239072317189,0.129561596573784,0.195765781895741
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",22,-36680.2506183246,0.034530158363628,2.92167663871673e-05,0.000163125230575909,0.340439031226134,263.334856209917,0.209864336936359,20.0975190324975,0.999513690534318,0.0211142964896289,0.0448451463565419,0.981841993125791,0.190614889559293,0.0306062979117534,7.97364512943939e-05,0.306467987364538,0.259637983361077,0.131774182849405,0.0313178876522333,0.0336116680802203,0.0299054578695586,0.0316646907587383,0.0192307942819469,0.00754146565678988,0.00331926826011394,0.34941476485573,0.362219819735263
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",23,-36507.6718164232,0.873046791991183,0.00127899622811965,0.00326320082227556,0.510865590957101,2.83482607616832,0.738277616216339,33.9780527616683,0.022293473719804,0.0287576020424671,0.986561970503445,0.816144674639806,0.696554329475166,0.13753963808826,0.980567146481972,0.0855232755594212,0.414868147013037,0.0482120552299498,0.0894541070892225,0.0456247344779205,0.0881569351614109,0.0422151358076836,0.0162545842126505,0.0954250680426154,0.0337838779436335,0.478672599997771,0.0622009020371419
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",24,-33206.3066630803,0.64460448113338,0.0107984464736256,0.000126777414387122,0.974866114042019,16.5825366388183,0.414342398555108,173.087509982129,0.00315631807161987,0.898906819809807,0.757629440491727,0.194674425810725,0.447297478898146,0.875421270126647,0.026983788725751,0.00679289248330954,0.0832744873439141,0.217995152740039,0.015769487543633,0.0358853218824015,0.0145191711457377,0.0375576654310288,0.0263886620915004,0.0163761346669115,0.0340221933086723,0.377877486058089,0.223608725131987
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",25,-6437.82073446526,41.9773053135536,0.00665212521510339,0.00216484597111142,0.265919749546194,84.0381542928791,0.640653582727858,76.329947630212,0.128286537071542,0.0775560145129042,0.231344964775902,0.828949916804791,0.102474427553982,0.995694943937637,0.0124958358651731,1.95890200104913,0.00447949915403352,0.269324118123711,0.0597881142423312,0.0201806435906812,0.0254455913141688,0.000514041283374631,0.0798456300526662,0.0288349177643919,0.0108980928884582,0.408336210667515,0.0968326400727019
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",26,-33381.7340257381,5.11203038867736,9.67342250403101e-05,0.000818942430326299,0.549593395331472,148.416498580574,0.884947271750906,13.6726064173113,0.0276012377255056,28.4948700981234,0.807074090166855,0.0148725759344678,0.459860817114282,0.86039897978699,0.296446948817386,0.0101909228863892,0.00600458372368353,0.434143000487596,0.0122718134158604,0.0412089152494961,0.0407141713425477,0.0288628517129649,0.0247939569032685,0.0434116298982339,0.0325702516202315,0.0141451725222357,0.327878236847565
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",27,-31340.8353684951,4.56480385254734,2.00829842390778e-05,0.0026890419385933,0.186364022746213,2.68240903019563,0.774639356412881,22.7644976147872,0.0851498757084073,24.021681823504,0.813179543571809,0.196723419960516,0.440086543749331,0.395027910709626,0.0423070000774759,0.29251577852307,0.0153131871135608,0.304581981831226,0.0226966773757129,0.000539728317854476,0.0295775651541041,0.0126767894621317,0.0105569061969719,0.00526749290728815,0.0454915026823598,0.38559171376965,0.183019642302701
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",28,-7514.39876082521,8.75995180061411,0.0060742155497151,0.00294896563117335,0.11648440914087,95.9160824846909,0.00288974609402139,17.8520452601417,0.000170366113360171,1.04273379949319,0.933512709218394,0.867731543968599,0.887226375986402,0.750097941692719,0.393633003249957,4.04617071647396,0.0411716581929039,0.0658691534756827,0.05972145802025,0.0312814303837839,0.00403077295690945,0.045686570975355,0.0416327021740007,0.0357459086714297,0.0256945554764526,0.161054842925106,0.52928260494103
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",29,-6756.05313103102,130.707472569588,0.00265046108763878,0.00851024230361626,0.993574122583744,38.9100721134111,0.549186015417556,75.6663957298958,0.376154626826294,0.087080407609178,0.112757192503142,0.336176176183225,0.0905357970519419,0.678411647358662,0.141985522654549,1.60548205750027,0.454464421221726,0.343305884377982,0.0068789974316604,0.00886569694126648,0.0129179044966285,0.0594664200640635,0.00639373172386897,0.0665652592857366,0.0349530260847961,0.280742625816075,0.179910453777922
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",30,-7245.55407219406,272.790368202811,0.000277708908249461,0.00379430296444775,0.81160160856536,155.557669331263,0.0646808539684664,226.524763000773,0.814934771499455,0.07323055019523,0.15071481309431,0.91873128337165,0.65317094404154,0.933458983109356,0.974619980910289,1.64518911681493,0.151398806688579,0.319415734427921,0.0206123953421487,0.0207234671326411,0.0241141589417162,0.0126023899748904,0.0216413624103891,0.0157144026619955,0.000404063352936352,0.306444326412086,0.258327699343275
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",31,-36692.0025266009,0.0496458043735086,0.000191649395732406,0.00044382038030616,0.248599470135819,22.1218745000812,0.173334495539613,31.089909179345,0.00447217948355815,0.0147019790011765,0.336809394846629,0.6423523407703,0.0865873592743185,0.279949756118874,0.0256382269924494,0.264972515067985,0.0229694077048986,0.392700211397179,0.0430917241640739,0.0221366000132217,0.0496991540812514,0.0327769200330536,0.0447635329939352,0.0395154072734482,0.0144115758736601,0.0841075917621395,0.276797282408037
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",32,-6781.96387662905,36.2434497919287,0.000729002282158934,0.00107654317731138,0.823377287481746,49.0173448403566,0.390650064782301,44.1718178792112,0.208943111465444,0.210740639005089,0.125995818819435,0.0856131534866691,0.703256054268643,0.16245050398729,0.937898142085087,1.56284864020508,0.00914826647875069,0.106492966584854,0.0168767308156232,0.0433384536100498,0.0211162506290519,0.0059562395126942,0.0165052828502319,0.0101352581078566,0.0357620731413743,0.296644396000943,0.447172348747321
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",33,-32282.0854592013,4.96345712506581,0.000211892157705951,0.000812096686224997,0.887745721082975,18.7790101891733,0.185305649986391,31.4698149143894,0.731108019290867,8.55519592826289,0.817775319210361,0.973206064353716,0.335355693735121,0.928506564293624,0.00244910566123393,0.0562950073751087,0.000494288652222263,0.0748998478762459,0.0130794848921217,0.0367289991453099,0.0416822360237233,0.0379417817509638,0.0339468775462954,0.0227247528673395,0.0456508258263027,0.451009074552299,0.242336119519399
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",34,-6774.78779056234,2.01106692959374,0.000392923629403654,0.000532117742040636,0.671350468475915,5.74916962068214,0.571348201963189,14.7173168769442,0.0074288819949691,0.425570644836806,0.203293010262272,0.663376855126915,0.243706439728522,0.737181667445933,0.127770699177043,6.54066101629578,0.0116730125555319,0.410638151342307,0.0518892824814544,0.020073910861867,0.0262723473987483,0.0243335358783108,0.0140562454362839,0.0643762986222041,0.0352158020895644,0.32694821085493,0.0261962150343303
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",35,-36417.3567723018,1.41272126648321,0.000310831145763128,0.00238428994004709,0.697159870418294,190.473010252249,0.882422252807579,9.76651841778503,0.000715485458162523,0.387826987423408,0.79350233392776,0.209011155517269,0.441619153508215,0.527917094786847,0.00725012483594514,0.269602079216802,0.0745869393916355,0.330662432778131,0.0208127704412675,0.0210319502958873,0.00642247763196236,0.0230092865753569,0.0164673189231934,0.00895184123435044,0.00945543438622578,0.267843490824537,0.295342996909088
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",36,-36716.0605580248,0.0231854236643675,0.00226302399720754,0.000147912464885252,0.0286138086546268,218.827466878561,0.220099095155174,195.475163030151,0.325627766693605,0.00046494949589589,0.199392844229331,0.535731917160654,0.0391352066137515,0.42372270676089,0.0623358559568725,0.0602303518989179,0.347175550301739,0.322684868881643,0.00434823894355011,0.00456700974429262,0.0506966272908011,0.00906878184159438,0.0800902447228903,0.0620724129169004,0.0579320054086835,0.188209611925729,0.220330198323916
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",37,-7566.60492990813,2.36408235709166,0.000284334632248482,0.0261438195485667,0.471345961977971,38.5600388174502,0.719120158237072,139.168256672317,0.437698280452874,40.9806559710449,0.99735240986769,0.0301491232662655,0.415270969054257,0.578427698343429,0.0116021681764665,11.7958060655613,0.0132008442979103,0.0258482571176818,0.0804557949319121,0.0616231308807936,0.0485996666637151,0.0222394497121787,0.0297188490804391,0.076769188790383,0.0350812609658709,0.0892572109541511,0.530407190902875
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",38,-36532.2254063489,13.5042340428394,7.79464836701349e-05,0.000367408292302942,0.164657986136075,112.01599686558,0.276258151025894,35.8457120686532,0.249205449876433,0.00723322885657199,0.103548007986124,0.428006558878836,0.0565184985359754,0.933663454013562,0.581443721614392,3.70334248389349,0.088663663048066,0.32960966831317,0.0259729808608734,0.0116592477695724,0.00277042966034587,0.0464398685412936,0.0533544113032429,0.022377724359579,0.0506047059715544,0.355622642354564,0.101588320865804
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",39,-6746.20448003653,7.49452637987017,0.000728438113276217,0.0123924779116452,0.0515940232706461,35.0671037801464,0.0178688868676229,84.0151092972903,0.162132719965408,0.104479266895031,0.216674962889077,0.674430288110364,0.861119717287234,0.641456704147315,0.335049995680551,1.76052188631372,0.0197852607180858,0.317320413715027,0.00754304859655796,0.0408250193575699,0.0127274629374985,0.0198505955489326,0.0239749024372912,0.0251493696422132,0.0260506878415448,0.147840904379685,0.37871759554368
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",40,-12956.3845135244,2.0559438950185,0.00132494722878254,0.00235927305667747,0.645757962740786,100.587770714711,0.547107742449742,11.686547304175,0.919146549812451,0.0687926939729081,0.0650658586045414,0.545706005904082,0.256080925525398,0.225946156581159,0.950313370176964,0.00806874249694712,0.350787102053085,0.146848723444609,0.0359395792170598,0.0215168109739723,0.0392621516300618,0.0474069606191359,0.00415230637637066,0.00654849410992213,0.00655792615167339,0.473088511549047,0.218678535928147
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",41,-7528.48435776157,35.7668268305495,0.00153201460498786,0.00526353416321105,0.263334096268883,221.956524615922,0.748131720465591,86.1826157171052,0.346360390287636,0.198566361622481,0.275327065233878,0.913063462499529,0.550932013774739,0.00668114617429367,0.227135902504366,1.61203899858869,0.254218755479392,0.228375943343888,0.0200865372558286,0.0340154395459983,0.0388990277315798,0.00205997171390004,0.0102790456040028,0.00703274072169382,0.0370314077353993,0.244170275900858,0.378049610446851
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",42,-31851.3190141599,4.89998314758261,0.00223288136887722,7.28546919002295e-05,0.57647215672604,0.458673108157096,0.343271780036306,107.271662910123,0.00109294828924593,2.42977960755649,0.177858027360125,0.757412807189098,0.994480526615202,0.483507766648747,0.099025275483373,0.037471082588817,0.0274700893173174,0.0810556549307613,0.0833271430605254,0.0312042246750533,0.0452823176289356,0.0501202226861388,0.0688260561005116,0.0568965062958703,0.0370468487361228,0.153009434112521,0.39323159177356
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",43,-36458.7143362983,2.35936448227264,6.18547946326579e-06,0.00063525310812316,0.933864578433786,15.5847470532446,0.62278173843348,177.565325137614,0.000250820465957903,0.0519098495095101,0.937444081794446,0.48066129473826,0.491155518181174,0.883586602321627,0.744693340510737,0.370616142382332,0.192536189050228,0.153973303950159,0.0322468904665761,0.0292258828982406,0.0108836524673421,0.013336530767042,0.0235718043622258,0.0198303998911612,0.00822381633742112,0.396577365919319,0.312130352940513
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",44,-36756.165839464,0,0.0083796700840848,0.00617393238753298,0.0834334278494923,4.99775505791828,0.986357605841488,34.6138953979541,0.90429929734216,0.0691170681692434,0.0892838498043131,0.686066618464527,0.210773659807901,0.357216432405055,0.745440564470534,0.0788248554244158,0.275689180703487,0.458585890061045,0.012816658490743,0.00662476678797419,0.0405897809517092,0.0442816032169649,0.00101532782202417,0.049962997632614,0.0369655371421871,0.218250536770862,0.130906901123877
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",45,-6774.13395586685,27.1789557160851,0.00237213841968165,0.000580238254926559,0.803656969455652,198.102731764326,0.734042272793729,35.7945741800487,0.6894990826104,0.0660495241905657,0.0305418311480531,0.0400855659097016,0.134856042138916,0.840511139606706,0.721747775776594,1.50359138177618,0.0182802745928285,0.3083123164184,0.0360037983776107,0.0305530181331132,0.0259415479559173,0.0386871121994145,0.0269112581422946,0.0227792605628516,0.01281440171092,0.121788728914176,0.376208557585303
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",46,-34337.6377136548,35.5870560352545,0.000153713897865268,0.000816169193164637,0.278667595359307,5.89209377760283,0.9654800167642,37.4758064928811,0.000306662778394507,0.348770689600705,0.508271016314053,0.230068045390435,0.542022913742635,0.317713853200745,0.212194331101695,5.72860303489007,0.107753369323618,0.140816490258345,0.0217606815847748,0.0142233179431209,0.006832117503821,0.0268776857333584,0.00879434412032115,0.00345574536382187,0.0499141171559099,0.497605709350355,0.229719790986172
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",47,-12944.6048399689,78.793642668332,0.000929838091823181,0.00248400372071848,0.615184974072933,74.4787998518387,0.508682188335135,162.348472842228,0.74946428919586,0.0764663540819714,0.111977131148823,0.645765420539324,0.464804566853057,0.364435720019187,0.914988360622052,0.105955823249229,0.24059154976488,0.314719441377169,0.0082701639346178,0.0683830742730468,0.0247099913414477,0.0500721820551869,0.0265629215046667,0.0560836742254447,0.0360954151838989,0.0258973679350168,0.389205768169504
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",48,-36687.5738038927,0.189522892507225,0.000231805839462973,0.00166007181608016,0.966909258757125,19.6458402482413,0.0696002201882982,13.0601399418995,0.316399045868205,0.000330373498260633,0.0390952620764943,0.0859531533075947,0.655424385453098,0.805123709328319,0.158823196725453,0.0646453530759711,0.763139474927252,0.470730965995769,0.0315436654220839,0.0255496430573232,0.0434111471010383,0.00966890514929374,0.0460992604112471,0.0157399850242374,0.00306950159169786,0.29916937178057,0.0550175544667389
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",49,-36535.1840890589,1.30859818633186,0.00381894198853025,0.00433532142817399,0.298132594758605,10.5566815812135,0.199879513249421,9.39017030355622,3.04688485375404e-05,0.166707014382892,0.678233296218364,0.662028635532873,0.415687760807123,0.0314989927195106,0.919033942158079,0.000694075675548245,0.173092720390842,0.259546559069567,0.0133877070271192,0.0106826431258082,0.029829574388608,0.0250871287246473,0.035821235565248,0.0207454798225821,0.0355704066969395,0.225810495624606,0.343518769954875
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",50,-32101.4481328765,0.955735787546229,0.00328272008675792,0.00370091489591595,0.0957042675693573,181.461865126733,0.936493042320017,113.55839016672,0.00170796483590107,0.561641201410139,0.400334477728758,0.0111923490373829,0.722430837042349,0.471331577153061,0.00270452168675413,1.17885210594678,0.126468689570003,0.19934680727987,0.0910301594974143,0.081812288704293,0.0237238416312384,0.0151697594492157,0.0420357370866751,0.00272689519935002,0.0436384606203833,0.073580082456463,0.426935968075097
"US","waning.same.protection.same.symptoms.same.transmission.same","all","two.weeks",51,-7147.26675050797,171.824739901968,7.60909148419992e-05,0.000806093921113989,0.518925265650214,22.0531125936146,0.703596895382865,72.1988921737588,0.74518239352278,0.111824222890611,0.27625685774626,0.0480945212969286,0.934868387329297,0.314101260137088,0.298798006097928,1.69219083989885,0.0167328716949651,0.200592161433154,0.0282219905675865,0.00123219583185857,0.0199580735378411,0.0400796630195834,0.00792147297598,0.0362469521532432,0.00683156543946316,0.365435225233505,0.293480699807785
