"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","V_symptom_mod","Vap_fail_rate","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ev_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",11,-36692.9375287215,0.739209586686486,0.000460448614231487,0.00938323701291375,0.000720603348508733,0.0278514647090875,157.116611124977,0.343879198424541,24.7778407005679,0.0110235600037991,2.66190628862933e-05,0.00982328111165154,0.00208830398239675,0.581140223235435,0.143868101059109,0.736593236104105,0.935830513924213,0.0265921573284596,0.448991188020277,0.384246550220717,0.0553742177571651,0.0160355982726915,0.0248943039842268,0.0616976672621589,0.0656618971101511,0.0499409630935304,0.0130445365054912,0.131594472737239,0.197509793056628
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",12,-8038.48794727844,27.3750960764472,0.00142532671772372,0.000599421097847237,0.000880511096111652,0.936203905725705,37.4885725724857,0.0569858065005112,6.71917311620134,0.358615376449237,0.0783756620756802,0.374695771865942,0.796030351607222,0.556037613039137,0.000934510458365651,0.994503361411031,0.00315315625092127,3.59938054828033,0.0911899300130309,0.023737540083837,0.0143460613927813,0.0420393189188332,0.0478930261088552,0.0203886548752124,0.0261263443812218,0.00949421193080464,0.0394940748269167,0.356541456913533,0.419939310568004
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",13,-6477.60664074818,8.92078144857931,0.00176597606778694,0.00214442965086372,0.0117816433357444,0.116219447225094,83.6832851791541,0.251767113241886,71.9030407536277,0.80953170436848,0.420332881315396,0.0747417544842501,0.0369002663475302,0.448787067283236,0.873700562829031,0.84444866335372,0.0125675459534289,1.58286861898687,0.00285679848178478,0.354814870630847,0.0222461524101046,0.0308140272691599,0.0122177170256179,0.000514630170393512,0.0316679865110625,0.00304193623046929,0.0166895524241511,0.033526679084097,0.494466448244097
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",14,-36713.221399735,0.101436229609206,4.41841520905007e-05,0.000435637905622264,0.000629603063067816,0.720771209737216,72.4492075393561,0.770141757289295,3.43602932270416,0.271652603744483,0.00999867896273392,0.010524262335173,0.838247967540783,0.00223745859496118,0.240289492232629,0.261899589899369,0.220339770081917,0.0197167679806719,0.288510175699188,0.103396030438317,0.0599760053108388,0.00616509920899308,0.0460448518539691,0.0347540832088086,0.00731621310191363,0.0375983920771714,0.0519618882497191,0.383223284257215,0.269564152293054
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",15,-36666.9149090994,0.0226495292180294,0.000205077343267712,0.01113276243287,0.000324569134750944,0.188017049816316,35.1699144926266,0.139847377786582,432.27307370134,0.372920151352389,0.000243257928729926,0.671941240301378,0.171481589693825,0.3358453716181,0.809805041512418,0.00786078036933415,0.00785321219828378,0.0658835019965689,0.806728009618453,0.419571175746415,0.0299698817529093,0.0390344623694849,0.0216208394063101,0.0120448390856829,0.0155098299244438,0.0135944685913271,0.00406696713501887,0.373047654596636,0.0715398813917714
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",16,-7492.05030715326,16.2706316730428,0.00207079815355893,0.00060453807386172,0.00303578621240483,0.984908526186687,33.9071093074321,0.6646128271637,24.9657470713592,0.35266743280047,0.579875082623309,0.102952258514582,0.136901686126696,0.812232473593143,0.0975268617264694,0.232943176233408,0.813604542801285,1.54784236461633,0.0754272455979648,0.234000095743613,0.00853054881383396,0.0198028550113922,0.000130243185284916,0.043478546965239,0.0469824470723463,0.0438781705161658,0.0305455836680444,0.189005823014019,0.383645686010061
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",17,-7732.23868988594,20.6059633651588,0.00210979970906881,0.00401763323999568,0.00264825831020991,0.725523687220933,27.6482728465875,0.761503412680513,3.17288943658093,0.309684697214183,0.746876254292203,0.0787534331468131,0.237233309329035,0.124135690275042,0.868508018604544,0.45750020031324,0.703881572616786,1.45365035824447,0.218861161299413,0.278110104062132,0.0198146688012383,0.0699822582853152,0.00267888263782816,0.00344644764132054,0.0167108318662021,0.0681037291158302,0.0352791454147676,0.031623995435623,0.474249936739743
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",18,-21711.7987085322,33.0421913043636,0.00116640889683067,0.00570467325794823,0.00176466729564794,0.772370618733348,52.0903586964761,0.501704182781013,181.053528417403,0.756771533209274,5.61535088489891e-05,0.222824174276789,0.348032003317945,0.589294743968078,0.0224624550051582,0.72220398647241,0.888024878100804,2.40002805830961,0.0435085595806419,0.438010808569969,0.04361321550983,0.0180497803424393,0.0284682430425184,0.029863365617804,0.0386870348470909,0.0195920477000961,0.053966554408438,0.295217518793634,0.0345314311681811
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",19,-33669.4424382983,2.15246347191365,0.00293038359477347,0.00065315111367467,0.000102082343672891,0.695032846074691,9.21725659302121,0.786772309706361,21.6884657193737,0.459156871715139,0.162174192021949,0.558563374571712,0.894473273813271,0.928711585356338,0.947212000727927,0.931593733978626,0.00270066603195525,0.0834785678615277,0.0115243506320188,0.0474192633882412,0.0337481814284138,0.0395867198919732,0.0503694841517256,0.0178182097601614,0.0615633120713065,0.0427268140621867,0.0122330359418899,0.484639759348533,0.209895219955569
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",20,-28389.439951119,44.2772850099649,0.000201539141660517,8.25731037955954e-05,0.000794366770495059,0.0427846142033557,240.597129222678,0.603105408427,79.7313228955789,0.309493949359207,0.00574394524899288,64.1853688898394,0.597128057555085,0.0387440708116551,0.413598676255428,0.897187840515856,0.292867021572316,0.715323116093368,0.00267653520182372,0.315040456031058,2.45061743778654e-05,0.00368883842854289,0.0152673272046217,0.0441139096194512,0.022756827338439,0.00452580825404786,0.035357012508359,0.140647695565743,0.418577618875359
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",21,-7256.56954681508,1.36079800932403,0.00146917823854318,0.00109158138910499,0.00158659929991639,0.943790593859612,57.1316587814431,0.000624788911337548,231.361784227549,0.479067368100629,0.490929036984434,0.218599215834524,0.888569867786648,0.698480309003904,0.695207698562329,0.0803812473643434,0.995285760445124,4.26291135225353,0.0193272346559365,0.0816537889088667,0.00534945221120925,0.00816873645859553,0.0384421831069748,0.0272227126208481,0.0245296681088436,0.00902857830050779,0.0130073758936047,0.404675672199023,0.387921832191526
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",22,-6528.76400217654,4.22360168908639,0.000212326787597555,9.36091039429808e-05,0.00077760785620331,0.316993535428596,442.055007082508,0.737610298778975,50.8252866860153,0.999241974661724,0.0300036868332619,0.257239088505702,0.281551538058951,0.0631719413332099,0.0630733874153495,0.552464681832649,0.059023318154786,1.80970326755867,0.156681398015339,0.372374344207068,0.0334548599882256,0.0385293085535606,0.0220347298905753,0.00873703263847478,0.00381349893489519,0.0373725762637542,0.0423231516828427,0.2126803074893,0.228680190351304
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",23,-36634.9464545568,0.267923855415901,0.000700240860656798,0.00165342874607683,0.0033932086082418,0.603562016778078,391.15908656307,0.522929437873313,304.377666997105,0.807889121533432,0.812630633071565,0.000217868596973817,0.965219966724064,0.182945721170801,0.646084828243822,0.661251208463225,0.523902543190339,0.00356391874522768,0.32561275786725,0.419674201480339,0.073039119353121,0.0402876056223984,0.0143898843663917,0.0749849319441228,0.029387968628059,0.0415127244079718,0.0050325607386466,0.143143417493114,0.158547585965835
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",24,-7094.25559727695,131.419525616508,0.000639894560060134,0.00174345666212335,0.000145312479179247,0.478035581064644,199.630020628447,0.894319740321701,12.3833563584052,0.284334052612873,0.319449592839893,0.20521244908821,0.212882210571869,0.523924722649349,0.282532213028318,0.0394927356181207,0.71588255308973,1.80206560572113,0.478124130776095,0.352730052433088,0.0131195045994745,0.0344724963567846,0.0241100170778969,0.0155704812473462,0.031222975710133,0.0338055496610804,0.0184673655390031,0.22923842021399,0.247263137161203
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",25,-36480.4632789289,2.08352519443949,0.000664727145567884,0.000446119427405143,0.000685590324776677,0.259652786444347,29.2054335754942,0.752645249868978,85.7995275816459,0.280231277565526,0.578548601917223,0.00193744052456224,0.152420185417026,0.990675714459549,0.0510418260352241,0.648175421675243,0.159385001132594,14.0851561688705,0.820946619807634,0.215174624484358,0.0239336436721305,0.00049441466899619,0.0754596251400228,0.0282441059137674,0.0114274100339859,0.0421768190939727,0.00989170551087321,0.39206823661703,0.201129414864863
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",26,-36237.8911680578,4.80262790637844,0.00438151373355019,0.000502354669167395,0.000865793175849274,0.998831670066705,105.775652973966,0.364814135111783,77.2861687662403,0.752329727450394,3.89180478637754e-05,0.0725331911197203,0.963328591098205,0.757122843644435,0.390091781426773,0.238527506346554,0.973389299565858,1.24649449748816,0.0952911291975581,0.264496476947066,0.0283191290619383,0.0170947188050886,0.0165120940886136,0.0285707987723891,0.0231260859803928,0.000958688139587396,0.0218313025846888,0.342049922031318,0.257040783588918
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",27,-6645.5346793369,2.10826923052134,4.33570026729264e-05,0.00507953767099516,0.00271580603078311,0.209566060629688,329.9388279732,0.824956521251399,357.484117342843,0.397670507799781,0.917384752872353,0.100788290644991,0.196537994618483,0.094874267040185,0.4304681797655,0.239134241262274,0.0365477442866754,1.56070736235851,0.0503223558619165,0.00560271543894524,0.026416085417533,0.0120055685203141,0.0102449134735024,0.00485814639051679,0.0427567867800676,0.0368314538560441,0.0188254741574273,0.344516237195752,0.497942618769897
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",28,-31293.2486097443,2.25096222636189,8.17884675133542e-05,0.000631887337473998,0.00790709089835835,0.953404558831456,9.29370387579474,0.0152615257451237,55.6149379032375,0.0618822661965743,0.107446697480785,68.8724671990722,0.522111734864325,0.764088439817638,0.912377435662254,0.829271178070883,0.556279729637806,0.00458191994828284,0.951226604490501,0.324241710220188,0.00402321146857276,0.0437304901365659,0.0459637629683191,0.0370042602729183,0.0236925923813631,0.0177737337912556,0.0572929666556035,0.144977721146505,0.301299550958709
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",29,-6617.29023177579,12.3791115173407,0.000839054857051076,0.00111548317221182,2.70913356544558e-05,0.656260870832529,115.53684098471,0.457486446023561,14.1509109671338,0.608937511072755,0.787770966386845,0.0786675638349406,0.114591461685589,0.177024543827164,0.365426215159638,0.988972283171391,0.817938656496392,1.6845437760638,0.0710685004969634,0.0903531255520468,0.0131556369144866,0.0620107733655287,0.00693918573012824,0.0717382535195897,0.0346190512795041,0.0295709926072872,0.0175668261681663,0.413899819977832,0.26014633488543
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",30,-6274.9340042155,22.3546386791443,0.000168230026505867,0.000790383510884892,0.00255511323080394,0.832303835159116,19.5908987982832,0.179364762539694,139.375650503055,0.923647793160277,0.0115091733293005,0.13641649650043,0.197380200166694,0.959627085411223,0.812139569765587,0.291374048901765,0.112678383913838,2.1414986329247,0.197705035382254,0.308515845257832,0.032483825726597,0.0189915920189412,0.0291852077587129,0.0241095063200861,0.00060546855786144,0.0445309079237431,0.0383812415490109,0.0505876774092554,0.452608727477961
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",31,-36634.6055581129,1.24818245053434,0.000483509974670539,0.000695434759289772,0.0030743351435285,0.248373586165331,24.55253568694,0.478017621366944,15.8239266006278,0.383769886794296,0.0183166666105481,0.00316484088695126,0.0678375781908099,0.235792128508589,0.578448676694508,0.169805740398571,0.938057951582995,0.178315346150662,0.910458021185817,0.216475178724337,0.0509263982974425,0.0350070649021695,0.0462564539923301,0.0393063124652748,0.014386081571412,0.00829965010191224,0.0296789176986762,0.195464697255838,0.364199244990608
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",32,-6306.15121205048,17.4369260423392,0.00334276994181181,0.00160261369452486,0.000282390664605973,0.89915254600483,1495.26017952498,0.924570990926658,23.5978459535382,0.162120610488065,0.300444533016787,0.116354512925513,0.0360160207480552,0.202796564881426,0.939713232744354,0.590341119205722,0.00146681745374829,1.67448767921801,0.0668456600176687,0.384142198345851,0.0203636395039465,0.00611604774934726,0.0161813555651524,0.0111819465471344,0.0337483697563018,0.0291975649456702,0.0465761934943555,0.394695351798378,0.0577973322938634
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",33,-24280.1807170011,63.4050658538079,0.00530884640541559,0.000635821872380868,0.0128563089455778,0.0412615984431986,27.8746546914444,0.0376409740772046,10.4937672392621,0.385634936860536,0.831971722691032,0.0731875118802381,0.285200957640429,0.96080621523063,0.0565845645993681,0.0585356227506857,0.68352943823382,0.0830031919309624,0.0237301078019626,0.322479174869324,0.0341917468389254,0.0339433617961773,0.0278880231738241,0.019928263364031,0.0374275480348349,0.0390463805905188,0.0209290184649839,0.358950153322786,0.105216329544595
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",34,-6553.5620008383,29.061565395109,0.000207691655190553,0.00260154410395096,0.000839726662729109,0.587004453322235,97.3221685016943,0.93793795103356,182.908338012026,0.0251107689876422,0.0700820505227188,0.23897135247499,0.0652390089624987,0.475104242546835,0.451114764057829,0.278248047679667,0.0183842695276564,1.48195298952192,0.171595116896606,0.171334526630765,0.0248737864877585,0.0215700637079989,0.0113120524820826,0.0583510828240696,0.0290149684826074,0.0268403619474582,0.00231561748056933,0.197019077759535,0.457368462197155
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",35,-6827.19254930397,9.96729894538384,0.000241061769615425,0.00152250765938205,0.00273007160573946,0.431053428661194,98.0999838836702,0.122443589540483,12.8933677228379,0.329984593896713,0.0834885552274939,0.138009461763296,0.683056791199142,0.0173985544597617,0.151639971481991,0.914188511249527,0.86112063583999,3.2393430776765,0.0291595539957048,0.378255789418559,0.0114002491821159,0.0402998264303308,0.0291881930099049,0.0150641585115181,0.0168323644501354,0.0438916038144238,0.0528232766608476,0.0581555342072478,0.354089004314917
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",36,-6247.79140282231,16.7398346236132,0.000980553461380921,0.00053044694247197,0.00458556171326163,0.972625578342106,40.8949840888553,0.69699542732676,309.669345639463,0.682178005895658,0.032720074532974,0.290131589507736,0.025649466099554,0.219152088514633,0.8026492906571,0.295521283848823,0.0109565089918615,1.77643890850358,0.0602236996085509,0.053138131227776,0.0613650391616417,0.0102875800008795,0.0887566680546142,0.06751800026571,0.0691294505107475,0.0198970750962443,0.027969448218973,0.559703591332245,0.0422350161311686
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",37,-36662.4462923398,0.00437579375808713,0.000754700388379289,0.00285656588530895,0.000278139536970077,0.0594621468520261,125.797943968227,0.933395036885285,20.0003564969492,0.303747064067422,0.928523186654822,0.0309774118168677,0.295865122955788,0.375909620841667,0.3015708693265,0.617739313819997,1.30128572071427e-05,0.0621380530446116,0.935132124230685,0.511832405762637,0.0396993781714353,0.0163684057402273,0.0239511267784108,0.0575756536704444,0.0256476242667974,0.00737681669644171,0.046266583669075,0.154413130490506,0.116868874754025
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",38,-6158.26847987005,1.2978632587415,0.000866325640204806,0.000286144637188957,0.00140680872145548,0.254564694234164,26.0976736546243,0.561593755477777,21.9250025458915,0.118670155726481,0.0765965521391442,0.136986406616819,0.160255261799079,0.947043271706869,0.669136602748096,0.579077148328784,0.0162781962989367,2.03350025439215,0.297907243232116,0.0967206709692679,0.00243682435007507,0.0393642549560957,0.0464373803872545,0.0190580166830137,0.041146816862582,0.0330509054873476,0.00853289405504687,0.355784256997673,0.357467979251644
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",39,-7828.00667682038,4.24184317186674,4.56792140163681e-05,0.000392755225739219,0.00105861937182157,0.0318552723367166,3.14502370604816,0.856173262234004,49.1409046040957,0.663500592880445,0.380185983529345,10.2414087724681,0.865796141059975,0.23814625474749,0.802183898959756,0.615581139913946,0.0108648016640956,4.50161674729368,0.00935055274105669,0.294168930650633,0.00937454242887253,0.0156560411090102,0.0180381325098496,0.0179216817006124,0.0185792514348564,0.0106494905899689,0.0291896757687413,0.294879008273817,0.291543245533639
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",40,-36691.0428907445,0.365695121773596,0.00348760871340981,0.00145947272575213,0.000332988386004991,0.893032059726219,13.0306951818446,0.205538047168533,24.2749999121446,0.925736794960552,0.000393689277111777,0.0179958504463064,0.0236698386953112,0.0703283398146444,0.687422280180749,0.0220255645560985,0.564442236896479,0.0839046503163901,0.0484743984259647,0.270010053897063,0.0487401210088229,0.0612907465147111,0.00490888628286716,0.00675178401887085,0.00686398120563351,0.0498449349516479,0.0264094501445108,0.27706108975449,0.248118952221383
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",41,-32148.7523269511,0.220731785922189,1.21543858187059e-05,0.00449060240802851,0.00481112561115075,0.462109293797965,60.6483364938486,0.128555804082809,17.4432137813326,0.783732702031854,0.737146143407945,251.268105302115,0.754402179868784,0.0114909288898336,0.796656073851201,0.37677174308572,0.00143974870302587,0.0391191558283901,0.0189545801109319,0.305988868207912,0.0334256100299482,0.00185168206225414,0.00910132871162922,0.00590868199160598,0.0318167122451383,0.0247515793661549,0.0332857320137661,0.224715681789386,0.329154123582206
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",42,-36641.5975080176,0.00181921711490249,0.00087642240652129,8.87374209380115e-05,0.00132353980269043,0.0180385788140103,36.0311661069024,0.860998135147074,1.99785567495187,0.0134992284403885,0.00354197028835864,0.173951609344399,0.990242608951147,0.761778228358633,0.396126182436042,0.454142495228636,0.000753017305622362,0.00375878303199894,0.997129073562561,0.266237713129315,0.0327349785897226,0.04094866067467,0.0572033432005943,0.0488060203590868,0.0313795753047743,0.0131374323556526,0.032510366611732,0.110782421953407,0.366259487821046
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",43,-36710.9471202032,0.241241677859603,1.60035248629705e-05,0.00550121024589183,0.000208867387282444,0.953907018069122,36.6242085171716,0.575127373792191,12.5075848792032,0.343266596557323,0.00678349899260077,0.00089362940211177,0.701010834828687,0.329435246014726,0.891948372530047,0.154261019955099,0.19796643362473,0.469879385152715,0.176332693650392,0.387464320767686,0.0146455333452717,0.0174562488085654,0.0309443049162388,0.0292230803599539,0.0115889925910209,0.0598393820944397,0.0467681312403657,0.26153602237543,0.140533983501028
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",44,-7028.31915424101,2.98922576392466,0.00270290132456685,0.000423675187766436,0.00187100894705137,0.598062118205961,44.3311125651449,0.993093867890995,161.647936113275,0.523964804617003,0.00500586015901719,1.63620398467829,0.881072111845718,0.171816592502396,0.261828318408406,0.721547183551717,0.0362065897973583,5.05526793975,0.00868176835650427,0.0556218483788264,0.0341376085385333,0.0394692792163459,0.00085498419751495,0.0456049237200817,0.0321767926996023,0.0208862421575376,0.0108609361856386,0.418989811015809,0.34139757389011
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",45,-6564.87295000108,33.2491759564985,0.00856792613183949,0.00099163106328075,0.000232828520248248,0.912210251770592,57.741411576439,0.681255944604086,79.9810288521617,0.708224001084123,0.400149939916943,0.0679356200385142,0.0410923502233615,0.385670668772192,0.85073572388184,0.962377835167262,0.00965790720645223,1.50992090088775,0.666057189338781,0.367054765716092,0.0296002743996917,0.0443346422744428,0.0320327201782249,0.0279018814794773,0.0157141432905674,0.0133117342796508,0.0403515194734425,0.129494050681506,0.300204268226904
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",46,-9367.10057276996,142.791495656485,5.26544812553658e-05,0.00059483129397765,0.0169660884867833,0.0452227567289108,239.684423189463,0.766159839491717,17.0617273132638,0.27033759419472,0.0135481688070549,8.91455022677984,0.594399073330907,0.0776748005032767,0.424128186828268,0.810073929299366,0.176763812192395,2.65834188844306,0.0055658187368781,0.181751202654568,0.00849728459841188,0.0313570796620049,0.0114473984541231,0.00426151975268974,0.0612421234440666,0.0573008155280424,0.0264875737900936,0.533328144083484,0.0843268580325157
"US","waning.diff.protection.diff.symptoms.same.transmission.same","all","two.weeks",47,-8143.38238488233,1.23920343693827,0.000852449586061891,0.000410640233081917,0.0122521049951181,0.912702277414036,101.372993792976,0.403349656329587,12.6330662875258,0.781699294943609,0.153225294592716,0.0150901590593902,0.0176007104835017,0.427342145724215,0.99770638639629,0.285473743540575,0.0167719674252817,14.2272897745256,0.103680663229401,0.443493916552404,0.0162078983166561,0.0291897256691417,0.0179365994806818,0.0345285833386132,0.0235094269413087,0.00193371745929087,0.027028151917475,0.238266042040991,0.167905938283438
