"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","Vwp_symptom_mod","Vap_fail_rate","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",11,-36320.2537022094,0.130554411431425,0.00017405304250199,0.00814224749837975,0.000736058958217971,0.143165172364602,195.284838456396,0.360576038111944,16.3281490938777,0.270707587042435,12.7621888768535,0.0036014087347019,0.172033691724219,0.854694646247019,0.819782919943125,0.293516360462675,0.775006094200216,0.00135785888240456,0.217426038990859,0.0823122458651006,0.34063049707634,0.0100299944092303,0.0164571066755306,0.038628075552877,0.0460842589771928,0.029907766598304,0.00939803209444335,0.00881620923330293,0.130427296448495,0.369620762934284
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",12,-6721.51123852349,15.2996417609366,0.00201298137603376,0.000338521093595204,0.00165811304423295,0.940648240497892,47.2366400090417,0.117212062493759,31.5410155131747,0.832888664969923,130.872310916851,0.882908782099486,0.0803267030757659,0.278421230758221,0.00525541170210056,0.955062196156396,0.640380372539797,0.60528444491945,1.6962721679944,0.0828175006150633,0.167819722125215,0.0407550211848533,0.0467958258046955,0.021312115629999,0.0245553933104253,0.00913119259218807,0.0393883102365923,0.0386740233059845,0.420010655318504,0.191557740491543
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",13,-25875.8697689366,6.16885810644856,0.00161360324298949,0.000964204350842772,0.00102617757393502,0.338372242557089,28.6583931607487,0.602372311961618,60.9410524684096,0.286321041005169,48.6596763679107,0.000129998413655319,0.721058328882542,0.771257734090876,0.941467809166461,0.717658071650753,0.159874569583405,0.982990791920013,0.000373046738259276,0.143874219290758,0.229671317379248,0.0339740081244842,0.0143617864242866,0.000590266462309052,0.0362026710836687,0.00330448839701621,0.0194911068869253,0.00429835224423414,0.531117010905155,0.126988992092673
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",14,-36701.6335084748,0.0812431785136723,4.39835882435159e-05,0.000416358684301479,0.00103456368114252,0.814994150717951,54.4045453625289,0.972791020810885,102.160521245215,0.0089237679286244,106.921790616691,0.0215940294153614,0.00396283766953974,0.0129749440829161,0.0698120733334442,0.130531382749645,0.334027458633438,0.082588438014484,0.0104084671627912,0.147029558962624,0.40125161989928,0.00417201942208152,0.0321472683909086,0.018436919493711,0.00429274305513849,0.0223866508320748,0.0360342585330972,0.0235119144451192,0.163714200217459,0.29405240571113
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",15,-6580.7450309192,1.29630377985039,0.00108675343844315,0.000443519974009344,0.000184140087359997,0.543678918681648,23.4469623071417,0.271586705702344,4.57286539996393,0.863429510441821,12.3433462112361,0.967746850928921,0.0775077605156978,0.115529662113883,0.92285557836753,0.0518967351677196,0.396532308557578,0.0200267342253288,1.74418155265832,0.99010306915086,0.297196912839096,0.0412514945026813,0.0237783462221802,0.0122384652275593,0.0172243895424406,0.0155618824382193,0.00421503847085202,0.0408574556785387,0.075605938305784,0.472070076772649
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",16,-6865.71933076406,0.943051457885552,0.000355916926332567,0.000492895582373974,0.00459451659730985,0.996119621119613,49.3493901008565,0.217575498199526,42.0344642058331,0.141426354510186,48.7800037286939,0.00642535349101667,0.806236609547025,0.939891805166252,0.124271096655186,0.409134435869791,0.798905038927444,0.176352514890458,6.07216502188204,0.00870052916743048,0.095295556348549,0.0229094899137414,0.000139590095436176,0.0463908619764572,0.054113025155875,0.0502363439752937,0.0368479667553625,0.0200895746080396,0.379780659179948,0.294196931991298
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",17,-36654.5819277241,0.628139881223363,0.000543853223454799,0.00114548288839866,0.000138491688278354,0.956960882685262,11.703907855306,0.967492271032305,83.4150677452482,0.0561946571828671,43.5126334718139,0.0587964123502541,0.0040046118656692,0.0793766312968253,0.178488914542996,0.0539741741703891,0.256805199763211,0.706175790479105,0.116682334337582,0.357080548344885,0.127940385425903,0.0433992309336071,0.00170100630183559,0.0022236673552464,0.0102357610883483,0.0424607924243314,0.0234159339598558,0.00204789917045736,0.311054799526265,0.43552052381415
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",18,-31619.8449461033,13.6044318690467,0.00323740521256934,0.00342219442105723,0.00700399861970983,0.406907443588783,38.9545839067019,0.23498026528481,85.2030310782248,0.528429964163139,2.96840315212383,0.000795046157415907,15.0114902549482,0.281140580586106,0.0152006852975432,0.842215970229656,0.891013991044828,0.259794414560255,0.00395156835964273,0.0174169287363431,0.476844076784354,0.0217677601637113,0.0341664624330029,0.0358215145700047,0.050782638598779,0.0228774383715285,0.0640823302487253,0.0329854020833849,0.0404629091767438,0.220209467569766
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",19,-32005.315451798,0.929917173026017,7.27758351751941e-05,0.00625073966588217,0.00038171102708437,0.578318645959896,1.57752995152388,0.340643449020992,51.4779425464202,0.544488705669896,22.6358554852797,0.0293722118854984,22.4849337335232,0.905063251298142,0.670826471076349,0.960787744753967,0.033140466588219,0.0451644938219544,0.0157584495509098,0.0390420573562267,0.376732434953587,0.0470864350006067,0.0587691304409274,0.0217836675895795,0.0730504361046834,0.0455012974795107,0.0148791842750552,0.0606206418984862,0.256363653843123,0.0452131184144418
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",20,-6176.37866597295,1.17790648910702,0.0018485524788287,2.7458653301179e-05,0.00584791350653764,0.0753757061196961,35.2061300773038,0.0257382555676484,7.52301279237186,0.946759155068041,108.928914983678,0.0151703358373079,0.372788763223079,0.341392193718003,0.700646642761579,0.582881876633375,0.349979592223544,0.0417076561620806,1.88364774277852,0.0996546864866239,0.000310988476258316,0.00404091489808545,0.0178142852963887,0.0491807742878348,0.0276380899690202,0.00546698949501993,0.0430947921528013,0.0183724215678088,0.483467910867454,0.350612832989329
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",21,-36696.608927875,0.134409404548842,0.00336950028717869,5.34778856730346e-05,0.00063458002136947,0.926535462102826,11.687599035422,0.00187961349987053,68.5145837873761,0.452672303254789,27.862144264945,0.00143786801942764,0.033009809243859,0.0794648078390032,0.503701198662622,0.371255248980927,0.805162077827011,0.0930425673239774,0.0471249123412243,0.267108425978787,0.0544551393426682,0.00826571141445285,0.038959119509928,0.0278823867628567,0.0241835985424409,0.00895065078781389,0.0134424507047588,0.0372064185452298,0.392004339543752,0.394650184846099
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",22,-10313.2963409686,63.1727456223516,1.74621453873977e-05,1.56928674506274e-05,0.00381347326662872,0.0606032244026883,169.820388653489,0.654899838061479,109.41361994869,0.191786546586703,21.5733953460026,0.909050416789404,1.24536324896253,0.242621131073662,0.0122063302162301,0.885491530468031,0.873317080759674,0.00323779407403263,4.18487530286606,0.70471286012663,0.342543255261705,0.0388754058853125,0.0219259595291877,0.00863475414377246,0.00395331345883127,0.0367756725148238,0.0448125992559145,0.0234779874125204,0.244289598469176,0.234711454068756
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",23,-6396.4210816784,4.69249065639589,0.00312031221001063,0.00381535881935638,0.00111719968328207,0.626657330473752,51.891932444789,0.0973092685764275,258.441843782787,0.917955384621752,255.293072783842,0.31152418540582,0.117912664363325,0.1002900185479,0.890398290491252,0.229432124445065,0.462670042066348,0.000831604082243143,1.44929859895437,0.525270205026591,0.582329513929376,0.0320415736515888,0.0103341596606418,0.0550061829418467,0.0218070417799556,0.0315149789493508,0.00373955890130336,0.0105433421773686,0.127668412623371,0.125015235385198
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",24,-32087.5796653813,1.92706454258296,0.000686497413813431,0.000937952012597603,0.000667964963858849,0.729683175281778,49.6845156151139,0.785562767290191,52.3080730686525,0.0707411840967417,38.8847221074594,0.0012964264364133,0.617958126725486,0.905513934318365,0.690550264336644,0.0896106741899925,0.108810405808236,0.0946151880887729,0.106850861855449,0.0677000793283766,0.165331704943958,0.0418785426447262,0.0282799461378999,0.0183785392401363,0.0361997338173155,0.0407134010604798,0.0243437059247601,0.0297680304226565,0.300130976941587,0.314975418866481
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",25,-7191.56323269805,77.6607121361493,0.00538689434631078,0.000536829640403007,0.00228421633843211,0.704914702550665,14.6153846798227,0.836269551129675,24.9581056365582,0.99016870464843,171.282823633927,0.321298813831213,0.863773331954694,0.997016290640513,0.029801072255804,0.806196411883118,0.911657526048502,0.352681041494848,6.3090039165763,0.00604464049163379,0.204654734259484,0.000410638768428433,0.0621593428394963,0.0226337033736413,0.0089663208809013,0.0337326204749488,0.00754004424442722,0.0301631060555571,0.165991457320065,0.46374803178305
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",26,-17805.0923147419,258.443971414475,0.00112073451468527,0.000405859486781574,0.000130627364886819,0.999268545610272,142.293533905027,0.555662818281533,30.0291277646029,0.296792161365837,12.1979315388067,0.00252835066615751,6.89751398174303,0.133762566268596,0.790772840314149,0.138792547138508,0.361138181057017,0.876194114186779,2.57075102063082,0.788159116175401,0.357295961963589,0.0222230775817888,0.0226532726062287,0.0400354094638352,0.0291311543675269,0.0011543132773369,0.0260794539686575,0.0452013742090014,0.339658375899594,0.116567606662442
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",27,-36680.7083234063,0.20059407217803,9.38657013600358e-05,0.00297988391599518,0.00206153046399048,0.167312636445219,4.69357907262884,0.538354037555961,75.8145376369599,0.403995605894433,147.974050609115,0.000792993818267596,0.00622854318717717,0.658070636076205,0.14196451213275,0.757372276300076,0.0118327616228023,0.628820370581404,0.196221536034467,0.00999325512292019,0.237927572458536,0.0112561346688159,0.00964814981817142,0.00440933320164819,0.0347851795419104,0.0315726166493828,0.0155575822459204,0.0277470062200946,0.434516302282527,0.192580122912994
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",28,-6971.14272117876,5.04864434545574,0.000300053314576223,0.000189581479375746,0.00259855608092924,0.00752881912121042,9.2550025663333,0.0370182468156815,19.0752385930437,0.217408407379155,117.028345113135,0.72309835637347,0.225717334922012,0.765869220689023,0.863511338231179,0.905282205454015,0.72987170390776,0.00791992928407532,3.47245181582542,0.00741744903182612,0.0336025800894682,0.038217082379514,0.0374369980946616,0.0306503139710267,0.020157394845154,0.0150246279987345,0.0440023972788099,0.0112559605932199,0.255820842744517,0.513831802004894
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",29,-36687.2900284193,0.0448749862968696,0.00230304780857884,0.00303164806199527,9.44222148460309e-05,0.80087557211125,44.8947807266456,0.180676718982607,3.50665465729358,0.519542292210913,28.4624342120637,0.00125136627719728,0.0101322647262399,0.308931791904083,0.108496169787385,0.988301995600316,0.834680096018802,0.0987316457641527,0.0412279226454051,0.0700463703761762,0.126013473563653,0.054341330195929,0.00638481972818888,0.0627102235145528,0.0336295865808185,0.0265452170481502,0.0151118749079992,0.0378445806585255,0.235740397030086,0.401678496772098
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",30,-7241.21121296671,61.3570891456914,0.000552334000864822,0.000157911260857713,0.00173646178755423,0.925210352142821,8.84533660116634,0.8642874491744,284.95331807186,0.907754576704545,11.9952178759052,0.761273877327164,0.0910548345089266,0.579340049660451,0.650569700150104,0.67218951753145,0.769961295846606,0.965460091364865,2.43014504972264,0.0657736293589351,0.335300368506053,0.0206564941834075,0.0302564579269763,0.024027970408202,0.000628133793632542,0.0412165025643411,0.0390574704095826,0.00511649171052884,0.442511986684014,0.0612281238132627
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",31,-30429.8567392524,1.50840051566445,0.000625068374508394,0.000456981138607246,0.000681834217089157,0.156616514171807,54.8683045189816,0.604547909195891,553.238846187388,0.117178843269071,270.124678743102,0.0112049577449923,1.83906717936097,0.992760454841825,0.404380224404466,0.590662819105126,0.662551176691028,0.0302739370401834,0.0197630264109449,0.0797818617119756,0.424658878559044,0.0257764069294902,0.0370748848993513,0.0325233558696562,0.0117084716590366,0.0063794341441712,0.0198798889300779,0.0139590708271746,0.265256778216365,0.162782829965633
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",32,-36360.262863593,1.03273735836404,0.00424958777039877,0.00012629295153333,0.00148046748818281,0.758685087675508,13.4323736367197,0.98189344549597,9.44343290039829,0.234739132279922,279.618696059894,0.00498278485540579,0.0925120981875398,0.052574479079415,0.984382996998992,0.756587673107674,0.0122536162231764,0.00158871897048646,0.436072198242599,0.73519214305517,0.235208533311496,0.00720119264375433,0.0189042036654407,0.0124238202694698,0.0428584465030123,0.0362182800030124,0.0534774170022768,0.0485522927131056,0.0665743992918014,0.478581414596631
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",33,-32189.3607924182,6.17559427740798,0.0009099353191232,0.0051186046348845,0.000495477951134039,0.457131736359513,103.050091497922,0.0409450668198359,35.338357420507,0.514559802815044,83.8529176833812,0.700683536689609,2.43996950993473,0.264774479509667,0.142636589792726,0.300852327665545,0.226007961533743,0.000726251643639001,0.0229615774286546,0.00559678799894596,0.357806668259494,0.030830550884948,0.0273472952206911,0.0174171850649566,0.0373369264931366,0.0339625981264158,0.0198182008226498,0.029571410382346,0.105395501479066,0.340513663266296
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",34,-8085.70068628043,47.9207872810185,0.00192565351816737,0.000697569029729768,0.00052176756136596,0.899524076598131,139.280649781196,0.121910239440294,2.82404275775381,0.983207048411669,15.9690832027073,0.793859554431202,0.0875003819658561,0.0256282761225473,0.970091906818661,0.837738996437162,0.0152345101682708,0.60954826245768,1.55827678139337,0.245001866157085,0.210962938393571,0.0186308899370413,0.0104279440160961,0.051123810443872,0.0253816906740785,0.0246479141736747,0.00208417921346181,0.0163857625245268,0.428851688092436,0.211503182531242
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",35,-36645.5231846043,0.982066295738706,0.00625337283843968,0.00128265267478238,0.00839146614973863,0.253071381481309,146.649350580974,0.108627260846689,39.6477311185441,0.432142832632393,49.4259413976912,0.000692686799256922,0.00648057876453939,0.120662941682552,0.380289284298686,0.873407777391808,0.945099262010841,0.952722971998413,0.0647459171556306,0.12501852463644,0.141645349068714,0.0541171954232734,0.036219295589066,0.0197306142659725,0.0202391725740438,0.0594868979719246,0.0602375206238557,0.00735861742102951,0.452750633343305,0.148214703718816
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",36,-31789.5309774961,0.192649080395176,0.00633477033895316,0.000371350284690599,0.00101768214854513,0.938887938589886,38.7892211819595,0.796202116043735,29.5526330023094,0.426969500237266,9.03368919598349,0.0346004747595131,0.177746331370975,0.384148592874663,0.86748621175791,0.299679719597807,0.512996991803253,0.00207498202017861,0.0133789689986872,0.047956843567466,0.375080904090413,0.0065515731783056,0.0530995512700807,0.0424080724576792,0.0383606213255984,0.0124669257529892,0.0161724922421819,0.0330603942384809,0.0254386686201204,0.39736079682415
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",37,-6661.1072839124,4.30413188923758,0.00148407634444444,0.00234281011057372,0.000169887761962487,0.209699247684218,117.776538236304,0.983488159389228,270.045182247363,0.850360565930464,34.3727084068242,0.00674122270865295,0.980405117979386,0.224599783231076,0.193224119624059,0.417389473368843,0.0960427579049406,0.0494085455403981,1.51711077606063,0.246076682950828,0.304850336580656,0.0131327528175579,0.0173844095087793,0.0502868802027094,0.0201381710675556,0.00577030988206328,0.0378929539954529,0.0119547500868527,0.0949956578424603,0.443593778015913
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",38,-10356.3888154359,95.0893867705257,0.000344083958424945,0.00133120836001299,0.000770697941992293,0.77191913782196,26.6339800903499,0.595931632938031,7.8152436585238,0.341968995377872,22.9918235458231,0.015429180186512,0.454181585927326,0.977235851044074,0.656702203100048,0.952153730768026,0.779841842594037,0.0334410410112739,3.68781037139247,0.0516604212436754,0.0324984909778767,0.0516074157716478,0.0585336537166915,0.0257578204791139,0.0587128788233119,0.038604627885073,0.0114951058006794,0.04723328767061,0.471729885181028,0.203826833693968
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",39,-36694.1455305724,0.00952138051466459,0.000570295880323168,0.0104587956325294,0.00114622658512457,0.220070944742923,12.4216134644278,0.313160247643116,12.1594038892443,0.763121807192536,70.7729867939994,0.016761266393676,0.00138288746270582,0.739950983955021,0.229727151473001,0.853113588025619,0.338519484099635,0.118746877435527,0.390491033527874,0.0969051222307246,0.163309990870287,0.0283110164805971,0.0321318937539446,0.0359277027237386,0.0363596669970891,0.0198875602178281,0.0527252781851255,0.0544898159734322,0.551662833216757,0.0251942415812008
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",40,-6847.28592313598,45.562764886176,0.000500427586501384,0.000239007967629983,0.0019418163166265,0.688946910512597,109.745007551888,0.392668080105138,307.294849352118,0.0787341975751749,35.8163781134686,0.121638771991599,0.0974252993899808,0.0679361049036249,0.970818529770504,0.0673128134185524,0.793991832191034,0.550133192054576,1.63290674625435,0.118708365425856,0.379834017312225,0.0453006500149788,0.00364556885903429,0.00586909174292849,0.00622756026582934,0.0419836341559167,0.0197773102404837,0.0240860431747772,0.203628656663209,0.269647467570617
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",41,-14354.7052530937,45.2260075060643,0.00149651610474133,0.000751061338077688,0.00158324382327123,0.275006358406438,74.8487539437047,0.246364901148803,43.5712210943608,0.233911106027609,360.076415226636,0.968833993334065,0.0669303454087638,0.0145642435138299,0.403025549815001,0.657135226412437,0.886730533564388,0.83337163090227,0.0788263177131064,0.733097322385287,0.3300270586768,0.00184902306983385,0.009139331568285,0.00633131929838359,0.0310658467109259,0.0224122886149419,0.0340968894132932,0.0210493546945773,0.342185991896638,0.201842896056321
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",42,-15990.0041954646,18439.6800136728,9.89221287367298e-05,3.6352045739527e-05,0.000881731160267114,0.0115565052957624,1.99764095872619,0.929509684683872,6.08857688461011,0.0157201043944101,74.5728711721306,0.0455083072898343,0.585194298043196,0.328972541081109,0.0730051657279097,0.081412255095678,0.527160472788287,0.0171184420551335,3.33466944199721,0.00838201534934953,0.350706200308898,0.0414787189042778,0.0553994347096949,0.0465754043646608,0.0321796252664399,0.0119208944686157,0.0340759171629965,0.0104142285373899,0.33969654268337,0.0775530335936564
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",43,-6558.90939710628,27.3524592286801,5.83112074226873e-05,0.000325278600950265,0.000596172060577004,0.780405246522219,45.2882974372574,0.418124324158999,4.93119937098872,0.518868801879668,31.2938789134212,0.14921199044108,0.08328853781585,0.226211335114388,0.460928844539955,0.722545052013121,0.974242703515049,0.158630512162749,1.81659909097804,0.262861785782224,0.203267793781244,0.0271294786105605,0.04637755833926,0.0336587871446126,0.0170972081915939,0.0762337586480332,0.0611639678331088,0.0339866002220758,0.193112228292639,0.307972618936872
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",44,-7176.05940170498,28.1744245542844,9.72086325522397e-05,0.000127446586252054,0.00104640329726712,0.061535075965904,100.214601212175,0.650770803074499,594.023531404159,0.447163315038994,14.6119472271959,0.234621813575837,2.05076745055618,0.96523696278579,0.565057588086876,0.869123161855738,0.80230496782867,0.468166372584382,7.10981576240001,0.00394048863950779,0.27475587189383,0.0286992672114081,0.000642346117086152,0.0344171105645078,0.0260064235070246,0.0159830154360893,0.0086754042688878,0.0346200521040313,0.265276034484959,0.310924474412176
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",45,-16490.4683732605,204.243055458356,0.00189608713240413,0.00191836448733532,0.000771555381457669,0.845544534015276,18.5581924541857,0.651499311740112,50.3538180950468,0.303214276922191,167.561605880779,0.000798431492320054,0.88544511294825,0.967485655642421,0.878894230190345,0.996306022255588,0.0633017976906052,0.596119091840271,1.64574217520319,0.148806227264127,0.264111321344338,0.0410953907149658,0.0286421231262842,0.0249056003411554,0.0144119841634752,0.0117660734953575,0.0387388666522817,0.0111876959332084,0.257983489861258,0.307157454367675
"US","waning.diff.protection.diff.symptoms.diff.transmission.same","all","two.weeks",46,-36090.149730742,27.8169750849702,0.000224728380512647,0.000474304885682929,0.00186519958400339,0.159614881178717,6.78086124621283,0.0707009067915892,76.0938335176604,0.881804543690237,38.0319363803268,0.00782580266923008,0.0251027357390485,0.0670492740722914,0.137682563415735,0.24252029909534,0.582207984382776,0.00351030633616638,16.4032436427735,0.682493552985925,0.133408273299055,0.0565679490126068,0.0183984453024656,0.00746353589163238,0.106236085246201,0.0993941492589993,0.0438375702799323,0.0957568512453277,0.13542166396499,0.30351547649879
