"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","V_symptom_mod","Vap_fail_rate","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",14,-6829.68190517735,1.10204233851357,0.000212466003800592,0.000239907767908493,0.000350600440828429,0.690875018764211,31.1675114628502,0.947794331976653,71.4468230899393,0.0677558157527089,0.741797704538975,0.359873398640379,0.926080443596018,0.0163013146691889,0.563700715605893,0.114955479761058,0.529549769300353,0.0108626879530184,6.75015777795443,0.00914906860845758,0.39251402648125,0.00413314640145566,0.0307641686101577,0.0217542075920887,0.00431423897855792,0.0233420033993072,0.0344784632040287,0.0243382844799582,0.160730731868997,0.3036307289842
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",15,-6623.3282001534,3.28810787563927,0.000277005522647608,0.000885760141944406,0.000170143790276407,0.335713628211872,18.7548724139327,0.120825605147479,28.6528037119912,0.826129143513442,0.301961373269359,0.240182111087215,0.041094863770602,0.175397080007391,0.769598650070582,0.149601581402705,0.0293228930584809,0.0341643367906771,1.58394556994694,0.903802823348573,0.30766989202037,0.0415132528096781,0.0256263087104374,0.0121522035209138,0.0162197609161793,0.0149693750300658,0.00393631065460863,0.0382527832749671,0.0792055131654005,0.46045459989738
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",16,-6943.24046489116,75.6978840487968,0.00257069373714456,0.000951413019846431,0.00579274820742449,0.930843879937085,83.9125707131057,0.736098981432897,19.966861666578,0.672549699053057,0.752106007253408,0.0863522150592179,0.342477879727684,0.513216864128903,0.0545907933572653,0.30608876180191,0.659478901361569,0.635392703882796,1.66961509419541,0.126171051386483,0.0905491300986559,0.0219536837967513,0.000153070576187016,0.0431312392551654,0.0498605560198323,0.0476248165322543,0.0354396474888181,0.0183604226153366,0.392830497339971,0.300096936277029
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",17,-7411.39996285364,190.121647190719,0.00179325878008423,0.00356852005604313,0.00307818389776358,0.917541067616945,36.0713546073606,0.947757801122062,65.9556823439092,0.0312426208323707,0.363128491189119,0.12541300685359,0.0834007998439014,0.269684886620412,0.64817033729021,0.476959605611684,0.316866581052303,0.962008349356217,1.43861917111682,0.185986657340908,0.133086050829727,0.0459878384104428,0.00178231987299669,0.00207077679311935,0.0102119722822994,0.0415819076253733,0.0234227574837622,0.00199280387999116,0.300850987282696,0.439012585539592
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",18,-32130.5909328929,5.21693108878675,0.0266569036526492,0.00148126896516232,0.0059957782996831,0.214949702175542,5.54329485445803,0.661542937059477,116.489422845934,0.360571896986943,0.000772569937745781,0.700137910244983,0.369286687768497,0.543591880932581,0.026769820279287,0.65854080686972,0.969304836164457,0.0246390254653451,0.0163481202632226,0.893959444519957,0.506150493161167,0.0224258043690033,0.0364089439956551,0.0362583635298565,0.0458054328927682,0.02270134808049,0.0617232969002628,0.0367414870425072,0.038984438180351,0.192800391847938
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",19,-36683.8993083504,0.00533097267208131,0.000209960785433834,0.00294907879832915,0.000156901980815437,0.740856764804372,3.94643302016177,0.859473851973278,46.6491944697418,0.197119101968763,0.00602816292317349,0.0814237172432094,0.953568164738153,0.340608065949296,0.694101455131529,0.967010613915833,0.0690357335128459,0.000456387669771724,0.122941007738368,0.00384486782041083,0.405522153194557,0.0405770627697802,0.06156761997771,0.0233787255996807,0.0706216067389569,0.0445168233350094,0.0135338325877025,0.0631386350142623,0.232501179441483,0.0446423613408582
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",20,-7832.2790290961,16.8496139411316,0.00275781109905597,0.000236764882968888,0.00201899820114949,0.121308781128792,47.0720615128065,0.0557058745634323,1.16635632256905,0.779245795272901,0.00064796074438002,0.216247593866225,0.151698703097911,0.281897171634503,0.359761072934673,0.71712633938642,0.772082475415296,0.180529769059601,1.40948389684254,0.188783773988555,0.00028865021713147,0.00414721095269911,0.0167338695968544,0.045599056379495,0.0283549896906925,0.00558337539815334,0.0405343154379395,0.0182017156932157,0.493262066752821,0.347294749880998
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",21,-36620.3893972115,1.92606312559169,0.00117630346522969,0.000371561035576468,0.000584160872093446,0.88740559640229,27.8961280940056,0.00639374710162576,200.528063111503,0.625627385429683,0.163304189723511,0.000721873773136393,0.950303580627438,0.65682883900686,0.945535986867279,0.195563003588256,0.785422034924052,0.918618695955382,0.028820320288871,0.00950861979686202,0.0523542346307079,0.00845132463426509,0.0411809635085454,0.0287664258378678,0.0250182695934321,0.00934026807768699,0.0134039880122747,0.0385720912959138,0.391665533792089,0.391246900617218
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",22,-6474.57850173544,0.860560286026284,8.21446463364166e-05,5.1447019024975e-05,0.00195860319305892,0.774916644428306,20.6149762253343,0.45356560908723,488.656207498168,0.283143027049745,0.0752485954301644,0.304666787047836,0.211883624917177,0.0855769108231358,0.0859688626289508,0.889740374613414,0.376934115344456,0.0717756564563081,2.05488121849251,0.18959354449059,0.324674933955509,0.0388031998430441,0.022618039542786,0.00844557561613628,0.00406419889429459,0.0387372155486078,0.0451458818414949,0.0220452937977913,0.255453444885491,0.240012216074846
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",23,-6618.91820742612,90.8117847937903,0.000219353947798856,0.00210606019686143,0.00213102447051989,0.439514311650632,63.03326949197,0.361756596610286,112.772027448138,0.877971012071363,0.880207282664017,0.0952821098658819,0.0731533587564104,0.0764928955490336,0.859030342964304,0.499336568618125,0.670154531177557,0.00304855232207,1.5612089291381,0.0678391436615125,0.578724788658625,0.0297361524677283,0.0103915051903174,0.0640452411029505,0.0220465414784569,0.031872190629096,0.00362618057925959,0.0108658914590797,0.120034306486775,0.128657201947712
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",24,-6749.07233975068,21.1069952833951,0.00065911821175294,0.00107989445540098,0.000134282451643927,0.0843293896105654,79.801807656144,0.617113973952294,41.4358512698529,0.517082922718542,0.234771914340742,0.152938761574717,0.0239114637731189,0.889006051898478,0.599356769522147,0.118595917736796,0.344861511645091,0.804626560250624,1.54561181721464,0.955881746296705,0.161639555509341,0.043123426076199,0.0297006601343929,0.0176338230460799,0.0373177973592812,0.0418133782500939,0.0265443145576344,0.0318643290767264,0.293291724423478,0.317070991566774
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",25,-36700.1929170011,0.00158906762964549,0.00102690931774735,0.000371396334365846,0.00137028255429428,0.0318208303926388,117.699427986175,0.650148896101025,123.894078302987,0.972953569052527,0.0758409971394657,0.00562773063878175,0.325179200217617,0.979598559025176,0.0832489141760901,0.380692224683672,0.375976673255045,0.00432331518330328,0.047902977441715,0.143632164066936,0.195183268294143,0.000385456156052747,0.0635537326582569,0.0225434208362214,0.00866647180766375,0.0327666070156505,0.00788567764463633,0.0293892828354244,0.162863152811484,0.476762929940468
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",26,-36645.6528200627,1.11248189580669,0.000262908103006474,0.00146636278249815,0.000472287367628041,0.996829774685542,53.9381559362128,0.159317689618877,152.164457443109,0.657750619671247,0.00256198337449762,0.00573470259561153,0.939506788074809,0.347504930176946,0.185119292073853,0.558512956674194,0.852594530985351,0.901896520908085,0.0263203994929827,0.237059405649577,0.379713429581308,0.0216887902880596,0.0204382244460183,0.0361734427980361,0.0279231834611795,0.00119198310642082,0.0272805144789366,0.0467231600361603,0.329123813438238,0.109743458365643
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",27,-26456.5641142412,89.6453162679762,9.52583855274611e-06,0.000659497501920288,0.000937854287499177,0.0122976861381338,25.9773243614764,0.55454353789154,30.3998180745943,0.671605423172806,0.856570394574236,139.603587667569,0.55804873977352,0.00412974502380782,0.49927344633678,0.557168065256035,0.175488501625761,0.00803172822183592,0.730367626990235,0.00142004864331467,0.248841624728779,0.0110926285009377,0.00945054715010579,0.00407128413674117,0.0378214192646904,0.0336700320611382,0.0154879675551938,0.0293143700256251,0.400429840942633,0.209820285634157
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",28,-6544.22766836413,30.0090111919934,0.00232300208487176,0.000206457047402553,0.00853387324318136,0.655399877178393,3.60703689965039,0.0533228381967576,19.3946572770003,0.266435842568731,0.729603302533521,0.0952680329933836,0.184743534592249,0.35176094327054,0.958247271494511,0.906771302344837,0.744409483922606,0.0723477216212579,1.74382725483143,0.200071539988069,0.0339558390935234,0.040413908083605,0.0363372068092809,0.0295514905074606,0.0178904519878209,0.0137720471341739,0.0406535339610633,0.0115662411445902,0.259898932346096,0.515960348932386
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",29,-36687.875291216,0.998448578259053,0.002366619573372,0.00107668755368257,6.92831371969552e-05,0.321116898953387,89.1684177738913,0.147926686230906,210.656320648836,0.150140856106573,0.0139580688804348,0.00351518219353744,0.0637456348399208,0.489069605992747,0.105453454945403,0.997587964937996,0.587714002034623,0.522317862890827,0.021616781892099,0.0328145730570526,0.121303816049276,0.0532235176618593,0.00579053554169302,0.060915765767323,0.0340735218110162,0.0259983707652131,0.0162737192062432,0.0379693924105629,0.241307059888475,0.403144300898339
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",30,-6882.27870064463,1.6948403406933,0.0004893310819351,0.000224907277161936,0.0016150021134973,0.96128648072388,37.8342369473368,0.64549674513945,97.6256915106181,0.931401898421075,0.002821325234894,0.471389194038214,0.357617732517275,0.967976109947025,0.314184468513561,0.321563354283731,0.0230492593613341,0.99468090763225,2.4278939212148,0.520368747871988,0.34618747998461,0.0189669940354728,0.0308609415363299,0.0245468594887895,0.000668630475889038,0.0458752353908241,0.0373947001364517,0.0053711401108472,0.430053235989999,0.0600747828507867
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",31,-7160.14684118586,13.4308309587157,0.000264986473910137,0.00623189826719546,0.00318729745109496,0.33285848498688,94.5556233699523,0.450480413407145,40.2295879440838,0.1270647146181,0.926493703737245,0.0685038528917791,0.0220977966596445,0.752529769397741,0.0870559052886577,0.237663898202214,0.213118475897671,0.82934614403407,1.32556061235078,0.147758664349538,0.404549170174495,0.0265125471009674,0.0351896473763717,0.0316273150525398,0.010843656944374,0.00656574598919253,0.0209806033535613,0.0150580209659635,0.29613082008803,0.152542472954504
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",32,-7104.6277617747,23.2139748950801,0.000617740257836883,0.000495698594557589,0.00105155049157779,0.564804316099228,27.7785033353871,0.984265025226654,17.3927798679162,0.858914814299921,0.694276039791319,0.0944576492246419,0.0797632330363405,0.138736549213336,0.970368829966539,0.617472509949647,0.0040618842699155,0.188673882902003,1.23673127911848,0.211913071209329,0.247538793029067,0.00716556316251704,0.0195516443799719,0.012045902356698,0.0409043436287861,0.0376604142830587,0.0579171306329577,0.0486776500852213,0.0684616966584607,0.460076861783261
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",33,-7190.39740038549,20.9052782334872,0.00423381364544092,0.0068595884730519,0.0010982160867797,0.398390650746405,9.70156410015632,0.0262647602473037,134.092770421234,0.180849600280832,0.599288721256944,0.216785075452335,0.858100115539726,0.910831735070502,0.186064495347476,0.19387624867151,0.204462064888529,0.0645590993977294,3.47205542539391,0.00427750107638447,0.333950175781273,0.0307057993012595,0.0278374213098316,0.0191943482772253,0.0383770898045615,0.0385307869670942,0.01982854991305,0.0332854909550705,0.114880943764439,0.343409393926196
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",34,-6732.32961431877,6.60787082202722,0.000692075541060715,0.000386891163729333,0.000899514447771392,0.165073512608982,187.398154406415,0.372393366429532,2.5674914321152,0.943354895642132,0.307211342311288,0.214868812107704,0.0705747340434326,0.246710383015754,0.691788982072781,0.507551507607639,0.00609969889525427,0.744353978159381,1.63264358533367,0.562276632576413,0.227157011836599,0.0191609761393153,0.0111659018778559,0.052204322235131,0.0260416066410983,0.0254710516874033,0.00208000900789994,0.0169224906352167,0.398133056280952,0.221663573658528
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",35,-31845.265014344,16.574928476597,2.65067516557233e-05,0.00491118833373512,0.00367130851369333,0.0695913494934586,434.682240688035,0.62110137037321,74.3521873176272,0.300403811024498,0.00573441596042969,28.720950491654,0.945281802199336,0.00437705626605818,0.0999893873204833,0.943866714320114,0.99249604814008,0.878651446381083,0.0492000222449617,0.0038107587998134,0.140785126846181,0.0553081134377173,0.0379944156352547,0.020176239094609,0.0202671554025824,0.0607370204335093,0.0662851803037362,0.00732213399814388,0.460520734271298,0.130603880576968
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",36,-36756.165839464,0,0.00351444480723043,0.00139291404460876,0.00419751189256767,0.979737923308821,61.0215758209504,0.682517291332449,48.5446727063478,0.785265504205142,0.400572003233568,0.1430806401643,0.0121511861521576,0.257151217107757,0.913274598789914,0.534335183048715,0.0881719582907795,0.8452092136705,0.143756213892577,0.0304328638403335,0.366913392479155,0.00661362851971053,0.0547495208540528,0.0419206515214224,0.0437130635310626,0.0129761031517289,0.0162137242950974,0.0351419017971434,0.0274432038426743,0.394314810007952
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",37,-7918.88545690361,24.5270294729759,0.019215104303573,0.0560316812559998,0.000299019179875948,0.245277925644593,215.788249397887,0.994648440834759,270.183941913652,0.687868200456931,0.952196547092511,1.19230598158526,0.975136835266621,0.601712103982387,0.0543369554183458,0.418157207209841,0.0915662647002825,3.1730968227887e-05,5.3274462360818,0.0450266440468539,0.291656701014251,0.0143352370079082,0.0201663625511621,0.0486373498277569,0.0195647574581442,0.00537117428127477,0.0374897571472464,0.01202847281151,0.0931735732782489,0.457576614622498
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",38,-30870.5706029401,2.92637427671556,0.00978006284342842,0.000435848599360978,0.000496488713220172,0.464306686334981,12.6547787022664,0.675723998717908,3.43782340908819,0.324378988924165,0.00403004041957102,0.198717639956138,0.126872034732282,0.991448106277278,0.353230316782702,0.329582210545348,0.823719631547864,0.0103190538103598,0.219534571072886,0.31222641237622,0.0313606797049938,0.0510942611465118,0.0602849053573786,0.0246724048721551,0.0574628562313433,0.0383352889736824,0.0109386714673959,0.0502635938145646,0.475836175251332,0.199751163180643
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",39,-36528.0542129324,0.0302834192581511,0.00132326050571215,0.00163179735175479,0.00168739763858087,0.183283042826139,1.010377764204,0.864439902078722,154.621939881825,0.576228372145141,0.351747111701513,0.0422369370315345,0.996153494161049,0.901457518512532,0.549145618551088,0.308346607602932,0.472754226260727,0.0184760502515949,0.00917908028641356,0.377576571043698,0.159156539512317,0.0260695371372597,0.0338103695206629,0.032857655943304,0.0334717798845553,0.0196851818206612,0.0521003899725537,0.0505093784331305,0.568846339908119,0.0234928278674363
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",40,-6394.28921690234,29.7359630698233,0.000264269280693543,0.00599211049210072,0.00104080645039469,0.932583771346673,48.8675401679033,0.176018920852609,156.421774781921,0.00502799418387031,0.130691790820515,0.270318346815873,0.230537531712391,0.286266812720288,0.995299504562663,0.0128952437101305,0.196193878134706,0.00778639227973651,1.96540385706907,0.440108508949763,0.380448185962359,0.0474335641251676,0.00380994860613647,0.00560012098022891,0.00562344325799003,0.0421076236410739,0.0199006998767639,0.0234322127218205,0.212375889898553,0.259268310929907
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",41,-7407.19470420088,2.11872569578817,1.74484873550636e-05,0.000995773702860318,0.0038891968561473,0.879852866827629,1037.8251475129,0.369845933487882,492.396358524445,0.405549203989477,0.960215220401491,11.3030655398873,0.862072016040316,0.00335451678768668,0.877010406200693,0.368232415598278,0.657545218855236,0.0782065812614084,7.24339169040171,0.00501152401298094,0.344119514869406,0.00182776807613527,0.00931199131963661,0.00579774089818672,0.0317952684896222,0.0240694939878276,0.0345631558346097,0.0216617899943468,0.329033137652615,0.197820138877614
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",42,-6802.29751846508,31.0745540613058,0.000435988373837039,2.01294669058285e-05,0.00105597625214153,0.0299713456669151,21.0417725456971,0.522607372215555,28.2133525314685,0.0257026935765595,0.0925356721068462,0.357016008326835,0.454161384941926,0.402741602100465,0.0227406111532141,0.0159007685041204,0.507711923010528,0.00829071733322446,2.10058441142018,0.0477543907347085,0.351580682561766,0.0399761943135358,0.0524725752766842,0.0469257694049814,0.0293861219614968,0.0113923516153572,0.0344370982282979,0.0104382257473487,0.344563084020639,0.078827896869893
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",43,-7453.785752557,12.6358728250251,1.63983564960637e-05,0.00167257085734722,0.000282125244623606,0.812398784591634,24.152166208873,0.408865954241613,52.7868146111089,0.431593343413137,0.741192490047925,0.0842116948965139,0.0356343885088608,0.700927110683755,0.554224824081227,0.409077397060842,0.969562340157703,0.630401066738947,1.22440497057243,0.587837454280703,0.196952298484935,0.0259290452295721,0.0440406280506932,0.0361763450272819,0.0151905311095298,0.0828883046510369,0.0630723658699581,0.0340635472064156,0.217139167069591,0.284547767300986
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",44,-29472.5042645777,14.3339453341381,1.1309083441347e-05,0.000762236892188205,0.00416107638312249,0.0279594710260531,48.8185253644578,0.983427830656322,47.6404662225986,0.276039451065145,0.0115089559430128,19.2960592569488,0.447603225038618,0.141429439414986,0.692131627689103,0.89304573637595,0.644033149878423,0.94696431725776,0.0419138318668895,0.022177147956426,0.284104482097356,0.0267271208736618,0.000666573758118707,0.0320917968876411,0.0236036718926862,0.0165264221821081,0.00845038909411944,0.0320681811447731,0.276400446824045,0.29936091524549
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",45,-7215.14114908654,96.2939134739971,0.00384109460949382,0.00322175654649547,0.000364909976325165,0.604916693691878,37.2285906295774,0.144032740125239,97.1987635436553,0.459411883461252,0.659869229261604,0.100531252459777,0.0242028279462599,0.84011861555564,0.830976114356883,0.948795171493896,0.0294293569312244,0.508102295369674,1.65598149046415,0.893722726738762,0.259049741401722,0.0408175291339695,0.0284429352857993,0.0241613777114432,0.0132747090396663,0.0122303945086625,0.0354802253806296,0.011000881657795,0.259486902767603,0.31605530311271
"US","waning.diff.protection.diff.symptoms.same.transmission.diff","all","two.weeks",46,-12966.1305514209,52.5706151071081,2.7769663943453e-05,0.000618430107645245,0.00314926669248946,0.135213646261035,34.5713044463383,0.141701526744275,15.9452499190096,0.724022259717079,0.0525736458514625,4.47936777704279,0.535550397896976,0.0415975840668302,0.697871597035443,0.316593429050875,0.465715889294554,0.0282390875868465,3.35555194939343,0.00459642836114935,0.142272813821623,0.0566738519269488,0.0191666031826691,0.00744600626360381,0.109689956406902,0.100290453933003,0.0438185904692596,0.0961365071843784,0.135335424470548,0.289169792341064
