"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",11,-36511.690143275,3.05934305526851,4.32892137829292e-05,0.000500731983576497,0.0170346565038423,88.6869549827543,0.630438412747882,104.348485331018,0.00458640629306444,0.765053417159733,0.225864952185833,0.130530350133018,0.0267859867250604,0.846973224512846,0.397105878779488,0.177208219778557,3.56146735692503,0.231412029676117,0.317114011516326,0.0388107114632104,0.0622001547244463,0.0189547808883367,0.0290205733051637,0.0690097145210605,0.0747351268376644,0.0545479202164525,0.177286060384675,0.158320946142664
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",12,-36647.8314462436,0.823717347310907,0.000886073655634595,0.000219407696112479,0.685489700976584,59.1076097976838,0.0942399513075131,12.4910717487685,0.000878493302551594,0.00863941254379698,0.91010127834514,0.890693716297608,0.569823987805608,0.383033394983876,0.000556225229266741,0.96247440534194,0.106336191391094,0.23777449070301,0.337901779902016,0.00170714669795036,0.010236640699294,0.026965789870429,0.0318658853123459,0.0144806641084204,0.017559368241379,0.00705515376544594,0.272512309187109,0.27971526221561
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",13,-36624.3312478821,0.482439143091898,0.000119398407073346,0.00516832799626127,0.0853922505829994,10.6008077646449,0.973334708782703,67.2835228264132,0.0101685087249576,0.0204353559403246,0.256728358331803,0.12963245196941,0.11995473369347,0.677071144506404,0.552344312454995,0.78732428545163,0.0638080928810544,0.944962181842025,0.0110434157360126,0.0979539676646513,0.0590819591401125,0.0860656200083973,0.0379932292256626,0.00149587795560693,0.0837313158159448,0.00834733884891383,0.51271025820864,0.101577017396058
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",14,-6684.26210211568,1.19213153069783,0.00180397061550361,0.000364952462630439,0.583795905093203,14.3126347914238,0.631594327730008,107.185030209471,0.01860910291726,0.555031806813807,0.919495822787833,0.592399958425804,0.555056260574403,0.029054833140269,0.385905131917062,0.0366918232218489,5.06691113220528,0.0666969783758272,0.231805375784895,0.00763753393302701,0.040322747063448,0.00473401972839526,0.0329311898286153,0.0234632349576078,0.00484501971064077,0.027359302704322,0.371848639621924,0.255052936667125
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",15,-6440.4093394849,45.8138713277558,0.000107344493379941,0.00333225406962861,0.94370194234358,811.33645576878,0.0814339960267456,20.2254515634,0.0273454197313797,0.0802900010369694,0.181468810573015,0.935301841519723,0.341720176721535,0.189480402066681,0.870653891800332,0.0493792639702663,1.38602407952229,0.201280871843657,0.344521115125778,0.0462573915268785,0.0310531176460482,0.038819026023795,0.0229809184528416,0.0131269534967786,0.0172611816419892,0.0159635571823726,0.0425184367362908,0.427498302167228
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",16,-7031.04296540884,82.5287099762894,0.000592045476897126,0.00206282257496989,0.550529440954759,107.28326319963,0.978035469342845,14.0896130402747,0.41810090308419,0.139512058350189,0.118318806919894,0.562362420689399,0.806671919285334,0.801895933155891,0.233825145019563,0.704781059790023,1.9362624737941,0.17614090391071,0.176728897203253,0.0291615810353753,0.0102084665060162,0.0236966532822845,0.000166354107374961,0.050952959378328,0.059949665824001,0.0525606111674414,0.382892467687973,0.213682343807953
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",17,-32041.522046822,0.384105189482453,0.0106218792887157,0.00016000283055255,0.121765764611855,45.1975060281734,0.938371754068304,82.4447111246873,0.0150682335908428,1.38486302233091,0.149932079249873,0.570099995053357,0.494013818702729,0.187069474383552,0.879649955087705,0.00243314305384845,0.0178053258902373,0.938485144371476,0.429469138417097,0.0264037112198308,0.0199932011055109,0.0625141438533774,0.00278615019207198,0.00329346469522562,0.0166642575173205,0.0695091788676484,0.339100606850038,0.0302661472818794
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",18,-36689.0566154196,0.156262420168425,0.00448884248671364,0.00243637692616948,0.151283804978703,128.784943534967,0.305067925892416,12.9856469614945,0.00587116058861033,1.3324931659396,0.0157155410734164,0.0191483047851235,0.0329509464911676,0.891904447600491,0.0202375165093506,0.00132174222512418,0.461224886924393,0.0393346496996105,0.0221178105687109,0.0419562398877825,0.0361383743944497,0.0169918497433611,0.030630427017066,0.0288630801872942,0.0350371912327142,0.0181975857419999,0.477689995676618,0.292377445550004
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",19,-36664.6883622656,0.756714052881331,0.000242179211151245,7.28632182723666e-05,0.773066738562783,24.5451742087793,0.0678787976762142,50.2545195029442,0.00111262553647065,0.00437426879282823,0.914963897290771,0.195391691468648,0.606761975981129,0.864351312538428,0.786253116400626,0.892479693699264,0.0224545792743389,0.125992643340364,0.17967108689277,0.00460352353494656,0.0314356155267222,0.0351312530363548,0.0469332485853674,0.0163883134722364,0.0605972414054445,0.0367611243135194,0.114556905091275,0.473921688141363
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",20,-6599.45586350544,1.67892695805999,0.00196945551719139,0.00104280640506175,0.139729096793036,38.5969926939279,0.227020217057431,52.496950984874,0.0166588392842874,0.205986584487486,0.131765696572344,0.245269702674096,0.134320431052688,0.460316245928565,0.340284582913662,0.617806803830763,1.3081582102583,0.380114812382344,0.378854537908555,0.0284537699122704,2.58956481127877e-05,0.00364015900414729,0.0148871923936371,0.0396494307469921,0.0235341715008013,0.00418659848174952,0.35415373557815,0.152614508825585
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",21,-6813.112517292,72.0488807152758,0.000559859291642384,0.00871811159346713,0.739596829499131,270.395508463267,0.0899534944793069,0.433451456876573,0.557792249614818,0.0726074197905918,0.0599560974020743,0.45121032660819,0.885264157696571,0.705393457145695,0.837188979996222,0.286836576962202,1.34039919165327,0.338329124095821,0.0913584201164355,0.0122283580189198,0.00756314751346908,0.0117571405140962,0.0531607216322062,0.0371336708498445,0.0351643570008323,0.013396474675316,0.172015546747753,0.566222162931127
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",22,-36513.7836735538,1.64193547038116,7.47156705935686e-05,6.72488720105243e-05,0.476618020976616,26.0565883052001,0.593045531158739,23.7993782172015,0.881409688255665,0.00220878194674944,0.191961046962199,0.967615005425141,0.616621882810624,0.0616057821325124,0.108306567168456,0.0487113986101173,6.56529829321181,0.180216361906516,0.294656138512048,0.031491361042299,0.0272492690807437,0.0319765355287781,0.0185791839987791,0.00740833641765016,0.00345476031475701,0.0302116868441913,0.362103713942575,0.192869014318179
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",23,-6955.25682571285,4.60494559470729,0.000507716905096956,0.0176753254922029,0.0255524920511175,101.625474594932,0.89318651894877,25.1015877295119,0.855310827357145,0.163898814887925,0.703369506710443,0.184071003618821,0.732636271225446,0.414905626389055,0.833404724514092,0.576173493508234,3.6540675524161,0.00868031221272974,0.597618556040283,0.0336580450392618,0.0582254706800304,0.0305977659292447,0.0115280534561237,0.0613096736072452,0.0213124503402345,0.031766991967977,0.0408137424267628,0.113169250512837
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",24,-6119.9255607698,23.2381519394857,0.00351669227760703,0.00491168709749867,0.935232411782106,3.75399173872798,0.584842136297012,166.461799815651,0.103499052505478,0.193228249877949,0.055703886219345,0.116715465205346,0.16572166146178,0.822696212533787,0.342361569287679,0.0029637082690409,1.88048050945089,0.285088400433015,0.192968793278056,0.0420952336831039,0.018518702770207,0.0457564515994026,0.031047021798094,0.0200030337048717,0.038835368259088,0.0462426896601932,0.251186832682241,0.313345872564743
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",25,-36704.09895085,0.00344389360050471,0.0015475488974863,0.000607925796500856,0.293179249528625,28.2764250708036,0.561413329802934,51.861719341057,0.000483417146937781,0.0311309697537651,0.0932763171391804,0.0900516396433292,0.140271267081809,0.98877670974483,0.00512669682174698,0.0161822562680713,0.12471288639978,0.0523173857575181,0.44646388071646,0.0162812785020678,0.0192766240518583,0.000438597256098437,0.0641126734168024,0.0240498097905734,0.00886797893848406,0.0343099926666605,0.0783997209806782,0.307799443680317
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",26,-6629.8275531519,4.29909983135775,0.000451246786944991,0.000135999447627536,0.960807232517843,27.4898442711594,0.69998296088146,285.557232340579,0.940748496234084,0.0865170999743665,0.117039247887617,0.00413655305341826,0.618142830933436,0.18338308725282,0.768040368037944,0.116152119359815,1.64634656195897,0.344008828104011,0.100627311775811,0.0343162313819974,0.0378227042991974,0.0226109311456766,0.0202738063110881,0.0388878460324352,0.0293101725294385,0.00116617749270034,0.285371197501691,0.429613621529965
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",27,-36666.6209976218,0.835274620974743,0.00560408157862306,0.00048995213012069,0.513430123631741,26.2299323666355,0.473657223145085,180.376234048038,0.00345843996375398,0.0177928356542359,0.973060472893938,0.1667197054903,0.697092204710727,0.38358257555538,0.753124835873172,0.0257606357946272,0.0432305251606514,0.0749481020713587,0.253072442870351,0.000563372527867779,0.0301015196432801,0.0136274173182341,0.0121836000331094,0.00559781930639838,0.0459793204447645,0.0432420828630793,0.195106699557079,0.400525725435836
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",28,-36643.752855385,0.8760192174496,0.0016588829526824,0.00800604827724839,0.119962307339445,57.4164290321126,0.00823981428677763,1.61420542058114,5.35906674621389e-05,0.0192502731301018,0.855101918402239,0.649134140503075,0.849589639814715,0.876453386920405,0.508533866204741,0.783384308669317,0.0649509413767378,0.0131717090444316,0.421615106521959,0.0201752262296639,0.00249116351015087,0.0284066968101831,0.0279425154779307,0.0253613328011366,0.0153094338629291,0.0117897229615527,0.359277926316102,0.0876308755083913
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",29,-36079.0445175966,1.86359009315525,0.00445556079324033,0.00125365719171838,0.995708930448757,23.817177720172,0.682440386352273,6.4791958623899,0.000807114665940447,0.130234141683652,0.984608242379885,0.52490573229852,0.628705649423701,0.533366748079452,0.019886560808806,0.974081787076438,0.313752349928909,0.321991480483688,0.083681138634846,0.0100701139507287,0.013821188668857,0.0672953111826255,0.00707604448330861,0.0778424167528501,0.039015351011179,0.0310256884808954,0.189914610478274,0.480258136356436
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",30,-36640.7442111879,0.970473607896096,0.000112737627234509,0.000254525904286235,0.206884829258339,57.1892771793537,0.0589899708313455,137.403618289239,0.876435545402405,0.000180306857812366,0.0278422847257532,0.984648052224343,0.429827114681862,0.862533542995985,0.847814388688566,0.916957280224069,0.0101711282135216,0.945371300892628,0.335602448605803,0.0336537136338111,0.0364987040531877,0.0210428181608919,0.0334142394887946,0.0246466331379013,0.000680613026313194,0.0474475616892043,0.415798969350705,0.0512142988533876
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",31,-36698.2740967039,0.50854085656281,0.000327029341284563,0.0187380896658539,0.424742995912181,20.1293218889362,0.803868437796788,78.703480596899,0.0109941612132179,0.0435634460352999,0.535944728747723,0.300781132594001,0.0589368452070795,0.644354040627732,0.0759514226307023,0.000677051037005706,0.873352061534438,0.00692618773163221,0.407308396188692,0.0177263695906661,0.0424342621854385,0.0323520710318471,0.0416592240784781,0.0335828192303661,0.0127408772573215,0.00728287080048854,0.240831624901264,0.164081484735438
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",32,-36667.7093874734,0.782911287697951,0.00062953364499884,0.000178670134272098,0.892511260795354,40.5267799954681,0.929966786778031,12.6327948196696,0.00149319137283811,0.00792263359162419,0.360157651197692,0.30229652251425,0.537541763450346,0.0897155406063695,0.942652347598704,0.813137247643533,0.00251821250231758,0.119989158667561,0.146598261040246,0.0363270013743275,0.0173704625569314,0.00526427150179187,0.013407814226367,0.00888381070882457,0.0296283726550072,0.0258699109650381,0.381175504237329,0.335474590734138
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",33,-6630.87856452457,75.7993433178875,0.00405373834471746,0.00062035608464132,0.253682317996217,16.3887473294557,0.499017962481625,30.7669881074628,0.545029931565731,0.128710355992858,0.307713294968348,0.952010074238392,0.366549001976118,0.575513074146413,0.0169404552313418,0.0664090832445813,1.86439937864114,0.00453158297264876,0.139509310746056,0.0340716317658374,0.0415754072257472,0.0395977869512779,0.0308332914495531,0.02156387034067,0.0438006157014627,0.0425678968287666,0.220972302256816,0.385507886733813
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",34,-31349.4175961671,14.1253465518155,0.00122288129559469,0.00062181981771158,0.935191665187815,166.416836792114,0.133994728816596,68.4577095286035,0.000742153272178902,1.07106748740999,0.169685121957133,0.164136728045143,0.365371187775214,0.183004044189512,0.923227257169651,0.583419778360127,0.0154308891758805,0.824705010814507,0.546098826681966,0.0189899422638893,0.0275712178060249,0.0229699698320009,0.0134439106686477,0.0637950993423571,0.0309429589584262,0.031540421310491,0.028750270081206,0.215897383054991
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",35,-36686.2164901404,0.231643073973721,4.7070534279244e-05,0.0173367895188028,0.736582338029824,141.559149144386,0.91143876274077,33.6576736447589,0.00027225222738169,0.0555774149091613,0.948958509026073,0.0883820285792504,0.160061033258659,0.110860196192156,0.0421394054694527,0.296563165130432,0.202210348043755,0.119057090142439,0.323322258894837,0.0315371906175895,0.0104022537947482,0.0338158550151869,0.0255001485954132,0.0147944399688696,0.0144872797340383,0.0394233935661924,0.458210896889553,0.0485062829235711
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",36,-36695.1752456268,0.00451022735843196,0.00671923529706502,0.000545230233730116,0.0513023040279463,44.4830929428692,0.845270301554143,14.2245759153606,0.0475054422530223,0.0506424084658513,0.0962075503338931,0.142824136750298,0.0195373942022197,0.292390931137006,0.686153081270538,0.000605899036046667,0.0875795516919548,0.165320279477336,0.042321168568793,0.0044844304453567,0.0541914485735008,0.00868885154224936,0.0761837161514953,0.0580358822223814,0.0582496170090401,0.0175601275437569,0.224491928154296,0.455792829789131
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",37,-32143.1995638612,0.284171104978849,0.000155085646359802,0.000274864414914037,0.842157659363232,6.53500755237221,0.917073922367544,24.4197142670491,0.436791846612287,320.356181100355,0.948211297359757,0.0383238463520421,0.89200112907291,0.285124012529953,0.915980745172411,0.00256791778979024,0.0167903027870341,0.00452688263792606,0.428148753454175,0.03069167939087,0.0250688356729438,0.0113390534156764,0.0149398217541679,0.0376050515857985,0.0172776273693947,0.00480438524314163,0.323808755325505,0.106316036788328
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",38,-10118.6408841411,125.727594169069,0.000127817127198037,0.00456005829161531,0.511862340136676,130.623159630547,0.649131763047021,502.621716880858,0.0013875070407477,0.84193005504083,0.960458942192492,0.343690705443732,0.0781714892248544,0.949970536236963,0.467712608397909,0.554268132400189,5.24158624489295,0.167176692306897,0.243376648424826,0.0100785744673381,0.00266480034188403,0.0422313673713944,0.0485276921118561,0.0212597709032866,0.0535129280928496,0.0344995178212559,0.100802053460621,0.443046647004689
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",39,-6737.08028187481,8.40645959694622,0.000919643572508727,0.00130625198858701,0.596887545456595,24.0935672531227,0.0353809453705991,405.795973537716,0.00370435761829683,0.480141972335851,0.934215250255618,0.777591213207669,0.982507536611361,0.813378126446855,0.464861944460861,0.142222591598096,4.96091242983565,0.0721405358293111,0.0743270337215596,0.0387341128439267,0.0129454411224489,0.0210886207100786,0.0263148265867625,0.0254386532432075,0.0254267774844013,0.0157459902209229,0.375099068643805,0.384879475422887
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",40,-6536.97498587292,10.8195695290533,0.00170002427106175,0.00231351877013811,0.616338353562519,533.224467159588,0.626502295499973,15.1810265879778,0.930353207056504,0.0705593225282117,0.0952448433725832,0.749082410437203,0.0769280555135849,0.105682660948848,0.988343820953521,0.00616884498335851,1.42533305641522,0.283357241876499,0.349260214596719,0.0222061897977773,0.0418627413288676,0.0501525166265281,0.00401439623929594,0.00586297087354107,0.00624548754303547,0.0438497651219853,0.229069803578018,0.247475914294232
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",41,-36278.6128820497,15.0776423254159,0.000270993101926933,0.000323011521136159,0.0629162016227289,17.2098532894346,0.628874708209944,97.6324638523393,0.00975792792184093,0.00725855161254377,0.984042302684705,0.975956137206257,0.214009161595781,0.00789551555724441,0.670139704170261,0.00362421673129843,16.0061025063545,0.0612068169889317,0.203876266885105,0.0355247004811332,0.0392103681345111,0.00214889251830813,0.0106220316661349,0.00732733693442942,0.0364374580482427,0.0261684735807445,0.373405523971065,0.265278947780326
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",42,-7017.38299624896,33.030057577741,0.00622661972770755,0.000163591958087403,0.801504497187525,2.48289867238854,0.350347333447524,25.9009245538235,0.00941933955113924,1.19686805244268,0.694634271013394,0.389467302783955,0.903469156147469,0.299770680483176,0.427862325268935,0.0117383989291901,4.0142705499803,0.0181135166381545,0.493454678536552,0.0185864596134605,0.0243099227313883,0.0260006347076748,0.0378295080234673,0.0349012829609638,0.0206650286186053,0.00798187106466828,0.260936693280821,0.0753339204623979
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",43,-33074.4584589703,6.13228041605741,0.000215219123064661,0.00111096763728879,0.836080058421643,454.013047374571,0.349117610696166,68.7879508886811,0.0532267253349531,5.08014973351585,0.846563191158783,0.0591495468014809,0.25234272732768,0.84226565522331,0.973237620311445,0.0737964454404693,0.0374909739552764,0.00943082843191289,0.347533879188164,0.0273853176661749,0.0101521538389486,0.0131622886449463,0.023283957660937,0.0191494825239149,0.00783910106084099,0.0388149976989232,0.336965139286469,0.175713682430681
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",44,-36588.0341987618,1.67223386270182,0.000676882559245056,0.000691297599407551,0.545627907496229,58.0908831938565,0.814439139752172,114.627040373469,0.0281464388332207,0.00730166921939651,0.911044157332103,0.71920319925443,0.565371109608706,0.186567517777775,0.166260902783706,0.95781225168371,0.213872291779512,0.372865154386771,0.147607643937916,0.00790386954867943,0.0424142741522084,0.0450998004323915,0.00101728115370382,0.0526535072616657,0.0387547098712085,0.0238840994378276,0.142254853115632,0.498409961088767
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",45,-36521.7811768426,0.78652374276282,0.00110325025314577,0.000709597980119652,0.758675676800602,64.477929369681,0.520040329999558,133.231906966175,0.000638488152505223,0.0660884141223143,0.974439133765895,0.0225118453551442,0.0140537688439779,0.358064152814986,0.807048841751572,0.734949842228877,0.0451643346322534,0.296334174769899,0.363920881611805,0.0289002853735981,0.0243594984850501,0.0382411529122573,0.026153320342773,0.0240453576048934,0.0132830051023383,0.0121681771966354,0.355415511815294,0.113512809555355
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",46,-7191.61101242632,11.7041767242053,0.00181848240625889,0.000605535929323446,0.219413833921125,6.17054559627937,0.606154213758575,5.64660806661763,0.23667509110272,0.186465722143504,0.111584156845274,0.56992303505487,0.390875327518176,0.07653608656624,0.170853681661533,0.430199380528699,1.09622324789807,0.211434397053753,0.211161169940612,0.0154170446226273,0.00656355158172668,0.0241914221141729,0.00833204007981962,0.00328654476219229,0.0457090301987601,0.0447496691118935,0.210152698096946,0.43043682949125
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",47,-6164.7071362839,3.4814413337662,0.00164697967812234,0.00112676759695945,0.639523583968923,111.387001551685,0.244402231304554,58.5835159162189,0.0292221458589322,0.0894743082484887,0.362091144950341,0.614810688053477,0.138360045848061,0.174167124396107,0.990685938653022,0.00918241543908169,2.47440807153752,0.14357877996153,0.0728567078559753,0.0593105800126933,0.0208930612541309,0.0411640344663876,0.024244086356898,0.0443154950860634,0.0318469856942497,0.00233367434065771,0.368958689479812,0.334076685453132
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",48,-7318.68474364009,6.24744654372224,0.00111723119080853,0.000458839229610117,0.99299109421855,14.9822719671902,0.166791092431689,11.4055850798569,0.896118924357621,0.0738403485475869,0.0285014404276167,0.31053134812464,0.874062988523273,0.923390662993933,0.219352732261181,0.932723496782632,1.53953252088417,0.948022730931989,0.566068728386055,0.0488326953935897,0.0806591084131288,0.0163491148012593,0.0867150419179341,0.029118552631392,0.00574676162460967,0.0510112404871529,0.0931573988576171,0.0223413574872614
"US","waning.same.protection.same.symptoms.same.transmission.diff","all","two.weeks",49,-6480.52627517201,13.2805447118174,0.00191392552546409,0.00162313347439347,0.508973657237991,37.002800888004,0.453999191809089,10.3058489051484,0.307973934641431,0.0869993566251998,0.0365101852921938,0.746740427227333,0.457852676681042,0.0461688652965606,0.894051048925097,0.00733179395918887,1.59563197280476,0.763681742819034,0.16628301856934,0.0131039383548408,0.0339127223164852,0.0319800405479245,0.0470149358446136,0.0252363234595514,0.0432180660074748,0.0284629892070466,0.430981959938485,0.179806005754238
