"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","Vwp_fail_rate","V_symptom_mod","Vap_fail_rate","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",21,-7007.11742193143,1.55013558359397,0.00116593872334537,0.00637726750920504,0.396017377595342,1438.87053646402,0.0948475831044804,1.1595333845308,0.376898966510798,0.57865768999808,0.0974720648530097,0.100255040836092,0.979269797441713,0.533360727199312,0.406392928141142,0.335618631966716,0.875542481555565,1.59820789789604,0.365495767784186,0.0797379113319182,0.00551692190177353,0.00787180672128075,0.0372338922992524,0.0270571962328772,0.0227492262538626,0.00926143830876542,0.012861559911023,0.398768646085297,0.39894140095395
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",22,-36381.5203637126,0.344601767134303,2.00148648846353e-05,0.00079200710199277,0.225757870567023,57.3907915890565,0.858056764415295,124.044156494868,0.999495936012198,0.00117742878843214,0.286823554110529,0.956058486144668,0.266990330424519,0.12200035917117,0.214794365492084,0.761428353176517,0.00392329515279272,0.429419383685463,0.131327157800076,0.375118580023132,0.0297069245612442,0.0359693929326355,0.0202776476512663,0.00827745332140382,0.00381659647357706,0.0372186243856322,0.0419911794096326,0.210772602063989,0.236850999177487
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",23,-36694.8990898456,0.00505201924609481,0.00160678656346753,0.00474777965917909,0.153930065833532,252.986083563613,0.817064486398708,9.28111024001556,0.471926739881628,0.705592618123642,0.0117555669254125,0.971609021993548,0.647328528296016,0.186019502049005,0.926538240375774,0.243104315983737,0.00230166598696771,0.026788081641576,0.344255378861489,0.389626516823131,0.0778598548817805,0.038426127362685,0.0131923291231123,0.0794397442650879,0.0282817959555057,0.0421179892005752,0.00469894046293009,0.151929280544331,0.174427421380861
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",24,-6797.85867740848,23.486441655662,0.000338184126299881,0.000443936685800349,0.951105494925465,12.1084255016316,0.863438429125989,23.7936179874515,0.359515713915474,0.132809820372576,0.273743496702365,0.0846320961484291,0.030887936954089,0.85774387000738,0.285534924353785,0.163447208359523,0.35140622102389,1.58885451584527,0.379981168782311,0.34295825700437,0.0135279461638807,0.0347022716592501,0.0228976133752163,0.0145959436252915,0.0304811117953673,0.0375547572584981,0.0198533394127641,0.237291334381459,0.246137425323903
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",25,-33799.4298291454,1.93003341872557,0.000104176175556121,0.00607861921636184,0.0569854842145549,95.2536565994905,0.200660486925886,214.749612699419,0.344942785069918,0.470097326785953,5.04479027060521,0.919472203864875,0.0192005942797324,0.99405824584365,0.024106383026594,0.774873391860281,0.162416143419401,0.115575199758445,0.00321032500816482,0.220359974890061,0.0256642539286562,0.000549825193654744,0.0772610378714734,0.0292986583908447,0.0111778916309605,0.0406077942787248,0.00940877238523536,0.392227366549897,0.193444424880492
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",26,-7411.80393621694,56.7553180347461,0.00111454084018062,0.000251703746628781,0.93349206823034,331.350673255922,0.974560928932012,66.854816648433,0.825466133788077,0.481033674523091,0.123595032948381,0.0772754828195809,0.357488978695848,0.616025831989777,0.554330531512183,0.134425917838183,0.846772802848382,1.5848966353461,0.193379852032176,0.252438089701919,0.0285697316824551,0.017161636611147,0.0160047550434166,0.0294923104810966,0.0235429984636787,0.000933458282295571,0.0219924295576903,0.332092994424992,0.277771595751309
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",27,-32011.9282885148,3.64255277854243,9.72841457101917e-06,0.0017944031808134,0.658540802507529,6.31125399913416,0.448084419983115,127.1737551882,0.242465788223569,0.433371551316892,3.12428072197443,0.306234668933625,0.814611118645577,0.297653895927359,0.503406415255576,0.355511458679942,0.00230104469896408,0.599209130842735,0.491624919676212,0.00520082983333434,0.0276358952130491,0.0120281836144086,0.0101269880906478,0.00517309752358977,0.0417329441781977,0.0374055966056611,0.0182081511891689,0.343829095055266,0.498659218696677
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",28,-36654.8197456561,0.0180123010796673,0.00235766744618883,0.00153311888586473,0.0773676487781573,118.640829252242,0.012299365922493,11.5262437029029,0.0114215482762982,0.000620231953326402,0.0334326279210168,0.857828175176201,0.877977154370448,0.832150245424795,0.905725722669461,0.875050518403936,0.0165180369241639,0.0105882518675403,0.939592337396512,0.309555595946427,0.00382710149535659,0.0458072748351654,0.0406495240158882,0.0378752472109843,0.0258484941762381,0.0170595038463823,0.0565309558500264,0.141673203995403,0.321173098628128
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",29,-36694.1044230144,0.0401115891174763,0.000137838884828645,0.0166516706369824,0.948680607383466,135.063862112473,0.609936901148837,18.5534833337655,0.137757214880184,0.00223014525276917,0.0208574954499485,0.385188740579001,0.360358279079184,0.184446590946326,0.175085618607615,0.916521524308182,0.0237768221449672,0.105047497827543,0.0186790386604896,0.099224914921104,0.0135077943914788,0.0613786862012928,0.00665688912045083,0.071205285020117,0.0340323145842613,0.0263387297380592,0.0174135595938708,0.41844635539976,0.251795471029605
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",30,-6913.30592333301,68.7970097783087,0.00143420987011072,0.00495026941662924,0.203680802769605,169.96670752772,0.0800706735204206,244.557813326107,0.877898236799694,0.895051000826714,0.0720931826552635,0.0886460806473036,0.820701228831211,0.767330661804268,0.861184509511042,0.637446660680321,0.73564563613156,1.77429407115051,0.045287555242502,0.304041052119357,0.0348224070458777,0.019531308093773,0.0312127456515238,0.0256594193440512,0.000620169918536428,0.0441889888239676,0.0381915841227682,0.0568823423336182,0.444849982546527
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",31,-7831.27404978356,5.28851674551342,0.000332383150767388,0.00245977556554838,0.066841788703184,2.3891057600688,0.159737625303683,68.2904532352435,0.63530238834871,0.0310141739973787,0.198536315859694,0.147105819244084,0.0407579522336558,0.236800448263229,0.541048548669481,0.102785286515449,0.128484131427602,3.27081708735319,0.151855238500082,0.221724765984866,0.0516720021023357,0.0387257121483419,0.0473185198553347,0.0384765807110525,0.0147602945778282,0.00828606049915256,0.0284030275207642,0.1983419951078,0.352291041492524
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",32,-6601.28056040957,23.1942692686396,0.000667106772893095,0.000152808761779591,0.73237434067831,3.58849839775276,0.854307982850284,23.678432226412,0.223994186815703,0.411448568295451,0.120105052583626,0.0865066773352107,0.387195242517801,0.247427416750342,0.955016027767182,0.532746678974496,0.00383270643780114,1.48155837696037,0.681743930267007,0.399219054477134,0.0199562131517583,0.00596944180306561,0.0160703149413706,0.0106035307098598,0.0363874625191458,0.0297039008383657,0.0455966234891027,0.377161289315951,0.0593321687542463
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",33,-36654.0522080264,1.07450842749153,0.00100169585963811,0.00322322549975524,0.0743301745105765,17.9049260240822,0.350809315108468,10.5138540826259,0.56554210001189,0.0427311355319748,0.00112986122064419,0.918320477480454,0.973002454117199,0.826482192677693,0.0684980331416562,0.125304347979741,0.418298877815368,0.132761646993386,0.0135605516822165,0.325989756457543,0.0362096585789093,0.0330924335232911,0.0298851259330741,0.0202087959697837,0.0388702356469985,0.0390868490938131,0.0218862430976173,0.336951056898567,0.117819844800403
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",34,-27845.1762597303,15.3015867445512,0.000460100233664536,0.00127891418406503,0.944491294320259,515.551273865236,0.671315544248291,28.233004540507,0.102087200728081,0.91309561808834,0.328574080623669,0.458054803774545,0.113190735905661,0.292490954774693,0.503600641010933,0.719407878122387,6.51236887954484e-05,5.16877389398092,0.380128564603936,0.178927320105573,0.0245259699829212,0.0210052995457825,0.0124823947097173,0.057389716259306,0.0287850955283586,0.0283258456882352,0.00238922873721915,0.20767103597782,0.438498093465067
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",35,-6686.00628195439,15.0262703665582,0.000439685649912449,0.00104728505988076,0.242136821695155,138.713380800481,0.932571098400431,135.077218892949,0.188284535057864,0.590617951234921,0.0725343062119057,0.0844742333483753,0.361976254794426,0.0757055871461705,0.204526276344007,0.939470467013283,0.805896322837372,1.64965206332445,0.222582134227659,0.368828003684569,0.0109739009332087,0.0412190106166831,0.0302793847615786,0.016198843554722,0.0169126355910177,0.0495013272247354,0.0535346782905937,0.0565527960564577,0.355999419286434
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",36,-36415.5382003168,6.21023123842811,0.0317773071896634,0.000286052939834407,0.103316576609223,230.978486611457,0.503450412570381,19.743746483919,0.840884491142982,0.140264563432889,0.0632853894327698,0.638972738542005,0.0346421699867086,0.903036873893215,0.790984718491147,0.317884257523929,9.14654450733632e-05,0.531168849837471,0.160630589518266,0.0563386423838126,0.0638175395003569,0.011136349095483,0.0888662568931428,0.0635609181561721,0.0715280259567991,0.0208853254761837,0.028675336338446,0.550789419517216,0.0444021866823872
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",37,-32102.1417061294,0.929247514991285,0.000384157305390276,0.00232403801781415,0.94359152276533,7.58025445896588,0.649757564475941,169.73779416243,0.676419994664885,0.157846754984611,1.19692016153488,0.104842271028287,0.969288012123976,0.509651808461442,0.0749063774970663,0.46849456364791,0.0431631483930881,0.00950736142952864,0.96959793585182,0.487685520620238,0.0412140693046604,0.0176008571984207,0.0253397088931663,0.0632795637505285,0.0261809558931252,0.00753556984384428,0.0479475561860832,0.155732482785057,0.127483715524876
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",38,-16909.4691442373,1987.36555034023,2.1774116066118e-05,0.000424004412000129,0.203122999769238,49.8193145873395,0.376905585633022,143.799160564167,0.558147494400461,0.0272106592739923,1.47194850275759,0.703461033732083,0.0129896859408483,0.947601628760211,0.85602362505005,0.841777595887313,0.0644072726380961,3.33157495762014,0.0097213698966179,0.0933819631287602,0.00236750762429613,0.0384552085518209,0.0433542425106149,0.0191512572476256,0.0446462284736864,0.0289322998708543,0.00835213203567442,0.367704447437088,0.353654713119579
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",39,-6876.48186557094,8.72184770961572,9.02216913697359e-05,0.0224917635216296,0.0222596644609808,26.5932468902223,0.00774324115170119,62.4923098594565,0.281905183299378,0.252824781715929,0.111637310797144,0.387060966913864,0.954750602606688,0.623831146955569,0.754856543962723,0.731864862022363,0.73704913117403,2.032118401334,0.0286483362096877,0.291338751836627,0.00929045291974697,0.0157414511195713,0.0190274990605353,0.0198056462291488,0.0205916018421458,0.0115496544963727,0.0280663705829842,0.300385525620535,0.284203046292333
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",40,-36214.8258413342,0.777053325493898,0.00362994289414445,0.00123773964213415,0.819804571563029,10.6170960246325,0.789590514776255,294.101814701407,0.918964957153845,2.12278033203889e-05,0.307832297834985,0.719692860823949,0.255035724688515,0.11017558930689,0.94599725274079,0.123259554831182,0.891336434344812,0.210658377732302,0.131396234897642,0.265555593386308,0.0459422884420323,0.0581121369009524,0.00523010641200985,0.00698313102702747,0.00748194960438679,0.0510410162548752,0.0248201711236105,0.286434086255209,0.248399520593589
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",41,-36646.6883603938,0.542729880904551,0.000790030581124708,0.00107996303435693,0.0371973024450932,181.546535929326,0.756893527134147,7.23971800835579,0.200462807875994,0.0383597950937936,0.00596748868826166,0.977783083305345,0.597389635062925,0.00781698258768542,0.486615750823277,0.0333160055649201,0.584200819561854,0.0242663809490838,0.0406421147874152,0.299146584996622,0.0319923487495827,0.00180250647119612,0.00867110214944749,0.00581525358697411,0.0324047852494121,0.0224763053147688,0.0308900488868913,0.241441566535956,0.32535949805915
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",42,-31565.1757094977,11.3890080922818,0.00039286367151051,0.000198874358671191,0.370377222493695,4.37707728290702,0.557465367218966,121.040570647966,0.00491549946650441,0.00411706829536583,0.468779318749639,0.294502817130443,0.976663606902238,0.740419091513121,0.124698507297558,0.172789111599736,0.264829492631983,0.0302276388561212,0.995449384723668,0.263543269863931,0.038792581966761,0.0396164156735409,0.0588470222030433,0.0538229974951289,0.033994231379674,0.0124995148293134,0.0367026346768974,0.111136732760385,0.351044599151325
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",43,-31307.9972589651,8.64448357884055,3.22642803793579e-06,0.000132647228765745,0.923751667729287,20.087699989095,0.827789556003748,10.9654558917645,0.476440656377086,0.0631215858782024,19.0225214263774,0.99102349884229,0.0253074204481784,0.963984106161132,0.710856380817597,0.354018652041854,0.801040702696654,0.084830473366609,0.0180695331285552,0.396285592817395,0.0153130126244159,0.018480305751737,0.0334219784636327,0.0277872613521896,0.0109808653655476,0.051713558445992,0.0459042648917653,0.248155113235916,0.151958047051409
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",44,-6166.07914030985,7.53347796670592,0.00251779031359529,6.4190855645801e-05,0.457446755819943,20.0317449872137,0.989533680603619,467.522504234075,0.687080578831996,0.0041175030320992,0.0827577725035891,0.184466429579937,0.747221104795749,0.214862365803071,0.312695579851742,0.977839720847875,0.262130915129028,1.73289807164813,0.121761429998467,0.0574893402766336,0.0333907304242702,0.0404034520131724,0.000854090953353859,0.0446411524050622,0.0319428662176931,0.0197516652179753,0.0116712280785204,0.418451904962621,0.341403569450698
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",45,-6691.23574517997,17.9493193410312,0.000659723978585858,0.00712224887892927,0.711315379100809,22.6295878625205,0.478899863366051,540.243840500949,0.530881853973112,0.0370496198039853,0.0928337353275283,0.0915709815576153,0.107782490886726,0.62359855714577,0.635126023168853,0.982791018870667,0.0282558042433862,1.36181286487225,0.948697826368362,0.368804995156172,0.0310155058556521,0.0438029240760499,0.0313140949801614,0.0268601283861372,0.0151511436190137,0.015156462645406,0.0418849552484718,0.131141151712278,0.294868638320657
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",46,-35838.0156975629,0.313554815494189,0.000198566461132338,0.00796441943073533,0.624427747500801,18.5366908347871,0.896778398225084,19.9717967289268,0.0742477635556752,0.000641276371994084,0.227161177864577,0.740326358359573,0.591963166658491,0.495175148574218,0.288978994216579,0.469775731035612,0.0282350888210015,0.0101950346233852,0.119827090222293,0.175749619044688,0.00746563821898103,0.0290470862315941,0.0107757458687827,0.00407449759424997,0.0592703882106564,0.0561773723957476,0.0255004068669416,0.554756789760692,0.0771824558076671
"US","waning.same.protection.diff.symptoms.same.transmission.diff","all","two.weeks",47,-36404.869930254,0.855324056833068,0.00111430770685883,0.00179626594569053,0.242700708355581,304.233223953106,0.168289961125466,78.8854837810209,0.468030607029656,0.00190470632708142,0.0958587875496965,0.926986943407996,0.205764631516502,0.12142937624906,0.980262511983549,0.254829036099771,0.00371068957772831,1.59852195358524,0.0285606103338698,0.437536880065017,0.0155849700415369,0.029333393105428,0.0171520199167431,0.0370681834820684,0.0274082858233646,0.00187447143908263,0.0254408140136409,0.245214041501701,0.163386940611418
